tier	score	gold	filler	novel	en	fr
B	0.701	0	0	1	gesture	geste
B	0.701	0	0	1	corrected	crête
B	0.701	0	0	1	subjective	subjective
B	0.701	0	0	1	memoir	mémoire
B	0.701	0	0	1	selected	secte
B	0.701	0	0	1	respectable	spectacle
B	0.7	0	0	1	essential	seychelles
B	0.7	0	1	1	unexpected	on experts
B	0.7	0	0	1	premier	propres
B	0.7	0	0	1	premiere	propres
B	0.7	0	0	1	sharply	chablis
B	0.7	0	0	1	mom	môme
B	0.7	0	0	1	exceptional	exception
B	0.7	0	0	1	bad	bandes
B	0.7	0	0	1	rock	rauque
B	0.7	0	0	1	laws	love
B	0.7	0	0	1	pom	paume
B	0.7	0	0	1	cliffs	classe
B	0.7	0	0	1	topics	taxe
B	0.7	0	0	1	harm	arme
B	0.7	0	0	1	hobby	habit
B	0.7	0	0	1	coma	côme
B	0.7	0	0	1	hard	hard
B	0.7	0	0	1	ok	ok
B	0.7	0	0	1	okay	ok
B	0.7	0	0	1	ron	rhône
B	0.7	0	0	1	harper	harpe
B	0.7	0	0	1	palmer	paume
B	0.7	0	1	1	jeffrey	d ri
B	0.699	0	0	1	moisture	matchs
B	0.699	0	0	1	parcel	parcelle
B	0.699	0	0	1	respect	secte
B	0.699	0	0	1	graphic	grec
B	0.699	0	0	1	charlotte	charlotte
B	0.699	0	0	1	carpet	carpette
B	0.698	0	0	1	fourteen	farine
B	0.698	0	0	1	respective	spectre
B	0.698	0	0	1	contrary	contraire
B	0.698	0	0	1	extinct	excite
B	0.698	0	0	1	trying	trahi
B	0.698	0	0	1	frames	fraises
B	0.698	0	0	1	grapes	grèce
B	0.698	0	0	1	somewhere	sommaire
B	0.698	0	0	1	infinity	in ri
B	0.698	0	0	1	stanford	stade
B	0.697	0	0	1	mortality	mortels
B	0.697	0	0	1	experiment	s permette
B	0.697	0	0	1	proceed	précis
B	0.697	0	0	1	gown	gagne
B	0.697	0	0	1	crowds	crise
B	0.697	0	0	1	celebrity	célèbre
B	0.697	0	0	1	community	connerie
B	0.697	0	0	1	tuned	tout
B	0.697	0	1	1	historian	et taurine
B	0.697	0	0	1	abc	épaissit
B	0.697	0	0	1	taiwan	taïwan
B	0.696	0	0	1	system	système
B	0.696	0	0	1	shots	chasse
B	0.696	0	0	1	roster	rate
B	0.696	0	0	1	pots	passent
B	0.696	0	0	1	racial	réel
B	0.696	0	0	1	stupid	stupide
B	0.696	0	0	1	fabric	fabrique
B	0.696	0	0	1	tactic	tactique
B	0.696	0	0	1	lots	lasse
B	0.696	0	0	1	cricket	cricket
B	0.696	0	0	1	bodily	bali
B	0.696	0	0	1	perimeter	primaire
B	0.696	0	0	1	swap	sape
B	0.696	0	0	1	topped	apte
B	0.696	0	0	1	flying	flamme
B	0.696	0	0	1	rigorous	regret
B	0.696	0	0	1	exams	exempt
B	0.696	0	0	1	tali	allie
B	0.696	0	0	1	patrick	patrick
B	0.696	0	0	1	mississippi	mississippi
B	0.696	0	0	1	appealing	peeling
B	0.695	0	0	1	surgery	série
B	0.695	0	0	1	forehead	forte
B	0.695	0	0	1	replay	rappeler
B	0.695	0	0	1	organs	organes
B	0.695	0	0	1	browns	brave
B	0.695	0	0	1	blink	bloc
B	0.695	0	0	1	acceptance	accepte
B	0.695	0	0	1	varying	verrez
B	0.695	0	0	1	strongly	son lie
B	0.695	0	0	1	certainly	son lie
B	0.695	0	0	1	mobile	mobile
B	0.695	0	0	1	travis	traces
B	0.694	0	0	1	mentor	maître
B	0.694	0	0	1	preserve	preuve
B	0.694	0	0	1	veteran	verra
B	0.694	0	0	1	terribly	faiblit
B	0.694	0	0	1	tablet	tablette
B	0.694	0	0	1	abstract	as tracts
B	0.694	0	0	1	referenced	retraite
B	0.694	0	0	1	parliament	parlement
B	0.694	0	0	1	revenue	revenues
B	0.694	0	0	1	section	sexes
B	0.694	0	0	1	lyrics	luxe
B	0.694	0	0	1	preset	précède
B	0.694	0	0	1	dragon	dragonne
B	0.693	0	0	1	toddler	tales
B	0.693	0	0	1	promoted	première
B	0.693	0	0	1	modern	man
B	0.693	0	0	1	roger	rage
B	0.693	0	0	1	doctor	actes
B	0.693	0	0	1	dark	arc
B	0.693	0	0	1	organize	organise
B	0.693	0	0	1	darker	arc
B	0.693	0	0	1	dr	actes
B	0.693	0	0	1	samuel	séoul
B	0.693	0	0	1	yankees	acquise
B	0.692	0	0	1	patrol	pétrole
B	0.692	0	0	1	processor	prince
B	0.692	0	1	1	duchess	d s
B	0.692	0	0	1	process	prince
B	0.692	0	0	1	billy	plie
B	0.692	0	0	1	protects	prétexte
B	0.692	0	0	1	tight	tente
B	0.692	0	0	1	fry	francs
B	0.692	0	0	1	prior	prends
B	0.692	0	0	1	brigade	briguer
B	0.692	0	0	1	seeing	signe
B	0.692	0	0	1	editor	être
B	0.692	0	0	1	bully	plie
B	0.692	0	0	1	happy	épi
B	0.692	0	0	1	climate	clamait
B	0.692	0	0	1	behalf	baffe
B	0.692	0	1	1	indie	un dit
B	0.692	0	0	1	ditty	tri
B	0.692	0	1	1	inly	un lie
B	0.692	0	0	1	britain	bretonne
B	0.692	0	0	1	eric	erg
B	0.692	0	0	1	victoria	victorieux
B	0.691	0	0	1	speech	speech
B	0.691	0	0	1	partly	partis
B	0.691	0	0	1	protected	prétexte
B	0.691	0	0	1	strictly	strict
B	0.691	0	0	1	technically	technique
B	0.691	0	0	1	trust	trust
B	0.691	0	0	1	string	string
B	0.691	0	0	1	kissed	quitte
B	0.691	0	0	1	easily	italie
B	0.691	0	0	1	cure	cour
B	0.691	0	0	1	worn	orne
B	0.691	0	0	1	swim	cime
B	0.691	0	0	1	lounge	large
B	0.691	0	0	1	twitter	tir
B	0.691	0	0	1	males	mails
B	0.691	0	1	1	honorable	en rebelles
B	0.691	0	0	1	lunch	lunch
B	0.691	0	0	1	kris	cries
B	0.691	0	0	1	cedi	édit
B	0.691	0	0	1	dissed	dite
B	0.691	0	0	1	disses	disent
B	0.691	0	0	1	living	living
B	0.691	0	0	1	finish	finish
B	0.691	0	0	1	chris	cries
B	0.691	0	0	1	input	input
B	0.691	0	0	1	swiss	six
B	0.691	0	0	1	puzzle	puzzle
B	0.691	0	0	1	ninja	in je
B	0.69	0	0	1	butcher	bouche
B	0.69	0	0	1	richer	riches
B	0.69	0	0	1	exactly	exact
B	0.69	0	0	1	alter	halte
B	0.69	0	0	1	altar	halte
B	0.69	0	0	1	steer	sire
B	0.69	0	0	1	army	amie
B	0.69	0	0	1	mart	mate
B	0.69	0	0	1	cars	case
B	0.69	0	0	1	bars	base
B	0.69	0	0	1	kick	coq
B	0.69	0	0	1	lit	lutte
B	0.69	0	0	1	payroll	paroles
B	0.69	0	0	1	sharp	chape
B	0.69	0	0	1	rich	riches
B	0.69	0	0	1	nerve	neuve
B	0.69	0	0	1	hall	col
B	0.69	0	0	1	haul	col
B	0.69	0	0	1	rocks	axe
B	0.69	0	0	1	rack	rauque
B	0.69	0	0	1	pits	pisse
B	0.69	0	0	1	proper	pape
B	0.69	0	0	1	bizarre	barre
B	0.69	0	0	1	prop	pape
B	0.69	0	0	1	bitch	biche
B	0.69	0	1	1	discretion	d crèche
B	0.69	0	0	1	sits	six
B	0.69	0	0	1	puts	pousse
B	0.69	0	0	1	tarter	tard
B	0.69	0	0	1	tartar	tard
B	0.69	0	0	1	martyr	mare
B	0.69	0	0	1	privy	profit
B	0.69	0	0	1	carter	car
B	0.69	0	0	1	budgie	but j
B	0.69	0	0	1	teddy	édit
B	0.69	0	0	1	grit	gris
B	0.69	0	0	1	tics	x
B	0.69	0	0	1	ticks	x
B	0.69	0	0	1	kim	comme
B	0.69	0	0	1	carl	cale
B	0.69	0	0	1	karl	cale
B	0.689	0	0	1	kings	quinze
B	0.689	0	0	1	batteries	prises
B	0.689	0	0	1	quality	connerie
B	0.689	0	0	1	mute	mute
B	0.689	0	0	1	queer	caire
B	0.689	0	0	1	charm	terme
B	0.689	0	0	1	feelings	film
B	0.689	0	0	1	barracks	boxes
B	0.689	0	0	1	liable	label
B	0.689	0	0	1	sink	cinq
B	0.689	0	0	1	wax	axe
B	0.689	0	0	1	sync	cinq
B	0.689	0	0	1	cube	cube
B	0.689	0	0	1	seaport	supporte
B	0.689	0	0	1	swam	sam
B	0.689	0	0	1	approach	approches
B	0.689	0	0	1	newspaper	nous pep
B	0.688	0	0	1	butler	balle
B	0.688	0	0	1	pitcher	pêche
B	0.688	0	0	1	teacher	tige
B	0.688	0	0	1	master	mate
B	0.688	0	0	1	pursuit	pute
B	0.688	0	0	1	sister	cette
B	0.688	0	0	1	feathers	fès
B	0.688	0	0	1	pattern	panne
B	0.688	0	0	1	species	piscine
B	0.688	0	0	1	aspect	affect
B	0.688	0	0	1	boots	bus
B	0.688	0	0	1	elect	legs
B	0.688	0	0	1	first	faites
B	0.688	0	0	1	missed	mette
B	0.688	0	0	1	cursed	quête
B	0.688	0	0	1	mist	mette
B	0.688	0	0	1	cheat	gîte
B	0.688	0	0	1	leaked	ligue
B	0.688	0	0	1	pitch	pêche
B	0.688	0	0	1	grid	gris
B	0.688	0	0	1	fist	faites
B	0.688	0	0	1	search	sèches
B	0.688	0	0	1	fits	fesse
B	0.688	0	0	1	teach	tige
B	0.688	0	0	1	such	sache
B	0.688	0	0	1	must	mate
B	0.688	0	0	1	flexibility	flexible
B	0.688	0	0	1	being	bine
B	0.688	0	0	1	cats	casse
B	0.688	0	0	1	cuts	casse
B	0.688	0	0	1	trophies	trophée
B	0.688	0	0	1	asks	axe
B	0.688	0	0	1	return	reines
B	0.688	0	0	1	touch	tâche
B	0.688	0	0	1	bits	baisse
B	0.688	0	0	1	rats	race
B	0.688	0	0	1	buses	base
B	0.688	0	0	1	batch	bâche
B	0.688	0	0	1	stern	sonne
B	0.688	0	0	1	bids	bise
B	0.688	0	0	1	bats	basse
B	0.688	0	0	1	kits	caisse
B	0.688	0	0	1	tapped	apte
B	0.688	0	0	1	refs	rêve
B	0.688	0	0	1	sylph	elfes
B	0.688	0	0	1	blot	blanc
B	0.688	0	0	1	emmet	aimait
B	0.688	0	0	1	skid	ski
B	0.688	0	0	1	cyst	cette
B	0.688	0	0	1	clot	clan
B	0.688	0	0	1	cist	cette
B	0.688	0	0	1	emcee	aimer
B	0.688	0	0	1	dicks	x
B	0.688	0	0	1	wrecked	reg
B	0.688	0	1	1	only	on lie
B	0.688	0	0	1	mr	mette
B	0.688	0	1	1	http	et dit hippie
B	0.688	0	0	1	mt	aimer
B	0.688	0	0	1	mc	aimer
B	0.688	0	1	1	honda	en de
B	0.688	0	0	1	ditch	dèche
B	0.687	0	0	1	normal	normal
B	0.687	0	1	1	ladies	les use
B	0.687	0	0	1	mixture	mixte
B	0.687	0	0	1	fiscal	fiscale
B	0.687	0	0	1	madrid	madrid
B	0.686	0	0	1	disagree	décrit
B	0.686	0	0	1	perspective	spectre
B	0.686	0	1	1	installed	un solde
B	0.686	0	0	1	measured	mèche
B	0.686	0	0	1	murdered	mode
B	0.686	0	0	1	breathing	briques
B	0.686	0	0	1	bleed	blé
B	0.686	0	0	1	blood	blé
B	0.686	0	0	1	properly	rempli
B	0.686	0	0	1	murderer	maire
B	0.686	0	0	1	flood	flot
B	0.686	0	0	1	sacrifice	surface
B	0.686	0	1	1	insects	un secte
B	0.686	0	0	1	compare	commère
B	0.686	0	0	1	committee	connerie
B	0.686	0	0	1	felony	félonie
B	0.686	0	0	1	ducks	axe
B	0.686	0	0	1	special	seychelles
B	0.686	0	0	1	seeders	six
B	0.686	0	0	1	seeded	site
B	0.686	0	0	1	ceded	site
B	0.686	0	0	1	cedars	six
B	0.686	0	0	1	cadge	cage
B	0.686	0	0	1	jeff	chef
B	0.686	0	0	1	md	aimer
B	0.686	0	0	1	verdict	vindicte
B	0.686	0	0	1	peterson	personne
B	0.685	0	0	1	mattress	maîtresse
B	0.685	0	0	1	monster	monte
B	0.685	0	0	1	causes	cause
B	0.685	0	1	1	rainfall	on folles
B	0.685	0	1	1	invested	un veste
B	0.685	0	1	1	lively	les lie
B	0.685	0	0	1	parody	paradis
B	0.685	0	0	1	career	cries
B	0.685	0	0	1	pillow	plot
B	0.685	0	0	1	tourist	triste
B	0.685	0	1	1	informed	un formes
B	0.685	0	0	1	bank	banque
B	0.685	0	0	1	mirrors	mise
B	0.685	0	0	1	banker	banque
B	0.685	0	0	1	bracket	braguette
B	0.685	0	0	1	prick	pique
B	0.685	0	0	1	brit	bit
B	0.685	0	0	1	irish	arche
B	0.685	0	0	1	vienna	veine
B	0.684	0	0	1	monitored	merde
B	0.684	0	0	1	john	dan
B	0.684	0	0	1	superman	souper
B	0.684	0	0	1	fond	fade
B	0.684	0	0	1	designing	design
B	0.684	0	0	1	aspects	apex
B	0.684	0	0	1	consist	consiste
B	0.684	0	0	1	swan	soient
B	0.684	0	0	1	cons	case
B	0.684	0	0	1	tribal	tremble
B	0.684	0	0	1	jot	date
B	0.684	0	0	1	jon	dan
B	0.683	0	0	1	liner	lad
B	0.683	0	0	1	committees	commises
B	0.683	0	0	1	rooted	route
B	0.683	0	1	1	investors	un veste
B	0.683	0	1	1	simply	on plie
B	0.683	0	0	1	line	lad
B	0.683	0	0	1	five	fauve
B	0.683	0	0	1	gave	gave
B	0.683	0	0	1	lake	lac
B	0.683	0	0	1	fake	fac
B	0.683	0	0	1	dame	dame
B	0.683	0	0	1	shave	chauve
B	0.683	0	0	1	repeat	bit
B	0.683	0	0	1	skipped	skate
B	0.683	0	0	1	coward	case
B	0.683	0	0	1	blonde	blanc
B	0.683	0	0	1	guide	gaz
B	0.683	0	0	1	cry	crée
B	0.683	0	0	1	wrote	rate
B	0.683	0	0	1	shape	chape
B	0.683	0	0	1	ford	fautes
B	0.683	0	0	1	blank	bloc
B	0.683	0	0	1	cake	cac
B	0.683	0	0	1	shade	chaude
B	0.683	0	0	1	exempt	existent
B	0.683	0	0	1	stamp	stop
B	0.683	0	0	1	pays	pause
B	0.683	0	0	1	shame	chaume
B	0.683	0	0	1	race	race
B	0.683	0	0	1	erase	race
B	0.683	0	0	1	game	gamme
B	0.683	0	0	1	voice	vote
B	0.683	0	0	1	shown	chaude
B	0.683	0	0	1	mouth	masse
B	0.683	0	0	1	phase	phase
B	0.683	0	0	1	fame	femme
B	0.683	0	0	1	cape	cap
B	0.683	0	0	1	nope	nappe
B	0.683	0	0	1	toys	thèse
B	0.683	0	0	1	cave	cave
B	0.683	0	0	1	soap	sauf
B	0.683	0	0	1	cope	cap
B	0.683	0	0	1	goat	goutte
B	0.683	0	0	1	poker	pac
B	0.683	0	0	1	vague	vague
B	0.683	0	0	1	foam	femme
B	0.683	0	0	1	cane	cane
B	0.683	0	0	1	labor	limbes
B	0.683	0	0	1	rover	rave
B	0.683	0	0	1	familiar	femelle
B	0.683	0	0	1	from	femme
B	0.683	0	0	1	came	came
B	0.683	0	1	1	slavery	les ri
B	0.683	0	0	1	utterly	allie
B	0.683	0	0	1	tears	thèse
B	0.683	0	0	1	morale	mal
B	0.683	0	1	1	dietary	d ri
B	0.683	0	0	1	proceedings	précise
B	0.683	0	0	1	rooters	rousse
B	0.683	0	0	1	krill	quel
B	0.683	0	0	1	kite	casse
B	0.683	0	0	1	bris	baisse
B	0.683	0	0	1	drat	date
B	0.683	0	0	1	wracked	actes
B	0.683	0	0	1	rucked	actes
B	0.683	0	0	1	racked	actes
B	0.683	0	0	1	labour	limbes
B	0.683	0	0	1	kane	cane
B	0.682	0	0	1	distracted	district
B	0.682	0	1	1	disguise	d gaz
B	0.682	0	1	1	dislike	d lac
B	0.682	0	0	1	disgrace	degrés
B	0.682	0	0	1	exodus	excède
B	0.682	0	0	1	mistake	mystique
B	0.682	0	0	1	measures	mèche
B	0.682	0	0	1	lily	louis
B	0.682	0	0	1	directory	décrit
B	0.682	0	0	1	promote	promo
B	0.682	0	0	1	southeast	assiste
B	0.682	0	0	1	outreach	autriche
B	0.682	0	0	1	teammates	timide
B	0.682	0	0	1	cruelty	crouler
B	0.682	0	0	1	carport	capotes
B	0.682	0	0	1	seizes	six
B	0.682	0	0	1	quip	coupes
B	0.682	0	0	1	golden	golden
B	0.682	0	0	1	reasonable	risible
B	0.681	0	0	1	remedies	remise
B	0.681	0	0	1	troll	rôles
B	0.681	0	0	1	wiped	apte
B	0.681	0	0	1	likes	lac
B	0.681	0	0	1	types	tape
B	0.681	0	0	1	bikes	bac
B	0.681	0	0	1	bites	battent
B	0.681	0	0	1	smile	mal
B	0.681	0	0	1	quote	côtes
B	0.681	0	0	1	spite	pâte
B	0.681	0	0	1	skies	case
B	0.681	0	0	1	spoil	paul
B	0.681	0	0	1	slide	lad
B	0.681	0	0	1	spouse	passent
B	0.681	0	0	1	spice	passent
B	0.681	0	0	1	liked	lac
B	0.681	0	0	1	doubts	date
B	0.681	0	0	1	trauma	rome
B	0.681	0	0	1	bob	bob
B	0.681	0	0	1	profit	profite
B	0.681	0	0	1	prophet	profite
B	0.681	0	0	1	spine	panne
B	0.681	0	0	1	both	beauf
B	0.681	0	0	1	label	lesquels
B	0.681	0	0	1	progression	progrès
B	0.681	0	0	1	bunker	banque
B	0.681	0	0	1	spike	pac
B	0.681	0	0	1	sniper	nappe
B	0.681	0	0	1	notes	notes
B	0.681	0	0	1	tesla	tels
B	0.681	0	0	1	stela	tels
B	0.681	0	1	1	especially	et pêcheries
B	0.681	0	0	1	lol	lille
B	0.68	0	0	1	panties	bêtise
B	0.68	0	0	1	modest	modeste
B	0.68	0	0	1	cartoon	cartonne
B	0.68	0	0	1	lecturer	lettre
B	0.68	0	0	1	dignity	décrit
B	0.68	0	0	1	volume	valium
B	0.68	0	0	1	cnn	semaines
B	0.68	0	0	1	glasgow	glass go
B	0.679	0	0	1	feasible	fidèles
B	0.679	0	0	1	predators	prêtres
B	0.679	0	0	1	verified	versa
B	0.679	0	0	1	babies	bêtise
B	0.679	0	0	1	rolled	rôles
B	0.679	0	0	1	pound	panne
B	0.679	0	0	1	arrived	rave
B	0.679	0	0	1	drought	rate
B	0.679	0	0	1	gold	gaule
B	0.679	0	0	1	drone	rhône
B	0.679	0	0	1	kind	cane
B	0.679	0	0	1	denies	naze
B	0.679	0	0	1	boiled	bol
B	0.679	0	0	1	mild	mal
B	0.679	0	0	1	define	fan
B	0.679	0	0	1	divine	vannes
B	0.679	0	0	1	stable	stables
B	0.679	0	0	1	diploma	diplôme
B	0.679	0	0	1	mind	man
B	0.679	0	0	1	told	taule
B	0.679	0	0	1	posed	pause
B	0.679	0	0	1	shouted	char
B	0.679	0	0	1	songs	sonne
B	0.679	0	0	1	mold	môle
B	0.679	0	0	1	demy	ima
B	0.679	0	0	1	washington	washington
B	0.679	0	0	1	copyright	copyright
B	0.679	0	0	1	cbs	subissent
B	0.679	0	0	1	joan	jaune
B	0.679	0	0	1	holdings	holdings
B	0.679	0	0	1	joel	geôles
B	0.678	0	1	1	distress	d s
B	0.678	0	1	1	yourself	et elfes
B	0.678	0	0	1	differs	disent
B	0.678	0	0	1	frog	frac
B	0.678	0	0	1	primary	promis
B	0.678	0	0	1	maple	métal
B	0.678	0	0	1	arbitrary	arbitraire
B	0.678	0	0	1	kidnapping	kidnapping
B	0.678	0	0	1	casino	casino
B	0.678	0	0	1	delicate	quelques
B	0.678	0	0	1	fathers	phase
B	0.678	0	0	1	before	bord
B	0.678	0	0	1	since	six
B	0.678	0	0	1	skin	ski
B	0.678	0	0	1	pins	pise
B	0.678	0	0	1	mercury	moquerie
B	0.678	0	0	1	swede	sud
B	0.678	0	0	1	peewee	pille
B	0.678	0	0	1	dicky	ski
B	0.678	0	0	1	dickie	ski
B	0.678	0	0	1	dickey	ski
B	0.678	0	0	1	nisi	ici
B	0.678	0	0	1	robert	rapt
B	0.678	0	0	1	traveling	travelling
B	0.678	0	0	1	travelling	travelling
B	0.678	0	0	1	packaging	packaging
B	0.678	0	0	1	mins	mise
B	0.678	0	0	1	vince	vice
B	0.677	0	0	1	celebrities	célèbre
B	0.677	0	1	1	gently	d lie
B	0.677	0	0	1	briefly	but lie
B	0.677	0	0	1	laboratory	librairie
B	0.677	0	0	1	item	arme
B	0.677	0	0	1	ruin	rhône
B	0.677	0	0	1	farewell	cervelle
B	0.677	0	0	1	oppose	pause
B	0.677	0	0	1	female	final
B	0.677	0	1	1	nightmare	et maire
B	0.677	0	0	1	publicly	publie
B	0.677	0	0	1	commenced	commettent
B	0.677	0	0	1	tiki	ski
B	0.677	0	0	1	finished	finish
B	0.677	0	0	1	induced	in oust
B	0.677	0	0	1	distinctive	distinctive
B	0.676	0	0	1	tender	tête
B	0.676	0	0	1	capsule	kaboul
B	0.676	0	0	1	cancer	casse
B	0.676	0	0	1	unacceptable	acceptable
B	0.676	0	0	1	tend	tête
B	0.676	0	0	1	jerk	doc
B	0.676	0	0	1	knotty	henri
B	0.676	0	0	1	clan	clé
B	0.676	0	0	1	lance	lasse
B	0.676	0	0	1	rant	rate
B	0.676	0	0	1	jeep	type
B	0.676	0	0	1	siege	site
B	0.676	0	0	1	land	lad
B	0.676	0	0	1	fascist	fasciste
B	0.676	0	0	1	cunt	côtes
B	0.676	0	0	1	cans	case
B	0.676	0	0	1	learned	laide
B	0.676	0	0	1	crucial	cruel
B	0.676	0	1	1	heartbeat	et bit
B	0.676	0	0	1	technician	technique
B	0.676	0	0	1	proprietary	propriétaire
B	0.676	0	0	1	fans	phase
B	0.676	0	0	1	turns	thèse
B	0.676	0	0	1	referred	raid
B	0.676	0	0	1	fucked	actes
B	0.676	0	0	1	jam	dame
B	0.676	0	0	1	tunes	tous
B	0.676	0	0	1	bans	base
B	0.676	0	0	1	exceptionally	excepté
B	0.676	0	1	1	increases	un crise
B	0.676	0	1	1	inquiries	un crise
B	0.676	0	0	1	refers	rose
B	0.676	0	0	1	snap	sape
B	0.676	0	0	1	fender	faites
B	0.676	0	0	1	pinny	pays
B	0.676	0	0	1	loony	lui
B	0.676	0	0	1	looney	lui
B	0.676	0	0	1	bran	bras
B	0.676	0	0	1	st	cette
B	0.676	0	1	1	agency	et on si
B	0.676	0	1	1	henry	un ri
B	0.676	0	1	1	differently	d renie
B	0.676	0	0	1	christopher	christ
B	0.676	0	1	1	mvp	on pipi
B	0.675	0	0	1	lives	lave
B	0.675	0	0	1	downs	dan
B	0.675	0	0	1	writers	rare
B	0.675	0	0	1	arrives	rave
B	0.675	0	0	1	price	passent
B	0.675	0	0	1	miles	mal
B	0.675	0	0	1	marina	mine
B	0.675	0	0	1	claims	close
B	0.675	0	0	1	miners	man
B	0.675	0	0	1	minors	man
B	0.675	0	0	1	coins	conne
B	0.675	0	0	1	character	correct
B	0.675	0	0	1	actress	actrice
B	0.675	0	0	1	mines	man
B	0.675	0	0	1	require	quoi
B	0.675	0	0	1	reply	plat
B	0.675	0	0	1	belonging	bloc
B	0.675	0	0	1	goals	gaule
B	0.675	0	0	1	relied	lad
B	0.675	0	0	1	tigers	tag
B	0.675	0	0	1	tiles	tales
B	0.675	0	0	1	routers	rare
B	0.675	0	0	1	rebecca	bec
B	0.675	0	0	1	manuel	manuel
B	0.674	0	0	1	respectful	spectre
B	0.674	0	0	1	conductor	contact
B	0.674	0	0	1	exclusively	exclusive
B	0.674	0	0	1	painful	pénal
B	0.674	0	0	1	strategic	statique
B	0.674	0	0	1	follow	falot
B	0.674	0	0	1	alive	lave
B	0.674	0	0	1	drama	drame
B	0.674	0	0	1	borrow	barreau
B	0.674	0	0	1	gig	gong
B	0.674	0	0	1	acquire	quoi
B	0.674	0	0	1	works	axe
B	0.674	0	0	1	sank	cinq
B	0.674	0	0	1	dispute	dispute
B	0.674	0	0	1	quiz	quinze
B	0.674	0	0	1	apply	plat
B	0.674	0	0	1	alike	lac
B	0.674	0	1	1	interact	un tracts
B	0.674	0	0	1	worked	actes
B	0.674	0	1	1	temporarily	on prairie
B	0.674	0	1	1	advisory	et varie
B	0.674	0	0	1	allowed	lad
B	0.674	0	0	1	accessible	accessible
B	0.674	0	0	1	karma	carmes
B	0.673	0	0	1	protein	profit
B	0.673	0	0	1	portrait	portrait
B	0.673	0	1	1	desperate	des prête
B	0.673	0	0	1	terrified	terrasse
B	0.673	0	0	1	preceded	précis
B	0.673	0	0	1	masses	mise
B	0.673	0	0	1	proceeded	précis
B	0.673	0	0	1	id	haïti
B	0.673	0	0	1	ships	gypse
B	0.673	0	0	1	shirts	chasse
B	0.673	0	0	1	keeps	kif
B	0.673	0	0	1	lawyers	lors
B	0.673	0	0	1	stat	cette
B	0.673	0	0	1	trigger	trique
B	0.673	0	0	1	cliff	clive
B	0.673	0	0	1	tubes	tout
B	0.673	0	0	1	turkey	acquis
B	0.673	0	0	1	deaths	dette
B	0.673	0	0	1	guilt	kilt
B	0.673	0	0	1	expanding	expédie
B	0.673	0	0	1	cling	cligne
B	0.673	0	0	1	ruche	riches
B	0.673	0	0	1	friday	frappée
B	0.673	0	1	1	handy	en dit
B	0.673	0	0	1	immense	mène
B	0.673	0	0	1	sodium	sodium
B	0.672	0	0	1	rapidly	rempli
B	0.672	0	0	1	mistress	maîtresse
B	0.672	0	0	1	professors	préfet
B	0.672	0	0	1	velocity	voirie
B	0.672	0	0	1	groceries	grossi
B	0.672	0	0	1	final	fatal
B	0.672	0	0	1	objective	objective
B	0.672	0	0	1	travel	tremble
B	0.672	0	0	1	postal	postale
B	0.672	0	0	1	tragic	tragique
B	0.672	0	0	1	tons	thèse
B	0.672	0	0	1	robots	romance
B	0.672	0	0	1	tonnes	thèse
B	0.672	0	0	1	senores	seigneur
B	0.672	0	0	1	florence	florence
B	0.671	0	0	1	sheep	type
B	0.671	0	1	1	estimated	est merde
B	0.671	0	0	1	artistic	artistique
B	0.671	0	0	1	architect	architecte
B	0.671	0	1	1	energy	un j
B	0.671	0	1	1	wheelchair	et chair
B	0.671	0	0	1	liquor	lac
B	0.671	0	0	1	lick	lac
B	0.671	0	0	1	springs	sprint
B	0.671	0	0	1	verge	vosges
B	0.671	0	0	1	approval	éprouve
B	0.671	0	0	1	aware	verre
B	0.671	0	0	1	cosmetics	commerce
B	0.671	0	0	1	shepherd	chef
B	0.671	0	1	1	schedule	et joule
B	0.671	0	0	1	paddy	pays
B	0.671	0	0	1	scholarship	scalp
B	0.671	0	1	1	ng	un j
B	0.671	0	0	1	brighton	bretonne
B	0.67	0	0	1	stressful	trèfle
B	0.67	0	1	1	sandy	en dit
B	0.67	0	0	1	beasts	bit
B	0.67	0	0	1	beard	perdent
B	0.67	0	0	1	deceased	dite
B	0.67	0	0	1	costs	cote
B	0.67	0	0	1	flag	flaque
B	0.67	0	0	1	buying	bagne
B	0.67	0	0	1	burst	poste
B	0.67	0	0	1	real	réel
B	0.67	0	0	1	dual	duel
B	0.67	0	0	1	guarantee	garantie
B	0.67	0	0	1	colony	colonie
B	0.67	0	1	1	sq	est coup
B	0.67	0	0	1	comedy	comédies
B	0.67	0	0	1	staple	stables
B	0.67	0	0	1	deepest	déteste
B	0.67	0	0	1	grab	grappe
B	0.67	0	0	1	province	province
B	0.67	0	0	1	severe	sphère
B	0.67	0	0	1	backed	pacte
B	0.67	0	0	1	harry	henri
B	0.67	0	0	1	ts	ds
B	0.67	0	0	1	cigarettes	secrète
B	0.67	0	0	1	chat	tchad
B	0.67	0	0	1	plug	plaque
B	0.67	0	0	1	seedy	citer
B	0.67	0	0	1	cubby	copie
B	0.67	0	0	1	tv	dévie
B	0.67	0	0	1	critical	querelles
B	0.67	0	0	1	assessment	s monte
B	0.67	0	0	1	cd	citer
B	0.67	0	1	1	mp	un pi
B	0.67	0	0	1	gospel	gospel
B	0.67	0	1	1	emily	un lie
B	0.67	0	0	1	spencer	peine
B	0.67	0	0	1	necessity	s ri
B	0.669	0	0	1	trusted	trust
B	0.669	0	0	1	quantities	connerie
