tier	score	en	fr	en_ipa	fr_ipa
B	0.654	economies	remise	ɪkɑːnəmiz	ʁəmiz
B	0.654	festivals	festin	fɛstɪvəlz	fɛstɛ̃
B	0.654	maiden	médecins	meɪdən	medəsɛ̃
B	0.654	transplant	transparentes	tɹænsplænt	tʁɑ̃spaʁɑ̃t
B	0.654	transplant	transparente	tɹænsplænt	tʁɑ̃spaʁɑ̃t
B	0.654	dietary	batterie	daɪətɚɹi	batʁi
B	0.654	genome	binôme	dʒiːnoʊm	binoːm
B	0.653	question	questionne	kwɛstʃən	kɛstjɔn
B	0.653	special	spectacles	spɛʃəl	spɛktakl
B	0.653	special	spectacle	spɛʃəl	spɛktakl
B	0.653	forces	forêts	foːɹsᵻz	foʁɛ
B	0.653	forces	forêt	foːɹsᵻz	foʁɛ
B	0.653	chairman	germaine	tʃɛɹmən	ʒɛʁmɛn
B	0.653	nuclear	nucléaires	nuːklɪɹ	nykleɛʁ
B	0.653	nuclear	nucléaire	nuːklɪɹ	nykleɛʁ
B	0.653	capacity	carrosserie	kəpæsᵻɾi	kaʁɔsʁi
B	0.653	domestic	semestre	dəmɛstɪk	səmɛstʁ
B	0.653	seeking	cycles	siːkɪŋ	sikl
B	0.653	seeking	cycle	siːkɪŋ	sikl
B	0.653	conduct	contacts	kɑːndʌkt	kɔ̃takt
B	0.653	conduct	contacte	kɑːndʌkt	kɔ̃takt
B	0.653	conduct	contact	kɑːndʌkt	kɔ̃takt
B	0.653	approval	éprouvé	ɐpɹuːvəl	epʁuve
B	0.653	charity	trésorerie	tʃæɹᵻɾi	tʁezoʁʁi
B	0.653	asleep	clips	ɐsliːp	klip
B	0.653	pretend	prétendent	pɹɪtɛnd	pʁetɑ̃d
B	0.653	aggressive	agressifs	ɐɡɹɛsɪv	aɡʁɛsif
B	0.653	aggressive	agressif	ɐɡɹɛsɪv	aɡʁɛsif
B	0.653	trials	traduisent	tɹaɪəlz	tʁadyiz
B	0.653	disorder	discorde	dɪsoːɹdɚ	diskɔʁd
B	0.653	expanded	expose	ɛkspændᵻd	ɛkspɔz
B	0.653	dispute	disputes	dɪspjuːt	dispyt
B	0.653	dispute	disputent	dɪspjuːt	dispyt
B	0.653	portrait	portraits	poːɹtɹɪt	pɔʁtʁɛ
B	0.653	commentary	atterri	kɑːməntɛɹi	atɛʁi
B	0.653	seemingly	symétrie	siːmɪŋli	simetʁi
B	0.653	tragic	tragiques	tɹædʒɪk	tʁaʒik
B	0.653	tragic	tragique	tɹædʒɪk	tʁaʒik
B	0.653	rope	rampe	ɹoʊp	ʁɑ̃p
B	0.653	caution	cornes	kɔːʃən	kɔʁn
B	0.653	glow	gland	ɡloʊ	ɡlɑ̃
B	0.653	selective	collectives	sᵻlɛktɪv	kɔlɛktiv
B	0.653	unacceptable	inacceptables	ʌnɐksɛptəbəl	inaksɛptabl
B	0.653	unacceptable	inacceptable	ʌnɐksɛptəbəl	inaksɛptabl
B	0.653	baptist	baptiste	bæptɪst	batist
B	0.653	dentist	détestent	dɛntɪst	detɛst
B	0.653	mistress	maîtresses	mɪstɹəs	mɛtʁɛs
B	0.653	mistress	maîtresse	mɪstɹəs	mɛtʁɛs
B	0.653	grounded	gratitude	ɡɹaʊndᵻd	ɡʁatityd
B	0.653	symphony	symphonie	sɪmfəni	sɛ̃foni
B	0.653	successes	successives	səksɛsᵻz	syksɛsiv
B	0.653	exceptionally	exceptionnels	ɛksɛpʃənəli	ɛksɛpsjɔnɛl
B	0.653	exceptionally	exceptionnelles	ɛksɛpʃənəli	ɛksɛpsjɔnɛl
B	0.653	exceptionally	exceptionnelle	ɛksɛpʃənəli	ɛksɛpsjɔnɛl
B	0.653	reverend	rêves	ɹɛvɚɹɛnd	ʁɛv
B	0.653	disgrace	disgrâce	dɪsɡɹeɪs	dizɡʁaːs
B	0.653	paranoid	prenons	pæɹənɔɪd	pʁənɔ̃
B	0.653	tribune	tribunes	tɹɪbjuːn	tʁibyn
B	0.653	capsule	capsules	kæpsjuːl	kapsyl
B	0.653	mortgages	morgane	mɔːɹɡɪdʒᵻz	mɔʁɡan
B	0.653	purity	prix	pjʊɹɹᵻɾi	pʁi
B	0.653	purity	prit	pjʊɹɹᵻɾi	pʁi
B	0.653	purity	pris	pjʊɹɹᵻɾi	pʁi
B	0.653	suppression	reprennent	səpɹɛʃən	ʁəpʁɛn
B	0.653	suppression	reprenne	səpɹɛʃən	ʁəpʁɛn
B	0.653	benefited	baignade	bɛnɪfɪɾᵻd	bɛnjad
B	0.653	daytime	dm	deɪtaɪm	deɛm
B	0.652	are	arts	ɑːɹ	aʁ
B	0.652	are	art	ɑːɹ	aʁ
B	0.652	are	ars	ɑːɹ	aʁ
B	0.652	today	tenez	tədeɪ	təne
B	0.652	open	aubaine	oʊpən	obɛn
B	0.652	president	prenantes	pɹɛzɪdənt	pʁənɑ̃t
B	0.652	data	dés	deɪɾə	de
B	0.652	data	dé	deɪɾə	de
B	0.652	data	des	deɪɾə	de
B	0.652	apply	appela	ɐplaɪ	apla
B	0.652	honor	ânes	ɑːnɚ	aːn
B	0.652	honor	âne	ɑːnɚ	aːn
B	0.652	survey	savez	sɜːveɪ	save
B	0.652	survey	sauvés	sɜːveɪ	sove
B	0.652	survey	sauvée	sɜːveɪ	sove
B	0.652	ca	ka	kɑː	ka
B	0.652	ma	mât	mɑː	maː
B	0.652	item	arômes	aɪɾəm	aʁoːm
B	0.652	pa	pat	pɑː	pa
B	0.652	thrown	trône	θɹoʊn	tʁoːn
B	0.652	chemistry	industries	kɛmɪstɹi	ɛ̃dystʁi
B	0.652	logo	légaux	loʊɡoʊ	leɡo
B	0.652	fa	fat	fɑː	fa
B	0.652	proceedings	précises	pɹəsiːdɪŋz	pʁesiz
B	0.652	proceedings	précisent	pɹəsiːdɪŋz	pʁesiz
B	0.652	proceedings	précise	pɹəsiːdɪŋz	pʁesiz
B	0.652	reflection	réflexes	ɹᵻflɛkʃən	ʁeflɛks
B	0.652	reflection	réflexe	ɹᵻflɛkʃən	ʁeflɛks
B	0.652	agreements	grimace	ɐɡɹiːmənts	ɡʁimas
B	0.652	throne	trône	θɹoʊn	tʁoːn
B	0.652	celebrities	célèbres	səlɛbɹᵻɾiz	selɛbʁ
B	0.652	soda	seau	soʊdə	so
B	0.652	construct	strictes	kɑːnstɹʌkt	stʁikt
B	0.652	construct	stricte	kɑːnstɹʌkt	stʁikt
B	0.652	construct	strict	kɑːnstɹʌkt	stʁikt
B	0.652	oval	ovale	oʊvəl	oval
B	0.652	reflecting	réflexes	ɹᵻflɛktɪŋ	ʁeflɛks
B	0.652	reflecting	réflexe	ɹᵻflɛktɪŋ	ʁeflɛks
B	0.652	nova	nos	noʊvə	no
B	0.652	nova	no	noʊvə	no
B	0.652	corridor	collabore	kɔɹɪdoːɹ	kɔlabɔʁ
B	0.652	opener	aubaine	oʊpənɚ	obɛn
B	0.652	morality	sorcellerie	mɔːɹælᵻɾi	sɔʁsɛlʁi
B	0.652	shah	chats	ʃɑː	ʃa
B	0.652	shah	chat	ʃɑː	ʃa
B	0.652	sofa	seau	soʊfə	so
B	0.652	prevalent	prenantes	pɹɛvələnt	pʁənɑ̃t
B	0.652	cola	quo	koʊlə	ko
B	0.652	coma	quo	koʊmə	ko
B	0.652	popcorn	licorne	pɑːpkɔːɹn	likɔʁn
B	0.652	mayo	mes	meɪoʊ	me
B	0.652	shady	jeudis	ʃeɪdi	ʒødi
B	0.652	detectives	détecte	dɪtɛktɪvz	detɛkt
B	0.652	gala	gué	ɡeɪlə	ɡe
B	0.652	gala	gai	ɡeɪlə	ɡe
B	0.652	savior	sévit	seɪvjɚ	sevi
B	0.651	state	strictes	steɪt	stʁikt
B	0.651	state	stricte	steɪt	stʁikt
B	0.651	place	plaisance	pleɪs	plɛzɑ̃s
B	0.651	states	stresse	steɪts	stʁɛs
B	0.651	private	prêtes	pɹaɪvət	pʁɛt
B	0.651	private	prêtent	pɹaɪvət	pʁɛt
B	0.651	learn	lunes	lɜːn	lyn
B	0.651	learn	lune	lɜːn	lyn
B	0.651	science	sagesse	saɪəns	saʒɛs
B	0.651	created	criant	kɹiːeɪɾᵻd	kʁiɑ̃
B	0.651	travel	tremble	tɹævəl	tʁɑ̃bl
B	0.651	interested	stresse	ɪntɹɛstᵻd	stʁɛs
B	0.651	growing	grossi	ɡɹoʊɪŋ	ɡʁosi
B	0.651	latest	listes	leɪɾɪst	list
B	0.651	latest	liste	leɪɾɪst	list
B	0.651	necessary	esprits	nɛsᵻsɚɹi	ɛspʁi
B	0.651	necessary	esprit	nɛsᵻsɚɹi	ɛspʁi
B	0.651	notice	novices	noʊɾɪs	novis
B	0.651	notice	novice	noʊɾɪs	novis
B	0.651	powerful	parole	paʊɚfəl	paʁɔl
B	0.651	famous	féroce	feɪməs	feʁɔs
B	0.651	mostly	maudits	moʊstli	modi
B	0.651	mostly	maudit	moʊstli	modi
B	0.651	estate	strictes	ᵻsteɪt	stʁikt
B	0.651	estate	stricte	ᵻsteɪt	stʁikt
B	0.651	mad	mondes	mæd	mɔ̃d
B	0.651	blame	blanchiment	bleɪm	blɑ̃ʃim
B	0.651	moments	menaces	moʊmənts	mənas
B	0.651	moments	menacent	moʊmənts	mənas
B	0.651	moments	menace	moʊmənts	mənas
B	0.651	replaced	restes	ɹᵻpleɪst	ʁɛst
B	0.651	replaced	restent	ɹᵻpleɪst	ʁɛst
B	0.651	replaced	reste	ɹᵻpleɪst	ʁɛst
B	0.651	closely	closes	kloʊsli	kloz
B	0.651	closely	clauses	kloʊsli	kloz
B	0.651	license	laos	laɪsəns	laɔs
B	0.651	democracy	démocraties	dᵻmɑːkɹəsi	demɔkʁasi
B	0.651	democracy	démocratie	dᵻmɑːkɹəsi	demɔkʁasi
B	0.651	extension	exterminer	ɛkstɛnʃən	ɛkstɛʁmine
B	0.651	grounds	grâces	ɡɹaʊndz	ɡʁaːs
B	0.651	saint	sprint	seɪnt	spʁint
B	0.651	frozen	freine	fɹoʊzən	fʁɛn
B	0.651	trials	treize	tɹaɪəlz	tʁɛz
B	0.651	trials	traces	tɹaɪəlz	tʁas
B	0.651	nevertheless	naissances	nɛvɚðəlɛs	nɛsɑ̃s
B	0.651	fastest	faste	fæstɪst	fast
B	0.651	bacteria	bactéries	bæktɪɹiə	bakteʁi
B	0.651	bacteria	bactérie	bæktɪɹiə	bakteʁi
B	0.651	slept	célestes	slɛpt	selɛst
B	0.651	slept	céleste	slɛpt	selɛst
B	0.651	spray	sprint	spɹeɪ	spʁint
B	0.651	reflection	réflexions	ɹᵻflɛkʃən	ʁeflɛksjɔ̃
B	0.651	provision	prenant	pɹəvɪʒən	pʁənɑ̃
B	0.651	entertaining	training	ɛntɚteɪnɪŋ	(en)tɹeɪnɪŋ(fr)
B	0.651	proportion	reprenons	pɹəpoːɹʃən	ʁəpʁənɔ̃
B	0.651	tastes	testés	teɪsts	tɛste
B	0.651	tastes	testée	teɪsts	tɛste
B	0.651	tastes	testé	teɪsts	tɛste
B	0.651	tribal	trappes	tɹaɪbəl	tʁap
B	0.651	tribal	trappe	tɹaɪbəl	tʁap
B	0.651	dash	douches	dæʃ	duʃ
B	0.651	dash	douche	dæʃ	duʃ
B	0.651	nude	soude	nuːd	sud
B	0.651	praying	préfets	pɹeɪɪŋ	pʁefɛ
B	0.651	frontier	brunch	fɹʌntɪɹ	(en)bɹʌntʃ(fr)
B	0.651	licence	laos	laɪsəns	laɔs
B	0.651	tab	tombes	tæb	tɔ̃b
B	0.651	verified	verve	vɛɹᵻfaɪd	vɛʁv
B	0.651	sustain	ceci	səsteɪn	səsi
B	0.651	brigade	bride	bɹɪɡeɪd	bʁid
B	0.651	economies	entremise	ɪkɑːnəmiz	ɑ̃tʁəmiz
B	0.651	estates	stresse	ᵻsteɪts	stʁɛs
B	0.651	stunt	sprint	stʌnt	spʁint
B	0.651	poets	polices	poʊɪts	polis
B	0.651	poets	police	poʊɪts	polis
B	0.651	fireworks	fox	faɪɚwɜːks	fɔks
B	0.651	staged	stands	steɪdʒd	stɑ̃d
B	0.651	staged	stand	steɪdʒd	stɑ̃d
B	0.651	bash	bouches	bæʃ	buʃ
B	0.651	bash	bouche	bæʃ	buʃ
B	0.651	curb	cubes	kɜːb	kyb
B	0.651	curb	cube	kɜːb	kyb
B	0.651	diploma	diplômés	dɪploʊmə	diplome
B	0.651	emirates	aimerait	ɛmᵻɹeɪts	ɛmʁɛ
B	0.651	emirates	aimerais	ɛmᵻɹeɪts	ɛmʁɛ
B	0.651	strawberry	strip	stɹɔːbɛɹi	stʁip
B	0.651	daring	derrière	dɛɹɪŋ	dɛʁjɛʁ
B	0.651	spies	spatiaux	spaɪz	spasjo
B	0.651	stylish	stages	staɪlɪʃ	staʒ
B	0.651	stylish	stage	staɪlɪʃ	staʒ
B	0.651	scrub	scratch	skɹʌb	skʁatʃ
B	0.651	sidewalk	stocks	saɪdwɔːk	stɔk
B	0.651	sidewalk	stock	saɪdwɔːk	stɔk
B	0.651	staple	styles	steɪpəl	stil
B	0.651	prepares	permise	pɹɪpɛɹz	pɛʁmiz
B	0.65	around	rapides	ɚɹaʊnd	ʁapid
B	0.65	family	folies	fæmɪli	foli
B	0.65	family	folie	fæmɪli	foli
B	0.65	president	prêtes	pɹɛzɪdənt	pʁɛt
B	0.65	president	prêtent	pɹɛzɪdənt	pʁɛt
B	0.65	seems	simuler	siːmz	simyle
B	0.65	position	pesant	pəzɪʃən	pəzɑ̃
B	0.65	result	révoltes	ɹɪzʌlt	ʁevɔlt
B	0.65	round	rapides	ɹaʊnd	ʁapid
B	0.65	round	rapide	ɹaʊnd	ʁapid
B	0.65	limited	lords	lɪmɪɾᵻd	lɔʁd
B	0.65	limited	lord	lɪmɪɾᵻd	lɔʁd
B	0.65	regular	reggae	ɹɛɡjʊlɚ	ʁɛɡe
B	0.65	biggest	buste	bɪɡɪst	byst
B	0.65	rates	régence	ɹeɪts	ʁeʒɑ̃s
B	0.65	airport	pertes	ɛɹpoːɹt	pɛʁt
B	0.65	airport	perte	ɛɹpoːɹt	pɛʁt
B	0.65	realize	relâche	ɹiːəlaɪz	ʁəlaːʃ
B	0.65	realize	relate	ɹiːəlaɪz	ʁəlat
B	0.65	surprise	spirale	sɚpɹaɪz	spiʁal
B	0.65	communities	crises	kəmjuːnᵻɾiz	kʁiz
B	0.65	communities	crise	kəmjuːnᵻɾiz	kʁiz
B	0.65	originally	relis	ɚɹɪdʒɪnəli	ʁəli
B	0.65	originally	relie	ɚɹɪdʒɪnəli	ʁəli
B	0.65	mistake	moustiques	mɪsteɪk	mustik
B	0.65	interests	maîtresses	ɪntɹɛsts	mɛtʁɛs
B	0.65	interests	maîtresse	ɪntɹɛsts	mɛtʁɛs
B	0.65	committed	kurde	kəmɪɾᵻd	kyʁd
B	0.65	roads	rocheuses	ɹoʊdz	ʁoʃøz
B	0.65	detailed	dissidents	diːteɪld	disid
B	0.65	settlement	certes	sɛɾəlmənt	sɛʁt
B	0.65	jimmy	dormi	dʒɪmi	dɔʁmi
B	0.65	roles	rocheuses	ɹoʊlz	ʁoʃøz
B	0.65	conclusion	clowns	kəŋkluːʒən	klun
B	0.65	conclusion	clown	kəŋkluːʒən	klun
B	0.65	decline	décline	dᵻklaɪn	deklin
B	0.65	friendship	freinage	fɹɛndʃɪp	fʁɛnaʒ
B	0.65	potentially	petits	pətɛnʃəli	pəti
B	0.65	potentially	petit	pətɛnʃəli	pəti
B	0.65	possession	pesant	pəzɛʃən	pəzɑ̃
B	0.65	frequency	fric	fɹiːkwənsi	fʁik
B	0.65	lyrics	luxe	lɪɹɪks	lyks
B	0.65	lyrics	lux	lɪɹɪks	lyks
B	0.65	screaming	souscrit	skɹiːmɪŋ	suskʁi
B	0.65	pregnancy	précis	pɹɛɡnənsi	pʁesi
B	0.65	feedback	fisc	fiːdbæk	fisk
B	0.65	preparation	prennent	pɹɛpɚɹeɪʃən	pʁɛn
B	0.65	preparation	prenne	pɹɛpɚɹeɪʃən	pʁɛn
B	0.65	suspended	suspense	səspɛndᵻd	syspɛns
B	0.65	suspended	suspens	səspɛndᵻd	syspɛns
B	0.65	steady	samedis	stɛdi	samdi
B	0.65	separated	précèdent	sɛpɚɹeɪɾᵻd	pʁesɛd
B	0.65	separated	précède	sɛpɚɹeɪɾᵻd	pʁesɛd
B	0.65	alien	élimine	eɪliən	elimin
B	0.65	regarded	regardes	ɹᵻɡɑːɹdᵻd	ʁəɡaʁd
B	0.65	regarded	regardent	ɹᵻɡɑːɹdᵻd	ʁəɡaʁd
B	0.65	regarded	regarde	ɹᵻɡɑːɹdᵻd	ʁəɡaʁd
B	0.65	prevention	prennent	pɹɪvɛnʃən	pʁɛn
B	0.65	prevention	prenne	pɹɪvɛnʃən	pʁɛn
B	0.65	replied	remplacent	ɹᵻplaɪd	ʁɑ̃plas
B	0.65	replied	remplace	ɹᵻplaɪd	ʁɑ̃plas
B	0.65	acceptable	inacceptables	ɐksɛptəbəl	inaksɛptabl
B	0.65	acceptable	inacceptable	ɐksɛptəbəl	inaksɛptabl
B	0.65	lion	lacunes	laɪən	lakyn
B	0.65	screw	souscrit	skɹuː	suskʁi
B	0.65	screw	script	skɹuː	skʁipt
B	0.65	rolls	rocheuses	ɹoʊlz	ʁoʃøz
B	0.65	rolled	romande	ɹoʊld	ʁomɑ̃d
B	0.65	preserve	preuves	pɹɪzɜːv	pʁøv
B	0.65	preserve	preuve	pɹɪzɜːv	pʁøv
B	0.65	devoted	déborde	dɪvoʊɾᵻd	debɔʁd
B	0.65	escaped	esquisse	ɛskeɪpt	ɛskis
B	0.65	slept	adeptes	slɛpt	adɛpt
B	0.65	lesbian	laissant	lɛsbiən	lɛsɑ̃
B	0.65	screening	souscrit	skɹiːnɪŋ	suskʁi
B	0.65	provision	prenez	pɹəvɪʒən	pʁəne
B	0.65	profession	prenez	pɹəfɛʃən	pʁəne
B	0.65	profession	prenant	pɹəfɛʃən	pʁənɑ̃
B	0.65	cemetery	servit	sɛmɪtɛɹi	sɛʁvi
B	0.65	belonging	blocs	bᵻlɔŋɪŋ	blɔk
B	0.65	belonging	bloc	bᵻlɔŋɪŋ	blɔk
B	0.65	freezing	frites	fɹiːzɪŋ	fʁit
B	0.65	freezing	frite	fɹiːzɪŋ	fʁit
B	0.65	slim	slalom	slɪm	slalɔm
B	0.65	static	stocks	stæɾɪk	stɔk
B	0.65	static	stock	stæɾɪk	stɔk
B	0.65	airline	berline	ɛɹlaɪn	bɛʁlin
B	0.65	counted	caïd	kaʊntᵻd	kaid
B	0.65	motors	mauvaises	moʊɾɚz	movɛz
B	0.65	motors	mauvaise	moʊɾɚz	movɛz
B	0.65	creativity	crié	kɹiːeɪtɪvᵻɾi	kʁie
B	0.65	creativity	crier	kɹiːeɪtɪvᵻɾi	kʁie
B	0.65	recruitment	croûte	ɹᵻkɹuːtmənt	kʁut
B	0.65	swept	adeptes	swɛpt	adɛpt
B	0.65	swept	adepte	swɛpt	adɛpt
B	0.65	casualties	crises	kæʒuːəlɾiz	kʁiz
B	0.65	casualties	crise	kæʒuːəlɾiz	kʁiz
B	0.65	desktop	escape	dɛsktɑːp	ɛskap
B	0.65	halt	récoltes	hɔlt	ʁekɔlt
B	0.65	halt	récolte	hɔlt	ʁekɔlt
B	0.65	aerial	hercule	ɛɹɪəl	ɛʁkyl
B	0.65	fountain	fascine	faʊntɪn	fasin
B	0.65	fury	furie	fjʊɹɹi	fyʁi
B	0.65	progression	prêche	pɹəɡɹɛʃən	pʁɛʃ
B	0.65	terrific	trucs	tɚɹɪfɪk	tʁyk
B	0.65	proximity	prairies	pɹɑːksɪmᵻɾi	pʁɛʁi
B	0.65	proximity	prairie	pɹɑːksɪmᵻɾi	pʁɛʁi
B	0.65	unacceptable	acceptables	ʌnɐksɛptəbəl	aksɛptabl
B	0.65	granite	grottes	ɡɹænɪt	ɡʁɔt
B	0.65	arbitrary	prairies	ɑːɹbɪtɹɛɹi	pʁɛʁi
B	0.65	bracket	bruts	bɹækɪt	bʁyt
B	0.65	bracket	brutes	bɹækɪt	bʁyt
B	0.65	bracket	brute	bɹækɪt	bʁyt
B	0.65	depressing	dépression	dᵻpɹɛsɪŋ	depʁɛsjɔ̃
B	0.65	certainty	sentit	sɜːtənti	sɑ̃ti
B	0.65	certainty	sentis	sɜːtənti	sɑ̃ti
B	0.65	certainty	sentie	sɜːtənti	sɑ̃ti
B	0.65	quiz	coiffeuse	kwɪz	kwaføz
B	0.65	rainfall	révèlent	ɹeɪnfɔːl	ʁevɛl
B	0.65	rainfall	rénale	ɹeɪnfɔːl	ʁenal
B	0.65	token	toxines	toʊkən	toksin
B	0.65	prejudice	presses	pɹɛdʒuːdɪs	pʁɛs
B	0.65	prejudice	pressent	pɹɛdʒuːdɪs	pʁɛs
B	0.65	prejudice	presse	pɹɛdʒuːdɪs	pʁɛs
B	0.65	prevalent	prêtes	pɹɛvələnt	pʁɛt
B	0.65	prevalent	prêtent	pɹɛvələnt	pʁɛt
B	0.65	python	patronne	paɪθən	patʁɔn
B	0.65	seventy	sentit	sɛvənti	sɑ̃ti
B	0.65	seventy	sentis	sɛvənti	sɑ̃ti
B	0.65	seventy	sentie	sɛvənti	sɑ̃ti
B	0.65	billionaire	culinaires	bɪliənɛɹ	kylinɛʁ
B	0.65	billionaire	culinaire	bɪliənɛɹ	kylinɛʁ
B	0.65	mentality	messagerie	mɛntælᵻɾi	mɛsaʒʁi
B	0.65	newsletter	hilaire	nuːzlɛɾɚ	ilɛʁ
B	0.65	queer	coiffure	kwɪɹ	kwafyʁ
B	0.65	coma	cône	koʊmə	koːn
B	0.65	notebook	nautiques	noʊtbʊk	notik
B	0.65	notebook	nautique	noʊtbʊk	notik
B	0.65	offline	orpheline	ɔflaɪn	ɔʁflin
B	0.65	squares	squat	skwɛɹz	skwa
B	0.65	condemn	idem	kəndɛm	idɛm
B	0.65	bikini	finit	bɪkiːni	fini
B	0.65	mourning	morue	moːɹnɪŋ	moʁy
B	0.65	poetic	perruque	poʊɛɾɪk	pɛʁyk
B	0.65	princes	prose	pɹɪnsᵻz	pʁɔz
B	0.65	decreasing	discrets	diːkɹiːsɪŋ	diskʁɛ
B	0.65	airborne	berne	ɛɹboːɹn	bɛʁn
B	0.65	friendships	freine	fɹɛndʃɪps	fʁɛn
B	0.65	orgasm	organismes	ɔːɹɡæzəm	ɔʁɡanism
B	0.65	orgasm	organisme	ɔːɹɡæzəm	ɔʁɡanism
B	0.65	dictator	docteurs	dɪkteɪɾɚ	dɔktœʁ
B	0.65	extinct	extraits	ɛkstɪŋkt	ɛkstʁɛ
B	0.65	peppers	permise	pɛpɚz	pɛʁmiz
B	0.65	prevalence	presses	pɹɛvələns	pʁɛs
B	0.65	prevalence	pressent	pɹɛvələns	pʁɛs
B	0.65	prevalence	presse	pɹɛvələns	pʁɛs
B	0.649	protection	protections	pɹətɛkʃən	pʁotɛksjɔ̃
B	0.649	violence	valence	vaɪələns	valɑ̃s
B	0.649	guitar	guitares	ɡɪtɑːɹ	ɡitaʁ
B	0.649	guitar	guitare	ɡɪtɑːɹ	ɡitaʁ
B	0.649	diamond	demandes	daɪəmənd	dəmɑ̃d
B	0.649	diamond	demandent	daɪəmənd	dəmɑ̃d
B	0.649	diamond	demande	daɪəmənd	dəmɑ̃d
B	0.649	telephone	téléphones	tɛlᵻfoʊn	telefon
B	0.649	harmony	harmonie	hɑːɹməni	aʁmoni
B	0.649	matrix	métrique	meɪtɹɪks	metʁik
B	0.649	shorts	quartz	ʃɔːɹts	kaʁts
B	0.649	lottery	loterie	lɑːɾɚɹi	lotʁi
B	0.649	factories	favorisent	fæktɚɹiz	favoʁiz
B	0.649	professors	professions	pɹəfɛsɚz	pʁofɛsjɔ̃
B	0.649	discretion	discrètes	dɪskɹɛʃən	diskʁɛt
B	0.649	designing	design	dɪzaɪnɪŋ	(en)dɪzaɪn(fr)
B	0.649	hardy	perdit	hɑːɹdi	pɛʁdi
B	0.649	daylight	détente	deɪlaɪt	detɑ̃t
B	0.649	spelled	sperme	spɛld	spɛʁm
B	0.649	bodily	basilique	bɑːdili	bazilik
B	0.649	identities	maîtrise	aɪdɛntᵻɾiz	mɛtʁiz
B	0.649	antenna	antennes	æntɛnə	ɑ̃tɛn
B	0.649	antenna	antenne	æntɛnə	ɑ̃tɛn
B	0.649	registry	industries	ɹɛdʒɪstɹi	ɛ̃dystʁi
B	0.649	satellites	relaxe	sæɾəlaɪts	ʁəlaks
B	0.649	satellites	relax	sæɾəlaɪts	ʁəlaks
B	0.649	migrant	marrante	maɪɡɹənt	maʁɑ̃t
B	0.649	technician	techniques	tɛknɪʃən	tɛknik
B	0.649	rigorous	ressources	ɹɪɡɚɹəs	ʁəsuʁs
B	0.649	rigorous	ressource	ɹɪɡɚɹəs	ʁəsuʁs
B	0.649	detectives	détecté	dɪtɛktɪvz	detɛkte
B	0.649	proposes	reprises	pɹəpoʊzᵻz	ʁəpʁiz
B	0.649	rejects	adjectifs	ɹᵻdʒɛkts	adʒɛktif
B	0.649	rejects	adjectif	ɹᵻdʒɛkts	adʒɛktif
B	0.648	about	battent	ɐbaʊt	bat
B	0.648	about	batte	ɐbaʊt	bat
B	0.648	while	voiles	waɪl	vwal
B	0.648	times	tam	taɪmz	tam
B	0.648	told	tôle	toʊld	toːl
B	0.648	told	taule	toʊld	tol
B	0.648	mind	manne	maɪnd	man
B	0.648	heart	kart	hɑːɹt	kaʁt
B	0.648	wife	soif	waɪf	swaf
B	0.648	problems	préalablement	pɹɑːbləmz	pʁealabləmɑ̃
B	0.648	rights	rance	ɹaɪts	ʁɑ̃s
B	0.648	gold	gaule	ɡoʊld	ɡol
B	0.648	follow	flots	fɑːloʊ	flo
B	0.648	follow	flot	fɑːloʊ	flo
B	0.648	lives	lave	laɪvz	lav
B	0.648	miles	malle	maɪlz	mal
B	0.648	drop	drames	dɹɑːp	dʁam
B	0.648	coach	côtes	koʊtʃ	koːt
B	0.648	coach	cotes	koʊtʃ	kot
B	0.648	goals	gaule	ɡoʊlz	ɡol
B	0.648	highly	allie	haɪli	ali
B	0.648	slow	solos	sloʊ	solo
B	0.648	apply	plats	ɐplaɪ	pla
B	0.648	apply	plat	ɐplaɪ	pla
B	0.648	require	rois	ɹᵻkwaɪɚ	ʁwa
B	0.648	require	roi	ɹᵻkwaɪɚ	ʁwa
B	0.648	alive	lave	ɐlaɪv	lav
B	0.648	fellow	hello	fɛloʊ	ɛlo
B	0.648	fellow	flots	fɛloʊ	flo
B	0.648	fellow	flot	fɛloʊ	flo
B	0.648	liked	lacs	laɪkt	lak
B	0.648	evil	isole	iːvəl	izɔl
B	0.648	yellow	hello	jɛloʊ	ɛlo
B	0.648	smoke	moquent	smoʊk	mok
B	0.648	smoke	moque	smoʊk	mok
B	0.648	smile	sales	smaɪl	sal
B	0.648	smile	sal	smaɪl	sal
B	0.648	votes	votent	voʊts	vot
B	0.648	item	armes	aɪɾəm	aʁm
B	0.648	item	arme	aɪɾəm	aʁm
B	0.648	shift	schiste	ʃɪft	ʃist
B	0.648	chose	choses	tʃoʊz	ʃoz
B	0.648	shame	schémas	ʃeɪm	ʃema
B	0.648	shame	schéma	ʃeɪm	ʃema
B	0.648	survive	savent	sɚvaɪv	sav
B	0.648	quote	cotes	kwoʊt	kot
B	0.648	lift	listes	lɪft	list
B	0.648	lift	liste	lɪft	list
B	0.648	reply	plats	ɹᵻplaɪ	pla
B	0.648	phones	faune	foʊnz	fon
B	0.648	retired	rade	ɹᵻtaɪɚd	ʁad
B	0.648	roles	rôles	ɹoʊlz	ʁoːl
B	0.648	gym	gin	dʒɪm	dʒin
B	0.648	romantic	romantiques	ɹoʊmæntɪk	ʁomɑ̃tik
