word	ipa
apostles	ɐpɑsəlz
apprenticeship	ɐpɹɛntɪsʃɪp
aspire	ɐspaɪɚ
benches	bɛntʃᵻz
biodiversity	baɪoʊdaɪvɜsᵻɹi
biomedical	baɪoʊmɛdɪkəl
blinded	blaɪndᵻd
blurred	blɜd
boarded	boɹdᵻd
breadth	bɹɛdθ
bullies	bʊlɪz
buster	bʌstɚ
cascade	kɐskeɪd
casinos	kɐsinoʊz
centralized	sɛntɹəlaɪzd
char	tʃɑɹ
cleanse	klɛnz
complains	kəmpleɪnz
concord	kəŋkoɹd
connector	kənɛktɚ
connie	kɑni
consolidate	kənsɑlᵻdeɪt
containment	kənteɪnmənt
coupling	kʌplɪŋ
crate	kɹeɪt
crave	kɹeɪv
crows	kɹoʊz
dane	deɪn
dangerously	deɪndʒɚɹəsli
denounced	dᵻnaʊnst
dillon	dɪlən
diluted	daɪluɹᵻd
doping	doʊpɪŋ
eddy	ɛdi
elusive	ᵻlusɪv
espionage	ɛspɪənɑʒ
establishes	ɪstæblɪʃᵻz
existential	ɛɡzɪstɛnʃəl
experimentation	ɛkspɛɹɪmənteɪʃən
extremes	ɛkstɹimz
extremists	ɛkstɹimɪsts
fanny	fæni
fiancé	fiɑnseɪ
flashback	flæʃbæk
fluctuations	flʌktʃueɪʃənz
forecasting	fɔɹkæstɪŋ
freud	fɹɔɪd
friedman	fɹidmən
funnel	fʌnəl
gail	ɡeɪl
gloss	ɡlɔs
grading	ɡɹeɪdɪŋ
graft	ɡɹæft
grips	ɡɹɪps
grumpy	ɡɹʌmpi
guise	ɡaɪz
halves	hævz
heightened	haɪʔn̩d
horizons	hɚɹaɪzənz
hush	hʌʃ
ibn	ɪbən
imitation	ɪmɪteɪʃən
immersion	ɪmɜʒən
inconvenient	ɪŋkənvinɪənt
inspires	ɪnspaɪɚz
interfaces	ɪntɚfeɪsᵻz
intrigued	ɪntɹiɡd
intrinsic	ɪntɹɪnsɪk
irresistible	ɪɹᵻzɪstᵻbəl
javier	hɑvɪɛɹ
jd	dʒeɪdi
jk	dʒeɪkeɪ
joanne	dʒoʊæn
kb	keɪbi
kittens	kɪʔn̩z
landmarks	lændmɑɹks
landslide	lændslaɪd
lcd	ɛlsidi
leah	li
leash	liʃ
makeover	meɪkoʊvɚ
manned	mænd
marcos	mɑɹkoʊz
mata	mɑɹə
mater	meɪɹɚ
maureen	mɔɹin
melodies	mɛlədiz
memorandum	mɛmɚɹændəm
mercer	mɜsɚ
mermaid	mɜmeɪd
miriam	mɪɹiəm
moderation	mɑdɚɹeɪʃən
moroccan	mɚɹɑkən
nano	nænoʊ
neymar	neɪmɚ
ngos	əŋɡoʊz
nobility	noʊbɪlᵻɹi
notation	noʊteɪʃən
onstage	ɑnsteɪdʒ
ordeal	ɔɹdiəl
ox	ɑks
painfully	peɪnfəli
paranormal	pæɹənoɹməl
paso	pæsoʊ
pear	pɛɹ
piston	pɪstən
plugs	plʌɡz
politely	pəlaɪtli
pollen	pɑlən
principals	pɹɪnsɪpəlz
provoking	pɹəvoʊkɪŋ
pts	pitiɛs
puberty	pjubɚɹi
raided	ɹeɪdᵻd
railroads	ɹeɪlɹoʊdz
ramos	ɹɑmoʊz
rbi	ɑɹbiaɪ
reggae	ɹɛɡi
relegated	ɹɛlᵻɡeɪɹᵻd
respectfully	ɹᵻspɛktfəli
rethink	ɹᵻθɪŋk
reviewer	ɹᵻvjuɚ
reviewers	ɹᵻvjuɚz
rewrite	ɹᵻɹaɪt
rodeo	ɹoʊdɪoʊ
sas	sæs
sheridan	ʃɛɹɪdən
sherwood	ʃɜwʊd
shire	ʃaɪɚ
sinks	sɪŋks
slit	slɪt
snapping	snæpɪŋ
sobbing	sɑbɪŋ
spitting	spɪɹɪŋ
starved	stɑɹvd
stirred	stɜd
stockings	stɑkɪŋz
stuffing	stʌfɪŋ
substituted	sʌbstɪtuɹᵻd
succeeds	səksidz
summons	sʌmənz
sutherland	sʌðɜlənd
swung	swʌŋ
taboo	tæbu
teaser	tizɚ
thatcher	θætʃɚ
throttle	θɹɑɹəl
tides	taɪdz
trendy	tɹɛndi
trimmed	tɹɪmd
trivia	tɹɪviə
trumps	tɹʌmps
turbulent	tɜbjʊlənt
twisting	twɪstɪŋ
unbearable	ʌnbɛɹəbəl
underage	ʌndɚɹeɪdʒ
unleashed	ʌnliʃt
unmarried	ʌnmæɹid
vaguely	veɪɡli
veggies	vɛdʒɪz
visas	vizəz
vortex	vɔɹtɛks
voucher	vaʊtʃɚ
wand	wɔnd
wanderers	wɔndɚɹɚz
warmed	wɔɹmd
accelerating	ɐksɛlɚɹeɪɹɪŋ
advert	ædvɜt
afforded	ɐfoɹdᵻd
ain	eɪn
alias	eɪliəs
anaheim	ænɐhaɪm
anchored	æŋkɚd
annoy	ɐnɔɪ
antibody	æntɪbɑdi
apostle	ɐpɑsəl
appalling	ɐpɔlɪŋ
applaud	ɐplɔd
arteries	ɑɹɹɚɹiz
asians	eɪʒənz
astronauts	æstɹənɔts
baptized	bæptaɪzd
barr	bɑɹ
belarus	bɛlɚɹus
billie	bɪli
bondage	bɑndɪdʒ
boredom	boɹdəm
bounced	baʊnst
bowman	boʊmən
breeders	bɹidɚz
brilliantly	bɹɪliəntli
brunch	bɹʌntʃ
buckley	bʌkli
burgundy	bɜɡʌndi
cabinets	kæbᵻnəts
carlisle	kɑɹlaɪəl
carolyn	kæɹəlɪn
castles	kæsəlz
changer	tʃeɪndʒɚ
che	tʃi
chem	kɛm
chestnut	tʃɛstnʌt
cj	sidʒeɪ
cleaners	klinɚz
cleanup	klinʌp
clemson	klɛmsən
cocks	kɑks
compose	kəmpoʊz
concise	kənsaɪs
confinement	kənfaɪnmənt
confronting	kənfɹʌntɪŋ
consultancy	kənsʌltənsi
contraction	kəntɹækʃən
contrasting	kəntɹæstɪŋ
convergence	kənvɜdʒəns
coughing	kɔfɪŋ
criterion	kɹaɪtiəɹɪən
crossings	kɹɔsɪŋz
crowns	kɹaʊnz
cummings	kʌmɪŋz
cylinders	sɪlɪndɚz
deduction	dᵻdʌkʃən
despicable	dᵻspɪkəbəl
detachment	dɪtætʃmənt
detectors	dɪtɛktɚz
dialog	daɪəlɑɡ
digestive	daɪdʒɛstɪv
diminish	dᵻmɪnɪʃ
disclaimer	dɪskleɪmɚ
disconnect	dɪskənɛkt
discriminatory	dɪskɹɪmɪnətoɹi
disruptive	dɪsɹʌptɪv
dorset	doɹsɛt
dvds	dividiɛs
endlessly	ɛndləsli
enthusiast	ɛnθuziæst
epilepsy	ɛpɪlɛpsi
estimation	ɛstᵻmeɪʃən
ethanol	ɛθɐnɑl
excavation	ɛkskəveɪʃən
extremist	ɛkstɹimɪst
feeder	fidɚ
flashlight	flæʃlaɪt
flattering	flæɹɚɹɪŋ
floats	floʊts
forcibly	foɹsᵻbli
gao	ɡaʊ
garland	ɡɑɹlənd
globalization	ɡloʊbəlᵻzeɪʃən
grail	ɡɹeɪl
graphical	ɡɹæfɪkəl
grayson	ɡɹeɪsən
groundbreaking	ɡɹaʊndbɹeɪkɪŋ
grouping	ɡɹupɪŋ
harding	hɑɹdɪŋ
holiness	hoʊlinəs
horrifying	hɔɹɪfaɪɪŋ
humiliating	hjumɪlɪeɪɹɪŋ
iced	aɪst
ida	aɪdə
illustrator	ɪləstɹeɪɹɚ
imbalance	ɪmbæləns
immoral	ɪmɔɹəl
implicated	ɪmplᵻkeɪɹᵻd
inefficient	ɪnɪfɪʃənt
initials	ɪnɪʃəlz
instrumentation	ɪnstɹəmənteɪʃən
intensified	ɪntɛnsᵻfaɪd
intolerance	ɪntɑlɚɹəns
jeez	dʒiz
jurors	dʒjʊɹɹɚz
kappa	kæpə
keepers	kipɚz
kendrick	kɛndɹɪk
ketchup	kɛtʃʌp
leukemia	lukimiə
levine	ləvin
liars	laɪɚz
lineage	lɪnɪɪdʒ
liter	liɹɚ
looting	luɹɪŋ
lorraine	ləɹeɪn
lyons	laɪɑnz
magnus	mæɡnəs
manpower	mænpaʊɚ
marley	mɑɹli
martyr	mɑɹɹɚ
masturbation	mæstɚbeɪʃən
mitigation	mɪɹɪɡeɪʃən
mont	mɔnt
motorway	moʊɹɚweɪ
nk	ɛŋkeɪ
npr	ɛnpiɑɹ
nypd	ɛnwaɪpidi
obscene	əbsin
occupants	ɑkjʊpənts
octopus	ɑktəpəs
onward	ɑnwɚd
operatives	ɑpɚɹətɪvz
opium	oʊpiəm
ovarian	oʊvɛɹiən
peck	pɛk
penal	pinəl
permitting	pɚmɪɹɪŋ
petals	pɛɹəlz
picasso	pɪkæsoʊ
pierced	pɪɹst
pistols	pɪstəlz
plank	plæŋk
plantations	plænteɪʃənz
plight	plaɪt
ponds	pɑndz
postseason	poʊstsizən
presiding	pɹɪsaɪdɪŋ
privy	pɹɪvi
propulsion	pɹəpʌlʃən
raft	ɹæft
registering	ɹɛdʒɪstɚɹɪŋ
rejoice	ɹᵻdʒɔɪs
relics	ɹɛlɪks
ren	ɹɛn
reproduced	ɹᵻpɹədust
rihanna	ɹɪɑnə
roam	ɹoʊm
rubio	ɹubɪoʊ
sandals	sændəlz
serpent	sɜpənt
sesame	sɛsɐmi
shepard	ʃɛpɚd
shi	ʃi
shoved	ʃʌvd
sicily	sɪsᵻli
simplify	sɪmplᵻfaɪ
siren	saɪɹən
slater	sleɪɹɚ
sleeper	slipɚ
smear	smɪɹ
snowy	snoʊi
soooo	suu
spectral	spɛktɹəl
spoilers	spɔɪlɚz
stabilize	steɪbɪlaɪz
stains	steɪnz
stalk	stɔk
standings	stændɪŋz
statesman	steɪtsmən
stink	stɪŋk
stormy	stoɹmi
subcommittee	sʌbkəmɪɹi
suffice	səfaɪs
surrounds	sɚɹaʊndz
swat	swɑt
swine	swaɪn
symbolism	sɪmbəlɪzəm
tangled	tæŋɡəld
ticking	tɪkɪŋ
tram	tɹæm
tryin	tɹaɪɪn
tutorials	tutoɹɪəlz
underwood	ʌndɚwʊd
underworld	ʌndɚwɜld
vectors	vɛktɚz
vertically	vɜɹɪkli
vigorous	vɪɡɚɹəs
vt	viti
wandered	wɔndɚd
wei	waɪ
wrongly	ɹɔŋli
yum	jʌm
zion	zaɪən
abiding	ɐbaɪdɪŋ
adele	ɐdɛl
alcoholism	ælkəhoʊlɪzəm
amplifier	æmplɪfaɪɚ
anc	æŋk
apes	eɪps
arches	ɑɹtʃᵻz
astounding	ɐstaʊndɪŋ
atheism	eɪθɪɪzəm
auctions	ɔkʃənz
audible	ɔdᵻbəl
avocado	ævəkɑdoʊ
avon	eɪvɑn
bangs	bæŋz
bashing	bæʃɪŋ
baskets	bæskɪts
bathtub	bæθtʌb
beep	bip
beneficiaries	bɛnɪfɪʃɚɹiz
biscuit	bɪskɪt
bitterness	bɪtɚnəs
blatant	bleɪtənt
boon	bun
boyfriends	bɔɪfɹɛndz
brat	bɹæt
bunk	bʌŋk
candid	kændɪd
caretaker	kɛɹɹeɪkɚ
carts	kɑɹts
ceilings	silɪŋz
cervical	sɜvɪkəl
checklist	tʃɛklɪst
cherokee	tʃɛɹoʊki
cheshire	tʃɛʃɚ
cinderella	sɪndɪɹɛlə
clamp	klæmp
clans	klænz
competitiveness	kəmpɛɹᵻtɪvnəs
composers	kəmpoʊzɚz
confederation	kənfɛdɚɹeɪʃən
confidentiality	kɑnfɪdɛnʃɪælᵻɹi
configurations	kənfɪɡjɚɹeɪʃənz
contradiction	kɑntɹədɪkʃən
coronation	kɔɹəneɪʃən
counselling	kaʊnsəlɪŋ
cracker	kɹækɚ
crackers	kɹækɚz
crimea	kɹaɪmiə
cumberland	kʌmbɚlənd
cunning	kʌnɪŋ
daly	dɑli
depiction	dᵻpɪkʃən
depleted	dᵻpliɹᵻd
diabetic	daɪəbɛɹɪk
diaspora	daɪæspɚɹə
digitally	dɪdʒɪɹəli
discord	dɪskoɹd
distractions	dɪstɹækʃənz
divides	dᵻvaɪdz
divinity	dᵻvɪnᵻɹi
donuts	doʊnʌts
dorsal	doɹsəl
durability	dʊɹɹəbɪlᵻɹi
empress	ɛmpɹɛs
endeavour	ɛndɛvɚ
enroll	ɛnɹoʊl
entertainer	ɛntɚteɪnɚ
entrusted	ɛntɹʌstᵻd
ernie	ɜni
evidenced	ɛvɪdənst
extracts	ɛkstɹækts
fallon	fɔlən
farrell	fæɹəl
fatalities	feɪtælᵻɹiz
festivities	fɛstɪvᵻɹiz
ffs	ɛfɛfɛs
finalist	faɪnəlɪst
footballers	fʊtbɔlɚz
forks	fɔɹks
gadget	ɡædʒɪt
gasp	ɡæsp
genital	dʒɛnɪɹəl
glitch	ɡlɪtʃ
gong	ɡɔŋ
graded	ɡɹeɪdᵻd
graders	ɡɹeɪdɚz
greasy	ɡɹizi
grieving	ɡɹivɪŋ
grooming	ɡɹumɪŋ
hacks	hæks
hamburger	hæmbɜɡɚ
heed	hid
hideous	hɪdiəs
homepage	hoʊmpeɪdʒ
hoops	hups
howell	haʊɛl
ib	ɪb
imaginative	ɪmædʒɪnətɪv
imperfect	ɪmpɜfɛkt
implicit	ɪmplɪsɪt
indo	ɪndoʊ
inlet	ɪnlɪt
insensitive	ɪnsɛnsᵻtɪv
interpreting	ɪntɜpɹɪɹɪŋ
islanders	aɪləndɚz
iss	ɪs
jars	dʒɑɹz
keystone	kistoʊn
knitting	nɪɹɪŋ
kramer	kɹeɪmɚ
kudos	kjudoʊz
layered	leɪɚd
lieu	lu
liquidity	lɪkwɪdᵻɹi
loch	lɑx
lola	loʊlə
lotion	loʊʃən
lows	loʊz
lucia	luʃə
lutheran	luθɜɹən
mains	meɪnz
manipulating	mənɪpjʊleɪɹɪŋ
mara	mɑɹɹə
marquis	mɑɹɹki
mayhem	meɪhɛm
mens	mɛnz
merging	mɜdʒɪŋ
mistakenly	mɪsteɪkənli
mould	moʊld
neuroscience	nʊɹɹəsaɪəns
niger	naɪdʒɚ
nipple	nɪpəl
noses	noʊzᵻz
nostalgic	nəstældʒɪk
nra	ɛnɑɹɹeɪ
nv	ɛnvi
oppressive	əpɹɛsɪv
pasadena	pæsɐdinə
patronage	pætɹənɪdʒ
pearce	pɪɹs
pinnacle	pɪnəkəl
plagued	pleɪɡd
plated	pleɪɹᵻd
pods	pɑdz
pong	pɑŋ
poorest	pʊɹɹɪst
programmers	pɹoʊɡɹæmɚz
prompting	pɹɑmptɪŋ
prosper	pɹɑspɚ
psi	saɪ
quake	kweɪk
qualitative	kwɔlᵻteɪɹɪv
queries	kwiəɹɪz
racer	ɹeɪsɚ
radial	ɹeɪdɪəl
realms	ɹɛlmz
recap	ɹᵻkæp
recognizable	ɹɛkəɡnaɪzəbəl
reconnaissance	ɹᵻkɑnɪsəns
regent	ɹidʒənt
reigning	ɹeɪnɪŋ
reluctantly	ɹᵻlʌktəntli
rendition	ɹɛndɪʃən
resumes	ɹᵻzumz
revisions	ɹᵻvɪʒənz
roadside	ɹoʊdsaɪd
rovers	ɹoʊvɚz
saskatchewan	sæskɐtʃuən
scarlett	skɑɹlɪt
scientifically	saɪəntɪfɪkli
scrambled	skɹæmbəld
scratches	skɹætʃᵻz
secretariat	sɛkɹɪtɛɹɪæt
semitism	sɛmɪtɪzəm
sew	soʊ
shaky	ʃeɪki
sham	ʃæm
shortcomings	ʃɔɹtkʌmɪŋz
shredded	ʃɹɛdᵻd
siberia	saɪbiəɹɪə
sinai	saɪnaɪ
slayer	sleɪɚ
smokes	smoʊks
soothing	suðɪŋ
spawned	spɔnd
specialised	spɛʃəlaɪzd
stalker	stɔkɚ
statistic	stɐtɪstɪk
stature	stætʃɚ
steward	stuɚd
stout	staʊt
strategically	stɹətidʒɪkli
stripper	stɹɪpɚ
stump	stʌmp
submarines	sʌbmɚɹinz
subordinate	sʌboɹdᵻnət
swimmers	swɪmɚz
synagogue	sɪnɐɡɑɡ
tentative	tɛntətɪv
texted	tɛkstᵻd
tongues	tʌŋz
topical	tɑpɪkəl
transforms	tɹænsfɔɹmz
uhh	u
uneasy	ʌnizi
unfold	ʌnfoʊld
usda	juɛsdieɪ
uss	ʌs
variance	vɛɹiəns
vested	vɛstᵻd
vols	vɑlz
wagons	wæɡənz
wah	wɑ
wally	wɑli
walters	wɔltɚz
wavelength	weɪvlɛŋθ
workload	wɜkloʊd
xii	ɹoʊməntwɛlv
yells	jɛlz
acquitted	ɐkwɪɹᵻd
admiralty	ædmɚɹəlɹi
ageing	eɪdʒɪŋ
aiding	eɪdɪŋ
artificially	ɑɹɹɪfɪʃəli
asa	ɐsæ
aux	ɔks
barring	bɑɹɹɪŋ
bead	bid
berth	bɜθ
billionaires	bɪliənɛɹz
blackmail	blækmeɪl
blending	blɛndɪŋ
blindness	blaɪndnəs
bragging	bɹæɡɪŋ
brightly	bɹaɪtli
burglary	bɜɡlɚɹi
busting	bʌstɪŋ
cafeteria	kæfɪtɪɹiə
canary	kənɛɹi
cannons	kænənz
capacities	kəpæsᵻɹiz
cardio	kɑɹdɪoʊ
carla	kɑɹlə
caucasian	kɔkeɪʒən
ceramics	sᵻɹæmɪks
cheats	tʃits
chilean	tʃɪliən
clauses	klɔzᵻz
clumsy	klʌmzi
commuter	kəmjuɹɚ
composing	kəmpoʊzɪŋ
contingency	kəntɪndʒənsi
coworkers	koʊwɜkɚz
cupboard	kʌbəd
curated	kjʊɹɹeɪɹᵻd
customized	kʌstəmaɪzd
daft	dæft
dani	dæni
defences	dᵻfɛnsᵻz
depended	dᵻpɛndᵻd
deprivation	dɛpɹɪveɪʃən
dewey	dui
disqualified	dɪskwɑlᵻfaɪd
disrupted	dɪsɹʌptᵻd
diversified	daɪvɜsᵻfaɪd
documenting	dɑkjuməntɪŋ
doubted	daʊɹᵻd
downing	daʊnɪŋ
duly	djuli
dusk	dʌsk
edits	ɛdɪts
enchanted	ɛntʃæntᵻd
environmentally	ɛnvaɪɹənmɛntəli
episcopal	ᵻpɪskɑpəl
escalated	ɛskɐleɪɹᵻd
everlasting	ɛvɚlæstɪŋ
excellency	ɛksələnsi
executions	ɛksɪkjuʃənz
faking	feɪkɪŋ
feasibility	fizᵻbɪlᵻɹi
federally	fɛdɚɹəli
flavored	fleɪvɚd
formulas	fɔɹmjʊləz
freddy	fɹɛdi
frenzy	fɹɛnzi
fridays	fɹaɪdeɪz
fuckers	fʌkɚz
fulfillment	fʊlfɪlmənt
gg	dʒidʒi
godfather	ɡɑdfɑðɚ
gould	ɡʊd
gran	ɡɹæn
groundwater	ɡɹaʊndwɔɹɚ
heidi	haɪdi
hospitalized	hɑspɪɹəlaɪzd
hostilities	hɑstɪlᵻɹiz
hyundai	hʌndeɪ
illusions	ɪluʒənz
inadvertently	ɪnɐdvɜtəntli
indifferent	ɪndɪfɹənt
inject	ɪndʒɛkt
insistence	ɪnsɪstəns
interiors	ɪntɪɹiɚz
intimidated	ɪntɪmᵻdeɪɹᵻd
invariably	ɪnvɛɹɪəbli
invincible	ɪnvɪnsᵻbəl
jams	dʒæmz
jfk	dʒeɪɛfkeɪ
jubilee	dʒubɪli
kia	kiə
kinetic	kᵻnɛɹɪk
lam	læm
lashes	læʃᵻz
latvia	lætviə
laurence	lɔɹəns
lavender	lævəndɚ
lemonade	lɛməneɪd
lenin	lɛnɪn
lodging	lɑdʒɪŋ
lowell	loʊɛl
malls	mɔlz
mania	meɪniə
medically	mɛdɪkli
menus	mɛnjuz
mule	mjul
mythical	mɪθɪkəl
nathaniel	nɐθænjəl
neutron	nutɹɑn
newcomers	nukʌmɚz
nicaragua	nɪkɐɹɑɡwə
nicholson	nɪkəlsən
nicknamed	nɪkneɪmd
occupations	ɑkjʊpeɪʃənz
oecd	oʊisidi
ooo	uoʊ
orderly	ɔɹdɚli
orient	oɹiənt
orion	ɔɹaɪən
outset	aʊtsɛt
paralyzed	pæɹəlaɪzd
parry	pæɹi
parted	pɑɹɹᵻd
patio	pæɹɪoʊ
peacock	pikɑk
pedestrians	pədɛstɹiənz
pepsi	pɛpsi
pf	piɛf
pines	paɪnz
pitchers	pɪtʃɚz
plugged	plʌɡd
postcard	poʊstkɑɹd
pow	paʊ
powerhouse	paʊɚhaʊs
precursor	pɹɪkɜsɚ
preferable	pɹɪfɜɹəbəl
preparatory	pɹɪpæɹətoɹi
prism	pɹɪzəm
proclamation	pɹɑklɐmeɪʃən
proponents	pɹəpoʊnənts
provocative	pɹəvɑkətɪv
pu	pu
purposely	pɜpəsli
qc	kjusi
questionnaire	kwɛstʃənɛɹ
reclaim	ɹᵻkleɪm
redevelopment	ɹidɪvɛləpmənt
reflex	ɹiflɛks
relocate	ɹᵻloʊkeɪt
rematch	ɹᵻmætʃ
renal	ɹinəl
repayment	ɹᵻpeɪmənt
residences	ɹɛzᵻdənsᵻz
restrained	ɹᵻstɹeɪnd
rhythms	ɹɪðəmz
riddle	ɹɪdəl
rites	ɹaɪts
rivera	ɹɪvɛɹə
roach	ɹoʊtʃ
rockefeller	ɹɑkɪfəlɚ
roe	ɹoʊ
royalties	ɹɔɪəlɹiz
rubble	ɹʌbəl
sacrificing	sækɹᵻfaɪsɪŋ
saddam	sædəm
sapphire	sæfaɪɚ
screwing	skɹuɪŋ
seam	sim
sectional	sɛkʃənəl
servicing	sɜvɪsɪŋ
shrinking	ʃɹɪŋkɪŋ
simulate	sɪmjʊleɪt
sioux	su
sloan	sloʊn
sniff	snɪf
snowden	snoʊdən
soaring	soɹɪŋ
soluble	sɑljubəl
solvent	sɑlvənt
spaced	speɪst
squid	skwɪd
stamford	stæmfɚd
steph	stɛf
stocked	stɑkt
stoked	stoʊkt
strapped	stɹæpt
streamed	stɹimd
sturdy	stɜdi
swarm	swɔɹm
tanker	tæŋkɚ
taxis	tæksiz
terra	tɛɹə
timetable	taɪmteɪbəl
tj	tidʒeɪ
torpedo	toɹpidoʊ
traitors	tɹeɪɹɚz
trolley	tɹɑli
trolling	tɹoʊlɪŋ
trudeau	tɹudoʊ
una	junə
undertook	ʌndɚtʊk
undocumented	ʌndɑkjuməntᵻd
vaginal	vædʒɪnəl
vance	væns
verbs	vɜbz
viability	vaɪəbɪlᵻɹi
villas	vɪləz
wat	wɑt
whispered	wɪspɚd
widening	waɪdənɪŋ
winged	wɪŋd
wiping	waɪpɪŋ
wolverine	wʊlvɚɹin
wrought	ɹɔt
xiii	ɹoʊmənθɜtin
yearbook	jɪɹbʊk
yikes	jaɪks
abbot	æbət
abduction	ɐbdʌkʃən
ache	eɪk
advises	ɐdvaɪzᵻz
afro	æfɹoʊ
ancestral	ænsɛstɹəl
anchors	æŋkɚz
antiquity	æntɪkwᵻɹi
apocalyptic	ɐpɑkɐlɪptɪk
appraisal	ɐpɹeɪzəl
aqua	ækwə
aspen	æspən
atlantis	ætlæntɪs
augustus	ɔɡʌstəs
autistic	ɔtɪstɪk
barnett	bɑɹnɪt
baylor	beɪlɚ
bearer	bɛɹɚ
bernstein	bɜnstaɪn
bins	bɪnz
bk	bikeɪ
bleak	blik
blender	blɛndɚ
bmi	biɛmaɪ
bogus	boʊɡəs
booming	bumɪŋ
bridget	bɹɪdʒɪt
bruises	bɹuzᵻz
btc	bitisi
burt	bɜt
cages	keɪdʒᵻz
caldwell	kɔldwɛl
cara	kɑɹɹə
cavs	kævz
centric	sɛntɹɪk
chaired	tʃɛɹd
chaplain	tʃæplɪn
chlorine	kloɹin
chow	tʃaʊ
chubby	tʃʌbi
clement	klɛmənt
collusion	kəluʒən
contenders	kəntɛndɚz
contractual	kəntɹæktʃuəl
coroner	kɔɹənɚ
correctional	kɚɹɛkʃənəl
correspondents	kɔɹɪspɑndənts
corridors	kɔɹɪdoɹz
couldnt	kʊdnt
creamy	kɹimi
cubes	kjubz
daryl	dɑɹɹɪl
deterioration	dɪtiəɹɪɹeɪʃən
diapers	daɪpɚz
dirk	dɜk
disbelief	dɪsbᵻlif
discreet	dɪskɹit
distracting	dɪstɹæktɪŋ
dizzy	dɪzi
dre	dɹi
duet	djuɛt
dustin	dʌstɪn
dyed	daɪd
eisenhower	aɪzənhaʊɚ
elle	ɛl
elsa	ɛlsə
enact	ɛnækt
evaluations	ɪvæljueɪʃənz
everest	ɛvɚɹɪst
exporting	ɛkspoɹɹɪŋ
expressive	ɛkspɹɛsɪv
facilitating	fəsɪlᵻteɪɹɪŋ
fiddle	fɪdəl
fists	fɪsts
flaming	fleɪmɪŋ
foes	foʊz
folds	foʊldz
fortified	fɔɹɹᵻfaɪd
fran	fɹæn
françois	fɹænswɑ
garfield	ɡɑɹfild
generalized	dʒɛnɚɹəlaɪzd
gl	dʒiɛl
glossy	ɡlɔsi
gregg	ɡɹɛɡ
grit	ɡɹɪt
hammered	hæmɚd
haram	hæɹæm
harassing	hɚɹæsɪŋ
hauled	hɔld
hectares	hɛktɛɹz
hobart	hoʊbɑɹt
homelessness	hoʊmləsnəs
hopping	hɑpɪŋ
horrendous	hɔɹɛndəs
horrified	hɔɹɪfaɪd
hostel	hɑstəl
hound	haʊnd
htc	eɪtʃtisi
hugged	hʌɡd
illegitimate	ɪlədʒɪɹᵻmət
illicit	ɪlɪsɪt
importing	ɪmpoɹɹɪŋ
incompetence	ɪŋkɑmpɪtəns
insomnia	ɪnsɑmniə
interception	ɪntɚsɛpʃən
invaders	ɪnveɪdɚz
irl	ɜl
israelis	ɪzɹeɪliz
juniors	dʒunjɚz
karaoke	kæɹɪoʊki
kemp	kɛmp
kosovo	kɑsəvoʊ
kw	keɪdʌbəlju
lagoon	lɐɡun
len	lɛn
lesions	liʒənz
limp	lɪmp
lingering	lɪŋɡɚɹɪŋ
linguistics	lɪŋɡwɪstɪks
locating	loʊkeɪɹɪŋ
logically	lɑdʒɪkli
lucifer	lusɪfɚ
lumpur	lʌmpʊɹ
lunatic	lunətɪk
lyrical	lɪɹɪkəl
manifestation	mænɪfɪsteɪʃən
manitoba	mænɪtoʊbə
manufactures	mænjufæktʃɚz
mastering	mæstɚɹɪŋ
mead	mid
mergers	mɜdʒɚz
mhz	mɛɡəhɜts
migrate	maɪɡɹeɪt
mildly	maɪldli
miraculous	mɪɹækjʊləs
moaning	moʊnɪŋ
mocked	mɑkt
mos	mɑs
mosquitoes	məskiɹoʊz
mourn	moɹn
mundane	mʌndeɪn
narrowed	næɹoʊd
nay	neɪ
nests	nɛsts
ngo	əŋɡoʊ
nielsen	nilsən
nr	ɛnɑɹ
nutshell	nʌtʃɛl
ob	ɑb
obsessive	əbsɛsɪv
offending	əfɛndɪŋ
offseason	ɔfsizən
oswald	ɑswəld
overboard	oʊvɚboɹd
paws	pɔz
pendant	pɛndənt
petite	pətit
petitions	pətɪʃənz
pharma	fɑɹmə
pimp	pɪmp
pipelines	paɪplaɪnz
poised	pɔɪzd
pol	pɑl
posterior	pɑstɪɹiɚ
pouch	paʊtʃ
predicts	pɹɪdɪkts
prescriptions	pɹɪskɹɪpʃənz
probes	pɹoʊbz
proficiency	pɹəfɪʃənsi
progresses	pɹəɡɹɛsᵻz
protestors	pɹətɛstɚz
psychotic	saɪkɑɹɪk
racists	ɹeɪsɪsts
referees	ɹɛfɚɹiz
reinforcement	ɹiɪnfoɹsmənt
relegation	ɹɛlᵻɡeɪʃən
repertoire	ɹɛpɚtwɑɹ
repository	ɹᵻpɑzɪtoɹi
reversing	ɹᵻvɜsɪŋ
rican	ɹɪkən
rumble	ɹʌmbəl
sachs	sæks
saloon	sɐlun
sanction	sæŋkʃən
sexes	sɛksᵻz
shack	ʃæk
sinners	sɪnɚz
sire	saɪɚ
slated	sleɪɹᵻd
soaking	soʊkɪŋ
stale	steɪl
stereotype	stɛɹɪoʊtaɪp
sterile	stɛɹəl
stride	stɹaɪd
stringent	stɹɪndʒənt
sulfur	sʌlfɜ
surfaced	sɜfɪst
suzuki	suzuki
tacos	tɑkoʊz
therapists	θɛɹəpɪsts
torrent	tɔɹənt
tp	tipi
trainee	tɹeɪni
