tier	score	via	gold	filler	cognate	novel	en	fr
B	0.65	retrieve	0	0	0	0	despite	pattes
B	0.65	retrieve	0	0	0	0	battle	balles
B	0.65	retrieve	0	0	0	0	battle	balle
B	0.65	retrieve	0	0	1	0	majority	mairie
B	0.649	retrieve	0	0	0	0	good	grandes
B	0.649	retrieve	0	0	0	1	minutes	mince
B	0.649	retrieve	0	0	0	1	held	solde
B	0.649	retrieve	0	0	0	0	break	brésil
B	0.649	retrieve	0	0	0	0	page	pages
B	0.649	decode	0	0	0	0	page	page
B	0.649	retrieve	0	0	0	0	simply	rempli
B	0.648	retrieve	0	0	0	0	between	ben
B	0.648	retrieve	0	0	0	0	times	tas
B	0.648	retrieve	0	0	0	0	times	ta
B	0.648	retrieve	0	0	0	0	white	boîtes
B	0.648	retrieve	0	0	0	0	white	boîte
B	0.648	retrieve	0	0	0	1	using	you
B	0.648	retrieve	0	0	0	0	stay	cités
B	0.648	retrieve	0	0	0	0	heart	cartes
B	0.648	retrieve	0	0	0	0	heart	carte
B	0.648	retrieve	0	0	0	1	middle	mâle
B	0.648	retrieve	0	0	1	0	lives	là
B	0.648	retrieve	0	0	0	1	systems	strictement
B	0.648	retrieve	0	0	0	0	sales	ses
B	0.648	retrieve	0	0	0	0	drop	drame
B	0.648	retrieve	0	0	0	0	goals	go
B	0.648	retrieve	0	0	0	0	product	prête
B	0.647	retrieve	0	0	0	0	complete	quitte
B	0.647	retrieve	0	0	0	1	visit	visites
B	0.647	retrieve	0	0	0	1	station	stephen
B	0.647	retrieve	0	0	0	0	judge	jazz
B	0.646	retrieve	0	0	0	0	between	mines
B	0.646	decode	0	0	0	0	between	mine
B	0.646	retrieve	0	0	0	0	gave	graves
B	0.646	retrieve	0	0	0	0	killed	claude
B	0.646	retrieve	0	0	0	0	project	pacte
B	0.646	retrieve	0	0	0	1	june	donnent
B	0.646	retrieve	0	0	0	1	june	donne
B	0.646	retrieve	0	0	1	0	film	flammes
B	0.646	retrieve	0	0	0	0	county	cannabis
B	0.646	retrieve	0	0	0	0	break	bac
B	0.646	retrieve	0	0	0	0	provide	prenant
B	0.646	retrieve	0	0	0	0	staff	stade
B	0.646	retrieve	0	0	0	0	build	blonde
B	0.646	retrieve	0	0	0	0	dark	doc
B	0.646	retrieve	0	0	0	0	travel	troubles
B	0.645	retrieve	0	0	0	0	long	lol
B	0.645	retrieve	0	0	0	1	company	compagnies
B	0.645	retrieve	0	0	0	1	company	compagnie
B	0.645	retrieve	0	0	0	0	believe	yves
B	0.645	decode	0	0	0	0	season	six
B	0.645	retrieve	0	0	0	0	body	dits
B	0.645	retrieve	0	0	0	0	front	frais
B	0.645	decode	0	0	1	0	experience	exprime
B	0.645	retrieve	0	0	0	1	hold	solde
B	0.645	decode	0	0	0	1	version	veine
B	0.645	retrieve	0	0	0	0	professional	prenant
B	0.645	retrieve	0	0	0	0	minister	modeste
B	0.645	retrieve	0	0	0	0	required	quoi
B	0.645	retrieve	0	0	0	0	treatment	traitements
B	0.645	retrieve	0	0	0	1	immediately	midi
B	0.645	retrieve	0	0	0	1	manager	mange
B	0.645	retrieve	0	0	0	1	gotta	re
B	0.645	retrieve	0	0	0	1	features	fit
B	0.645	retrieve	0	0	0	0	sports	sportifs
B	0.645	retrieve	0	0	0	0	sports	sportif
B	0.645	decode	0	0	1	0	active	active
B	0.644	retrieve	0	0	0	0	again	seine
B	0.644	retrieve	0	0	0	1	instead	aides
B	0.644	retrieve	0	0	0	1	instead	aide
B	0.644	retrieve	0	0	0	0	brother	brun
B	0.644	retrieve	0	0	0	0	events	viennent
B	0.644	retrieve	0	0	0	0	required	pourquoi
B	0.644	retrieve	0	0	0	0	seriously	syrie
B	0.643	retrieve	0	0	0	1	only	lit
B	0.643	retrieve	0	0	0	1	only	lis
B	0.643	retrieve	0	0	0	0	want	honnête
B	0.643	decode	0	0	0	0	even	hiver
B	0.643	decode	0	0	0	0	reason	résonne
B	0.643	retrieve	0	0	0	0	front	fautes
B	0.643	decode	0	0	0	0	bring	briques
B	0.643	retrieve	0	0	0	0	areas	aise
B	0.643	retrieve	0	0	0	1	australia	australie
B	0.643	retrieve	0	0	0	0	fans	phrases
B	0.643	retrieve	0	0	1	0	album	albums
B	0.643	decode	0	0	1	0	album	album
B	0.643	retrieve	0	0	0	0	plans	plats
B	0.643	retrieve	0	0	0	0	plans	plat
B	0.642	decode	0	0	0	0	on	aune
B	0.642	decode	0	0	0	0	if	if
B	0.642	decode	0	0	0	0	law	lots
B	0.642	retrieve	0	0	0	0	community	cris
B	0.642	decode	0	0	0	0	saw	saut
B	0.642	retrieve	0	0	0	0	points	pote
B	0.642	retrieve	0	0	0	0	areas	ère
B	0.642	retrieve	0	0	0	0	consider	que
B	0.642	retrieve	0	0	0	0	contract	contacts
B	0.642	retrieve	0	0	0	0	contract	contact
B	0.642	retrieve	0	0	1	0	majority	marie
B	0.642	retrieve	0	0	0	0	seriously	ceci
B	0.641	retrieve	0	0	0	0	states	cesse
B	0.641	retrieve	0	0	0	0	question	questions
B	0.641	decode	0	0	0	0	question	question
B	0.641	retrieve	0	0	0	0	current	conte
B	0.641	retrieve	0	0	0	0	current	comte
B	0.641	retrieve	0	0	0	0	church	tâches
B	0.641	retrieve	0	0	0	0	church	tâche
B	0.641	retrieve	0	0	0	1	september	susceptibles
B	0.641	retrieve	0	0	0	1	definitely	délit
B	0.641	retrieve	0	0	0	1	nobody	normandie
B	0.64	retrieve	0	0	0	0	people	peuples
B	0.64	retrieve	0	0	0	0	today	tenait
B	0.64	retrieve	0	0	0	0	states	stéphane
B	0.64	retrieve	0	0	0	0	stop	stade
B	0.64	decode	0	0	0	1	similar	semelle
B	0.64	retrieve	0	0	0	1	couple	câble
B	0.64	retrieve	0	0	0	0	private	profite
B	0.64	retrieve	0	0	0	0	girls	gaz
B	0.64	retrieve	0	0	0	0	page	piège
B	0.64	retrieve	0	0	0	0	serious	six
B	0.64	retrieve	0	0	0	1	chinese	venise
B	0.64	decode	0	0	0	1	posted	poste
B	0.64	retrieve	0	0	0	1	unit	your
B	0.639	retrieve	0	0	0	0	did	décide
B	0.639	retrieve	0	0	1	0	john	donnent
B	0.639	retrieve	0	0	0	0	market	marques
B	0.639	retrieve	0	0	0	0	market	marque
B	0.639	decode	0	0	0	0	policy	pâlit
B	0.639	retrieve	0	0	0	0	provide	prenez
B	0.639	retrieve	0	0	0	0	entire	time
B	0.639	retrieve	0	0	0	0	increase	actrice
B	0.639	retrieve	0	0	1	0	specific	spécifiques
B	0.639	retrieve	0	0	1	0	specific	spécifique
B	0.639	decode	0	0	0	0	focus	fox
B	0.638	retrieve	0	0	0	0	give	graves
B	0.638	retrieve	0	0	0	1	remember	mêmes
B	0.638	retrieve	0	0	0	1	remember	même
B	0.638	retrieve	0	0	0	0	moment	menée
B	0.638	retrieve	0	0	0	0	moment	mené
B	0.638	retrieve	0	0	0	0	itself	sel
B	0.638	retrieve	0	0	0	0	itself	celles
B	0.638	retrieve	0	0	0	0	anti	time
B	0.638	retrieve	0	0	0	0	sounds	ça
B	0.638	retrieve	0	0	0	0	sounds	sa
B	0.637	retrieve	0	0	0	0	of	av
B	0.637	retrieve	0	0	0	0	in	haine
B	0.637	decode	0	0	0	0	in	n
B	0.637	retrieve	0	0	0	0	is	aise
B	0.637	retrieve	0	0	0	0	it	êtes
B	0.637	retrieve	0	0	0	0	at	hâte
B	0.637	retrieve	0	0	0	0	an	anne
B	0.637	decode	0	0	0	0	an	âne
B	0.637	decode	0	0	0	0	up	happe
B	0.637	retrieve	0	0	0	0	were	ouais
B	0.637	retrieve	0	0	0	0	us	hausse
B	0.637	retrieve	0	0	0	0	us	as
B	0.637	decode	0	0	0	0	off	œuf
B	0.637	retrieve	0	0	0	0	am	âmes
B	0.637	retrieve	0	0	0	0	am	âme
B	0.637	retrieve	0	0	0	0	per	paix
B	0.637	retrieve	0	0	0	0	per	paie
B	0.637	retrieve	0	0	0	0	able	épaules
B	0.637	retrieve	0	0	0	0	able	épaule
B	0.637	retrieve	0	0	0	1	watch	matchs
B	0.637	retrieve	0	0	0	1	watch	matches
B	0.637	decode	0	0	0	0	study	tandis
B	0.637	decode	0	0	0	1	al	al
B	0.637	retrieve	0	0	0	1	add	ad
B	0.637	retrieve	0	0	0	0	la	là
B	0.637	retrieve	0	0	0	0	la	les
B	0.637	decode	0	1	0	0	la	la
B	0.637	decode	0	0	0	0	offer	œuf
B	0.637	retrieve	0	0	0	0	places	plaît
B	0.637	retrieve	0	0	0	0	places	play
B	0.637	retrieve	0	0	0	1	ass	as
B	0.637	retrieve	0	0	0	0	region	rien
B	0.637	retrieve	0	0	0	0	drop	droits
B	0.637	decode	0	0	0	0	photo	forêt
B	0.637	retrieve	0	0	0	0	wide	froide
B	0.637	decode	0	0	0	0	brain	bride
B	0.636	retrieve	0	0	0	0	want	ouest
B	0.636	retrieve	0	0	0	0	stop	soupe
B	0.636	decode	0	1	0	0	history	est ri
B	0.636	retrieve	0	0	0	1	similar	cible
B	0.636	retrieve	0	0	0	0	result	récolte
B	0.636	retrieve	0	0	1	0	stand	stupide
B	0.636	retrieve	0	0	0	1	amount	matt
B	0.636	retrieve	0	0	0	1	attention	centaines
B	0.636	retrieve	0	0	0	1	justice	distance
B	0.636	decode	0	0	1	0	majority	major
B	0.636	decode	0	0	0	1	opening	happening
B	0.635	retrieve	0	0	0	0	question	ouest
B	0.635	decode	0	0	0	0	project	projet
B	0.635	decode	0	0	0	0	cold	cause
B	0.635	retrieve	0	0	0	1	recently	rempli
B	0.634	retrieve	0	0	0	1	because	bases
B	0.634	retrieve	0	0	0	1	because	base
B	0.634	retrieve	0	0	0	1	service	cesse
B	0.634	decode	0	0	0	1	become	baume
B	0.634	retrieve	0	0	0	0	research	riches
B	0.634	retrieve	0	0	0	0	future	fiche
B	0.634	retrieve	0	0	0	0	age	étages
B	0.634	retrieve	0	0	0	0	age	étage
B	0.634	retrieve	0	0	0	0	yourself	marcel
B	0.634	retrieve	0	0	0	1	similar	sel
B	0.634	retrieve	0	0	0	1	common	cannes
B	0.634	retrieve	0	0	0	1	common	can
B	0.634	decode	0	0	0	1	common	cane
B	0.634	retrieve	0	0	0	0	range	ré
B	0.634	retrieve	0	0	0	1	perhaps	passes
B	0.634	retrieve	0	0	0	1	perhaps	passent
B	0.634	decode	0	0	0	0	internet	in êtes
B	0.634	retrieve	0	0	0	0	subject	aspects
B	0.634	retrieve	0	0	0	0	civil	sols
B	0.634	retrieve	0	0	0	0	civil	sol
B	0.634	retrieve	0	0	0	0	weekend	africaine
B	0.633	retrieve	0	0	0	0	hard	gardes
B	0.633	retrieve	0	0	0	0	hard	garde
B	0.633	retrieve	0	0	0	1	version	van
B	0.633	retrieve	0	0	0	1	jesus	disent
B	0.633	retrieve	0	0	0	1	jesus	dise
B	0.633	decode	0	0	0	0	growing	grogne
B	0.633	decode	0	0	0	0	sports	sport
B	0.633	retrieve	0	0	0	0	defense	danse
B	0.632	retrieve	0	0	0	0	maybe	my
B	0.632	retrieve	0	0	0	1	uk	you
B	0.632	retrieve	0	0	0	0	products	presse
B	0.632	retrieve	0	0	0	1	collection	collections
B	0.632	retrieve	0	0	0	0	biggest	baptiste
B	0.631	decode	0	0	0	0	support	porte
B	0.631	retrieve	0	0	0	0	started	stars
B	0.631	retrieve	0	0	0	0	months	masse
B	0.631	retrieve	0	0	0	0	talking	tonnes
B	0.631	retrieve	0	0	0	0	problems	problèmes
B	0.631	retrieve	0	0	0	1	david	des
B	0.631	retrieve	0	0	0	0	picture	pêche
B	0.631	retrieve	0	0	0	0	serious	syrie
B	0.631	retrieve	0	0	0	0	stage	stéphane
B	0.631	retrieve	0	0	0	0	election	lecteurs
B	0.631	retrieve	0	0	0	0	election	lecteur
B	0.631	retrieve	0	0	0	1	listen	lune
B	0.631	decode	0	1	0	1	listen	les n
B	0.631	retrieve	0	0	0	0	culture	cache
B	0.631	retrieve	0	0	0	0	content	contexte
B	0.631	retrieve	0	0	0	0	dad	décide
B	0.63	retrieve	0	0	0	0	open	automne
B	0.63	decode	0	0	0	0	president	présidente
B	0.63	retrieve	0	0	0	0	playing	pleine
B	0.63	retrieve	0	0	0	0	playing	plaine
B	0.63	retrieve	0	0	0	0	points	pose
B	0.63	retrieve	0	0	0	0	exactly	exactement
B	0.63	retrieve	0	0	0	0	provided	prenant
B	0.63	decode	0	0	0	0	civil	cible
B	0.629	decode	0	0	0	0	of	ève
B	0.629	retrieve	0	0	0	1	however	rêves
B	0.629	retrieve	0	0	0	1	however	rêve
B	0.629	decode	0	0	0	1	single	single
B	0.629	retrieve	0	0	0	1	woman	menée
B	0.629	retrieve	0	0	0	1	woman	mené
B	0.629	retrieve	0	0	0	0	bring	bronze
B	0.629	retrieve	0	0	0	0	stage	stockage
B	0.629	decode	0	0	0	0	eye	haï
B	0.629	retrieve	0	0	0	1	double	diable
B	0.629	retrieve	0	0	0	0	region	riz
B	0.629	retrieve	0	0	1	0	contact	correct
B	0.628	retrieve	0	0	0	0	almost	modeste
B	0.628	retrieve	0	0	0	1	couple	couples
B	0.628	decode	0	0	0	1	david	défi
B	0.628	retrieve	0	0	0	1	related	regardes
B	0.628	retrieve	0	0	0	1	related	regarde
B	0.628	retrieve	0	0	0	1	decision	donnent
B	0.628	retrieve	0	0	0	1	decision	donne
B	0.628	retrieve	0	0	0	1	writing	rares
B	0.628	retrieve	0	0	0	1	writing	rare
B	0.628	retrieve	0	0	0	0	shall	cheval
B	0.628	decode	0	0	0	1	double	double
B	0.628	retrieve	0	0	0	1	russian	rhône
B	0.628	retrieve	0	0	0	1	reported	regardes
B	0.628	retrieve	0	0	0	1	reported	regarde
B	0.628	retrieve	0	0	0	0	consider	code
B	0.628	retrieve	0	0	0	0	families	églises
B	0.628	retrieve	0	0	0	0	families	église
B	0.627	decode	0	1	0	0	anyone	on n
B	0.627	decode	0	0	0	1	outside	as as
B	0.627	retrieve	0	0	0	0	strong	stock
B	0.626	retrieve	0	0	0	0	job	jazz
B	0.626	decode	0	0	0	1	possible	pas belle
B	0.626	retrieve	0	0	0	0	learn	lorraine
B	0.626	retrieve	0	0	0	0	build	bandes
B	0.626	retrieve	0	0	0	1	student	saoudite
B	0.626	retrieve	0	0	0	0	content	antenne
B	0.625	retrieve	0	0	0	0	own	aucune
B	0.625	retrieve	0	0	0	0	each	matchs
B	0.625	retrieve	0	0	0	0	each	matches
B	0.625	retrieve	0	0	0	0	big	blog
B	0.625	retrieve	0	0	0	0	hours	amuse
B	0.625	retrieve	0	0	0	0	killed	code
B	0.625	retrieve	0	0	0	0	eyes	amuse
B	0.625	retrieve	0	0	0	1	questions	question
B	0.625	retrieve	0	0	0	0	looked	lutte
B	0.625	retrieve	0	0	0	1	table	tables
B	0.625	decode	0	0	0	1	table	table
B	0.625	decode	0	0	0	1	charge	tchad
B	0.625	retrieve	0	0	0	1	double	del
B	0.625	retrieve	0	0	0	1	russian	rennes
B	0.625	retrieve	0	0	0	1	california	californie
B	0.625	retrieve	0	0	0	1	link	luc
B	0.624	retrieve	0	0	0	1	business	bosse
B	0.624	retrieve	0	0	0	1	business	boss
B	0.624	decode	0	0	0	1	music	musc
B	0.624	retrieve	0	0	0	0	games	game
B	0.624	retrieve	0	0	0	0	talking	stock
B	0.624	retrieve	0	0	0	0	total	tôt
B	0.624	retrieve	0	0	0	1	version	viennent
B	0.624	retrieve	0	0	0	0	provided	prenez
B	0.624	decode	0	1	0	1	africa	et que
B	0.623	retrieve	0	0	0	1	music	musiques
B	0.623	retrieve	0	0	0	1	music	musique
B	0.623	decode	0	0	0	0	points	poète
B	0.623	retrieve	0	0	0	1	april	épaules
B	0.623	retrieve	0	0	0	1	april	épaule
B	0.623	retrieve	0	0	0	0	value	vous
B	0.623	retrieve	0	0	0	1	whatever	rêves
B	0.623	retrieve	0	0	0	1	whatever	rêve
B	0.623	decode	0	1	0	0	itself	est celle
B	0.623	decode	0	0	0	1	jesus	disait
B	0.623	retrieve	0	0	0	1	collection	collecte
B	0.622	retrieve	0	0	0	1	he	oui
B	0.622	retrieve	0	0	0	1	he	ii
B	0.622	retrieve	0	0	0	1	service	sauce
B	0.622	retrieve	0	0	0	1	using	your
B	0.622	retrieve	0	0	0	0	games	gaz
B	0.622	retrieve	0	0	0	0	million	mines
B	0.622	retrieve	0	0	0	0	million	mine
B	0.622	retrieve	0	0	0	0	final	fans
B	0.622	retrieve	0	0	0	1	began	ben
B	0.622	decode	0	0	0	0	leaving	ligue
B	0.622	retrieve	0	0	0	0	wide	oiseaux
B	0.621	retrieve	0	0	0	1	together	te
B	0.621	retrieve	0	0	0	1	outside	attendent
B	0.621	retrieve	0	0	0	1	period	pis
B	0.621	retrieve	0	0	0	0	standard	stupide
B	0.621	retrieve	0	0	0	0	anti	times
B	0.621	retrieve	0	0	0	1	potential	petits
B	0.621	retrieve	0	0	0	1	potential	petit
B	0.621	decode	0	0	0	0	content	canette
B	0.621	decode	0	0	0	0	minute	minutes
B	0.621	retrieve	0	0	0	0	judge	job
B	0.62	retrieve	0	0	0	1	always	louer
B	0.62	decode	0	1	0	1	include	un clou
B	0.62	retrieve	0	0	0	1	period	pires
B	0.62	retrieve	0	0	0	0	alone	lorraine
B	0.62	decode	0	0	0	0	production	prochaine
B	0.62	retrieve	0	0	0	1	considered	que
B	0.62	retrieve	0	0	0	0	jobs	job
B	0.62	decode	0	0	0	0	favorite	fièvre
