src	dst	hops	quality	chain
recoup	roumaine	6	0.933	en:recoup ~ fr:repris ≈ en:rebury ~ en:reaming ≈ fr:rumine ~ en:rumen ≈ fr:roumaine
recoup	reculer	2	0.966	en:recoup ≈ fr:recoupe ~ fr:reculer
recoup	reprenez	2	0.964	en:recoup ≈ fr:recoupe ~ fr:reprenez
recruit	recruter	2	0.955	en:recruit ≈ fr:recrute ~ fr:recruter
recruit	recruteur	2	0.946	en:recruit ≈ fr:recrute ~ fr:recruteur
red	rouge	6	0.939	en:red ≈ fr:raid ~ fr:raids ≈ en:reds = fr:rouges ≈ en:rouge ~ fr:rouge
red	feeling	6	0.934	en:red ≈ fr:raid ~ fr:raids ≈ en:thread = fr:fil ≈ en:feel ~ fr:feeling
red	ressentir	6	0.932	en:red ≈ fr:raid ~ fr:raids ≈ en:thread = fr:fil ≈ en:feel ~ fr:ressentir
red aura	rouge	3	0.922	en:red aura ~ en:rouge ≈ fr:rouges ~ fr:rouge
red aura	restaurateurs	2	0.923	en:red aura ≈ fr:restaurer ~ fr:restaurateurs
red aura	magasin	2	0.916	en:red aura ≈ fr:restaurer ~ fr:magasin
red error	stream	6	0.894	en:red error ~ en:red ≈ fr:raide = en:steep ≈ fr:strip ~ en:strip ≈ fr:stream
red error	tapes	6	0.893	en:red error ~ en:red ≈ fr:raide = en:steep ≈ fr:type ~ en:type ≈ fr:tapes
red error	tapent	6	0.893	en:red error ~ en:red ≈ fr:raide = en:steep ≈ fr:type ~ en:type ≈ fr:tapent
red raw	stream	6	0.896	en:red raw ~ en:red ≈ fr:raide = en:steep ≈ fr:strip ~ en:strip ≈ fr:stream
red raw	tapes	6	0.895	en:red raw ~ en:red ≈ fr:raide = en:steep ≈ fr:type ~ en:type ≈ fr:tapes
red raw	tapent	6	0.895	en:red raw ~ en:red ≈ fr:raide = en:steep ≈ fr:type ~ en:type ≈ fr:tapent
redden	fines	6	0.920	en:redden ~ en:reddest ≈ fr:raies est ~ fr:faon est ≈ en:finest ~ en:fin ≈ fr:fines
redden	fin	5	0.958	en:redden ~ en:reddest ≈ fr:raies est ~ fr:faon est ≈ en:finest ~ fr:fin
redden	doigt	5	0.956	en:redden ~ en:reddest ≈ fr:raies est ~ fr:faon est ≈ en:finest ~ fr:doigt
redder	rade	6	0.944	en:redder ~ fr:redisent ≈ en:readies ~ en:read ≈ fr:ride ~ en:ride ≈ fr:rade
redder	rides	5	0.956	en:redder ~ fr:redisent ≈ en:readies ~ en:read ≈ fr:ride ~ fr:rides
redder	ride	5	0.956	en:redder ~ fr:redisent ≈ en:readies ~ en:read ≈ fr:rides ~ fr:ride
redly	honnêteté	4	0.960	en:redly ≈ fr:raies lis ~ fr:anis tee ≈ en:honesty ~ fr:honnêteté
redly	sincérité	4	0.933	en:redly ≈ fr:raies lis ~ fr:anis tee ≈ en:honesty ~ fr:sincérité
redly	honnêtes	4	0.931	en:redly ≈ fr:raies lis ~ fr:anis tee ≈ en:honesty ~ fr:honnêtes
redressed	raides	6	0.932	en:redressed ≈ fr:rient reste ~ fr:restera ≈ en:red error ~ en:red ≈ fr:raids ~ fr:raides
redressed	raids stade	6	0.928	en:redressed ≈ fr:rient reste ~ fr:restera ≈ en:red error ~ en:red ≈ fr:raids ~ fr:raids stade
redressed	raids	6	0.918	en:redressed ≈ fr:rient reste ~ fr:restera ≈ en:red error ~ en:red ≈ fr:raid ~ fr:raids
redrew	rides	6	0.946	en:redrew ≈ fr:rient roues ~ fr:rient aise ≈ en:readers ~ en:reader ≈ fr:ride ~ fr:rides
redrew	ride	6	0.946	en:redrew ≈ fr:rient roues ~ fr:rient aise ≈ en:readers ~ en:reader ≈ fr:rides ~ fr:ride
redrew	rift	6	0.926	en:redrew ≈ fr:rient roues ~ fr:rient rive ≈ en:retrieve ~ en:retrieved ≈ fr:rient rift ~ fr:rift
reds	rouge	3	0.983	en:reds = fr:rouges ≈ en:rouge ~ fr:rouge
reduced	rides	6	0.959	en:reduced ≈ fr:rient oust ~ fr:rient aise ≈ en:readers ~ en:reader ≈ fr:ride ~ fr:rides
reduced	ride	6	0.959	en:reduced ≈ fr:rient oust ~ fr:rient aise ≈ en:readers ~ en:reader ≈ fr:rides ~ fr:ride
reduced	rift	6	0.939	en:reduced ≈ fr:rient oust ~ fr:rient rive ≈ en:retrieve ~ en:retrieved ≈ fr:rient rift ~ fr:rift
reed	rient	6	0.970	en:reed ≈ fr:rides ~ fr:ride ≈ en:reader ~ en:readers ≈ fr:rient aise ~ fr:rient
reed	conférencier	6	0.935	en:reed ≈ fr:rides ~ fr:ride ≈ en:reader ~ fr:lecteurs ≈ en:lecturer = fr:conférencier
reed	prof	6	0.928	en:reed ≈ fr:rides ~ fr:ride ≈ en:reader ~ fr:lecteurs ≈ en:lecturer ~ fr:prof
reeding	rient aise	6	0.960	en:reeding ~ en:reed ≈ fr:rides ~ fr:ride ≈ en:reader ~ en:readers ≈ fr:rient aise
reeding	crédit	6	0.905	en:reeding ~ en:reed ≈ fr:rides ~ fr:ride ≈ en:greed ~ en:greedy ≈ fr:crédit
reeding	lecteur	5	0.963	en:reeding ~ en:reed ≈ fr:rides ~ fr:ride ≈ en:reader ~ fr:lecteur
reedy	rient aise	6	0.957	en:reedy ~ en:reed ≈ fr:rides ~ fr:ride ≈ en:reader ~ en:readers ≈ fr:rient aise
reedy	crédit	6	0.902	en:reedy ~ en:reed ≈ fr:rides ~ fr:ride ≈ en:greed ~ en:greedy ≈ fr:crédit
reedy	lecteur	5	0.958	en:reedy ~ en:reed ≈ fr:rides ~ fr:ride ≈ en:reader ~ fr:lecteur
referee	piégée	2	0.877	en:referee ≈ fr:raies furie ~ fr:piégée
references	dit	6	0.945	en:references ≈ fr:refrain six ~ fr:six ≈ en:seize ~ fr:seize ≈ en:says = fr:dit
references	hans	6	0.941	en:references ≈ fr:refrain six ~ fr:six ≈ en:sees ~ en:seen ≈ fr:seine ~ fr:hans
references	seine	6	0.939	en:references ≈ fr:refrain six ~ fr:six ≈ en:sees ~ en:seen ≈ fr:seines ~ fr:seine
reflect	flex	5	0.899	en:reflect ~ en:reflects ≈ fr:réflexes ~ fr:réflexe ≈ en:flex ~ fr:flex
reflect	flexion	5	0.892	en:reflect ~ en:reflects ≈ fr:réflexes ~ fr:réflexe ≈ en:flex ~ fr:flexion
reflect	réflexe	3	0.899	en:reflect ~ en:reflects ≈ fr:réflexes ~ fr:réflexe
reflects	reflète	3	0.874	en:reflects ~ en:reflect ≈ fr:reflètent ~ fr:reflète
reflects	refléter	3	0.867	en:reflects ~ en:reflect ≈ fr:reflètent ~ fr:refléter
reflects	reflétant	3	0.865	en:reflects ~ en:reflect ≈ fr:reflètent ~ fr:reflétant
refreshing	année,	6	0.949	en:refreshing ≈ fr:rient rechigne ~ fr:dis ânesse ≈ en:designers ~ en:designer ≈ fr:dis année ~ fr:année,
refreshing	année	6	0.942	en:refreshing ≈ fr:rient rechigne ~ fr:dis ânesse ≈ en:designers ~ en:designer ≈ fr:dis année ~ fr:année
refreshing	seuil	6	0.936	en:refreshing ≈ fr:rient rechigne ~ fr:rient chine ≈ en:reaching ~ en:reaches ≈ fr:rient chaise ~ fr:seuil
regime	régime	2	0.926	en:regime ≈ fr:régimes ~ fr:régime
regime	régimes	2	0.926	en:regime ≈ fr:régime ~ fr:régimes
register	rouge	6	0.938	en:register ≈ fr:raids ester ~ fr:raids ≈ en:reds = fr:rouges ≈ en:rouge ~ fr:rouge
register	feeling	6	0.933	en:register ≈ fr:raids ester ~ fr:raids ≈ en:thread = fr:fil ≈ en:feel ~ fr:feeling
register	ressentir	6	0.930	en:register ≈ fr:raids ester ~ fr:raids ≈ en:thread = fr:fil ≈ en:feel ~ fr:ressentir
registered	rouge	6	0.937	en:registered ≈ fr:raids stade ~ fr:raids ≈ en:reds = fr:rouges ≈ en:rouge ~ fr:rouge
registered	feeling	6	0.933	en:registered ≈ fr:raids stade ~ fr:raids ≈ en:thread = fr:fil ≈ en:feel ~ fr:feeling
registered	ressentir	6	0.930	en:registered ≈ fr:raids stade ~ fr:raids ≈ en:thread = fr:fil ≈ en:feel ~ fr:ressentir
registry	ref	3	0.910	en:registry = fr:greffe ≈ en:ref ~ fr:ref
registry	réf	3	0.894	en:registry = fr:greffe ≈ en:ref = fr:réf
registry	arbitre	3	0.894	en:registry = fr:greffe ≈ en:ref = fr:arbitre
regret	regretter	3	0.888	en:regret ~ en:regrets ≈ fr:regrettent ~ fr:regretter
regret	regretté	3	0.888	en:regret ~ en:regrets ≈ fr:regrettent ~ fr:regretté
regret	regrette	3	0.885	en:regret ~ en:regrets ≈ fr:regrettent ~ fr:regrette
regrets	regret	3	0.935	en:regrets ~ fr:regrette ≈ en:regret ~ fr:regret
regrets	regretter	3	0.932	en:regrets ~ en:regret ≈ fr:regrette ~ fr:regretter
regrets	regretté	3	0.929	en:regrets ~ en:regret ≈ fr:regrettent ~ fr:regretté
reinforce	rien	3	0.903	en:reinforce ~ en:reinforced ≈ fr:rien poste ~ fr:rien
reinforce	nada	3	0.901	en:reinforce ~ en:reinforced ≈ fr:rien poste ~ fr:nada
reinforce	rien poste	2	0.902	en:reinforce ~ en:reinforced ≈ fr:rien poste
reinforced	rien	2	0.910	en:reinforced ≈ fr:rien poste ~ fr:rien
reinforced	nada	2	0.907	en:reinforced ≈ fr:rien poste ~ fr:nada
relative	eve	4	0.903	en:relative ≈ fr:relaient ive ~ fr:ive ≈ en:eve ~ fr:eve
relative	ève	4	0.891	en:relative ≈ fr:relaient ive ~ fr:ive ≈ en:eve = fr:ève
relative	reçois	4	0.886	en:relative ≈ fr:relaient ive ~ fr:ries ive ≈ en:receive = fr:reçois
release	trous lies	6	0.921	en:release ~ en:releases ≈ fr:relis aise ~ fr:relis ≈ en:really ~ en:truly ≈ fr:trous lies
release	rarement	5	0.918	en:release ~ en:releases ≈ fr:relis aise ~ fr:relis ≈ en:rarely ~ fr:rarement
release	vraiment	5	0.910	en:release ~ en:releases ≈ fr:relis aise ~ fr:relis ≈ en:really = fr:vraiment
releases	trous	6	0.920	en:releases ≈ fr:relis aise ~ fr:relis ≈ en:really ~ en:truly ≈ fr:trous lies ~ fr:trous
releases	trousses	6	0.910	en:releases ≈ fr:relis aise ~ fr:relis ≈ en:really ~ en:truly ≈ fr:trous lies ~ fr:trousses
releases	trous lies	5	0.914	en:releases ≈ fr:relis aise ~ fr:relis ≈ en:really ~ en:truly ≈ fr:trous lies
remainder	précise	6	0.902	en:remainder ~ fr:restent ≈ en:pressed ~ en:pressing ≈ fr:pressing ~ en:presses ≈ fr:précise
remainder	presses	5	0.889	en:remainder ~ fr:restent ≈ en:pressed ~ en:pressing ≈ fr:pressing ~ fr:presses
remainder	restreint	5	0.863	en:remainder ~ fr:restantes ≈ en:restaurant ~ en:restaurants ≈ fr:restreinte ~ fr:restreint
remedies	lin des	6	0.906	en:remedies ~ en:remedy ≈ fr:raies ledit ~ fr:lin digne ≈ en:lending ~ en:lender ≈ fr:lin des
remedies	laine	6	0.882	en:remedies ~ en:remedy ≈ fr:raies ledit ~ fr:lin digne ≈ en:lending ~ en:lend ≈ fr:laine
remedies	laide	6	0.882	en:remedies ~ en:remedy ≈ fr:raies ledit ~ fr:lin digne ≈ en:lending ~ en:lend ≈ fr:laide
remedy	retombée	3	0.917	en:remedy ~ en:remedies ≈ fr:remet hisse ~ fr:retombée
remedy	refaire	3	0.916	en:remedy ~ en:remedies ≈ fr:remet hisse ~ fr:refaire
remedy	retombées	3	0.914	en:remedy ~ en:remedies ≈ fr:remet hisse ~ fr:retombées
reminded	restantes	5	0.909	en:reminded ~ en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder ~ fr:restantes
reminded	restants	5	0.905	en:reminded ~ en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder ~ fr:restants
reminded	restent	5	0.894	en:reminded ~ en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder ~ fr:restent
reminder	arrestation	6	0.929	en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder ~ fr:restent ≈ en:arrest ~ fr:arrestation
reminder	arrestations	6	0.923	en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder ~ fr:restent ≈ en:arrest ~ fr:arrestations
reminder	repos	6	0.922	en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder ~ fr:restent ≈ en:rest = fr:repos
remit	trous	5	0.916	en:remit ~ fr:relie ≈ en:really ~ en:truly ≈ fr:trous lies ~ fr:trous
remit	trousses	5	0.904	en:remit ~ fr:relie ≈ en:really ~ en:truly ≈ fr:trous lies ~ fr:trousses
remit	trous lies	4	0.907	en:remit ~ fr:relie ≈ en:really ~ en:truly ≈ fr:trous lies
render	rhin tes	6	0.899	en:render ~ en:rendered ≈ fr:reines aide ~ fr:reines ≈ en:rent ~ en:renter ≈ fr:rhin tes
render	loyer	5	0.890	en:render ~ en:rendered ≈ fr:reines aide ~ fr:reines ≈ en:rent = fr:loyer
render	louer	5	0.890	en:render ~ en:rendered ≈ fr:reines aide ~ fr:reines ≈ en:rent = fr:louer
rendered	raies lis	6	0.908	en:rendered ≈ fr:reines aide ~ fr:reines ≈ en:rent ~ en:renter ≈ fr:rhin tes ~ fr:raies lis
rendered	rhin tes	6	0.872	en:rendered ~ en:rendering ≈ fr:reines ring ~ fr:reines ≈ en:rent ~ en:renter ≈ fr:rhin tes
rendered	loyer	5	0.858	en:rendered ~ en:rendering ≈ fr:reines ring ~ fr:reines ≈ en:rent = fr:loyer
rendering	rhin tes	6	0.901	en:rendering ~ en:rendered ≈ fr:reines aide ~ fr:reines ≈ en:rent ~ en:renter ≈ fr:rhin tes
rendering	raies lis	6	0.880	en:rendering ≈ fr:reines ring ~ fr:reines ≈ en:rent ~ en:renter ≈ fr:rhin tes ~ fr:raies lis
rendering	loyer	5	0.892	en:rendering ~ en:rendered ≈ fr:reines aide ~ fr:reines ≈ en:rent = fr:loyer
rending	rade	6	0.943	en:rending ~ fr:redisent ≈ en:readies ~ en:read ≈ fr:ride ~ en:ride ≈ fr:rade
rending	rides	5	0.955	en:rending ~ fr:redisent ≈ en:readies ~ en:read ≈ fr:ride ~ fr:rides
rending	ride	5	0.955	en:rending ~ fr:redisent ≈ en:readies ~ en:read ≈ fr:rides ~ fr:ride
rennet	prison	6	0.913	en:rennet ≈ fr:rainette ~ en:rain ≈ fr:rez haines ~ fr:pris haine ≈ en:prison ~ fr:prison
rennet	installe	6	0.908	en:rennet ≈ fr:rainette ~ en:rain ≈ fr:rez haines ~ fr:haines taule ≈ en:install ~ fr:installe
rennet	prisons	6	0.907	en:rennet ≈ fr:rainette ~ en:rain ≈ fr:rez haines ~ fr:pris haine ≈ en:prison ~ fr:prisons
rent	rosso	5	0.936	en:rent ~ en:renter ≈ fr:rhin tes ~ fr:raies lis ≈ en:redly ~ fr:rosso
rent	raies lis	3	0.952	en:rent ~ en:renter ≈ fr:rhin tes ~ fr:raies lis
rent	rhin tes	2	0.948	en:rent ~ en:renter ≈ fr:rhin tes
rental	reines	6	0.915	en:rental ≈ fr:rhin tel ~ fr:rhin des ≈ en:render ~ en:rendered ≈ fr:reines aide ~ fr:reines
rental	anneaux	6	0.910	en:rental ≈ fr:rhin tel ~ fr:rhin des ≈ en:render ~ en:rendering ≈ fr:reines ring ~ fr:anneaux
rental	reines ring	5	0.933	en:rental ≈ fr:rhin tel ~ fr:rhin des ≈ en:render ~ en:rendering ≈ fr:reines ring
rented	reines ring	6	0.925	en:rented ~ en:rental ≈ fr:rhin tel ~ fr:rhin des ≈ en:render ~ en:rendering ≈ fr:reines ring
rented	reines aide	6	0.917	en:rented ~ en:rental ≈ fr:rhin tel ~ fr:rhin des ≈ en:render ~ en:rendered ≈ fr:reines aide
rented	rendre	5	0.921	en:rented ~ en:rental ≈ fr:rhin tel ~ fr:rhin des ≈ en:render = fr:rendre
renter	ranger	5	0.900	en:renter ~ en:rent ≈ fr:reines ~ fr:reines chez ≈ en:ranger ~ fr:ranger
renter	garda	5	0.861	en:renter ~ en:rent ≈ fr:reines ~ fr:reines chez ≈ en:ranger ~ fr:garda
renter	rosso	4	0.941	en:renter ≈ fr:rhin tes ~ fr:raies lis ≈ en:redly ~ fr:rosso
repeal	batterie	2	0.833	en:repeal ≈ fr:rient piles ~ fr:batterie
repeal	batteries	2	0.830	en:repeal ≈ fr:rient piles ~ fr:batteries
representation	chin	6	0.924	en:representation ≈ fr:repris aident échine ~ fr:chinent ≈ en:sheen ~ en:sheeny ≈ fr:chiner ~ fr:chin
reprove	controverse	4	0.953	en:reprove ≈ fr:réprouve ~ fr:cognent revêtit ≈ en:controversy ~ fr:controverse
reprove	controverses	4	0.952	en:reprove ≈ fr:réprouve ~ fr:cognent revêtit ≈ en:controversy ~ fr:controverses
reprove	controversé	4	0.946	en:reprove ≈ fr:réprouve ~ fr:cognent revêtit ≈ en:controversy ~ fr:controversé
reseal	raciste	6	0.929	en:reseal ≈ fr:ries il ~ fr:ries est ≈ en:resist = fr:résistent ≈ en:racist ~ fr:raciste
reseal	racistes	6	0.924	en:reseal ≈ fr:ries il ~ fr:ries est ≈ en:resist = fr:résistent ≈ en:racist ~ fr:racistes
reseal	racisme	6	0.924	en:reseal ≈ fr:ries il ~ fr:ries est ≈ en:resist = fr:résistent ≈ en:racist ~ fr:racisme
reseed	css	5	0.952	en:reseed ~ en:reseal ≈ fr:ries il ~ fr:sis ès ≈ en:cs ~ fr:css
reseed	résistent	5	0.947	en:reseed ~ en:reseal ≈ fr:ries il ~ fr:ries est ≈ en:resist = fr:résistent
reseed	résister	5	0.947	en:reseed ~ en:reseal ≈ fr:ries il ~ fr:ries est ≈ en:resist = fr:résister
resell	css	5	0.949	en:resell ~ en:reseal ≈ fr:ries il ~ fr:sis ès ≈ en:cs ~ fr:css
resell	résistent	5	0.944	en:resell ~ en:reseal ≈ fr:ries il ~ fr:ries est ≈ en:resist = fr:résistent
resell	résister	5	0.944	en:resell ~ en:reseal ≈ fr:ries il ~ fr:ries est ≈ en:resist = fr:résister
reservoir	voir	2	0.968	en:reservoir ≈ fr:raies vois ~ fr:voir
reservoir	vois	2	0.964	en:reservoir ≈ fr:raies vois ~ fr:vois
reservoir	velo	2	0.964	en:reservoir ≈ fr:raies vois ~ fr:velo
reset	mailles	6	0.941	en:reset ≈ fr:recettes = en:recipes ≈ fr:raies pise ~ fr:mèches ≈ en:mesh = fr:mailles
reset	maillage	6	0.941	en:reset ≈ fr:recettes = en:recipes ≈ fr:raies pise ~ fr:mèches ≈ en:mesh = fr:maillage
reset	maille	6	0.941	en:reset ≈ fr:recettes = en:recipes ≈ fr:raies pise ~ fr:mèches ≈ en:mesh = fr:maille
residency	ferré	6	0.923	en:residency ≈ fr:raies don ci ~ fr:vies ès ≈ en:vs ~ en:versus ≈ fr:vais aise ~ fr:ferré
residency	nazie	6	0.829	en:residency ≈ fr:raies don ci ~ fr:lacs ode ≈ en:loud ~ en:noisy ≈ fr:nazis ~ fr:nazie
residency	nazi	6	0.826	en:residency ≈ fr:raies don ci ~ fr:lacs ode ≈ en:loud ~ en:noisy ≈ fr:nazis ~ fr:nazi
residential	retombée	6	0.894	en:residential ≈ fr:raies tain gel ~ fr:raies ledit ≈ en:remedy ~ en:remedies ≈ fr:remet hisse ~ fr:retombée
residential	refaire	6	0.894	en:residential ≈ fr:raies tain gel ~ fr:raies ledit ≈ en:remedy ~ en:remedies ≈ fr:remet hisse ~ fr:refaire
residential	retombées	6	0.893	en:residential ≈ fr:raies tain gel ~ fr:raies ledit ≈ en:remedy ~ en:remedies ≈ fr:remet hisse ~ fr:retombées
resist	mas elle	6	0.951	en:resist ≈ fr:ries est ~ fr:ries il ≈ en:reseal ~ en:resell ≈ fr:ries elle ~ fr:mas elle
resist	but elle	6	0.951	en:resist ≈ fr:ries est ~ fr:ries il ≈ en:reseal ~ en:resell ≈ fr:ries elle ~ fr:but elle
resist	pot elle	6	0.949	en:resist ≈ fr:ries est ~ fr:ries il ≈ en:reseal ~ en:resell ≈ fr:ries elle ~ fr:pot elle
resort	ressort	2	0.859	en:resort ≈ fr:ressortent ~ fr:ressort
resource	particuliers	6	0.908	en:resource ≈ fr:ries os ~ fr:pris os ≈ en:previous ~ en:previously ≈ fr:privées lis ~ fr:particuliers
resource	privilégier	6	0.903	en:resource ≈ fr:ries os ~ fr:pris os ≈ en:previous ~ en:previously ≈ fr:privilégie ~ fr:privilégier
resource	privilèges	6	0.898	en:resource ≈ fr:ries os ~ fr:pris os ≈ en:previous ~ en:previously ≈ fr:privilégie ~ fr:privilèges
respect	rocher	6	0.926	en:respect ~ fr:respect ≈ en:recipe ~ fr:recettes ≈ en:russet ~ en:rusher ≈ fr:rocher
respect	bris	6	0.885	en:respect ~ fr:respect ≈ en:recipe ~ en:recipes ≈ fr:respire = en:breathe ≈ fr:bris
respect	brie	6	0.885	en:respect ~ fr:respect ≈ en:recipe ~ en:recipes ≈ fr:respire = en:breathe ≈ fr:brie
respectful	recette	6	0.904	en:respectful ≈ fr:respectent elle ~ fr:respecte ≈ en:respect ~ fr:respect ≈ en:recipe = fr:recette
respectful	recettes	6	0.893	en:respectful ≈ fr:respectent elle ~ fr:respecte ≈ en:respect ~ fr:respect ≈ en:recipe ~ fr:recettes
respectful	cuisiné	6	0.872	en:respectful ≈ fr:respectent elle ~ fr:respecte ≈ en:respect ~ fr:respect ≈ en:recipe ~ fr:cuisiné
respective	respect	5	0.937	en:respective ~ en:respectively ≈ fr:respectes lis ~ fr:respecte ≈ en:respect ~ fr:respect
respective	respecter	5	0.928	en:respective ~ en:respectively ≈ fr:respectes lis ~ fr:respecte ≈ en:respect ~ fr:respecter
respective	aspect	5	0.920	en:respective ~ en:respectively ≈ fr:respectes lis ~ fr:respecte ≈ en:aspect ~ fr:aspect
respectively	recette	6	0.914	en:respectively ≈ fr:respectes lis ~ fr:respecte ≈ en:respect ~ fr:respect ≈ en:recipe = fr:recette
respectively	recettes	6	0.904	en:respectively ≈ fr:respectes lis ~ fr:respecte ≈ en:respect ~ fr:respect ≈ en:recipe ~ fr:recettes
respectively	cuisiné	6	0.882	en:respectively ≈ fr:respectes lis ~ fr:respecte ≈ en:respect ~ fr:respect ≈ en:recipe ~ fr:cuisiné
respects	respire	6	0.900	en:respects = fr:respecte ≈ en:respect ~ fr:respect ≈ en:recipe ~ en:recipes ≈ fr:respire
respects	recette	5	0.916	en:respects = fr:respecte ≈ en:respect ~ fr:respect ≈ en:recipe = fr:recette
respects	respectivement	5	0.907	en:respects ~ fr:respectes lis ≈ en:respectively ~ fr:respectives ≈ en:respective ~ fr:respectivement
responded	met aide	6	0.926	en:responded ≈ fr:ries pannes aide ~ fr:brin digne ≈ en:branding ~ en:branded ≈ fr:prennent aide ~ fr:met aide
responded	fait aide	6	0.925	en:responded ≈ fr:ries pannes aide ~ fr:brin digne ≈ en:branding ~ en:branded ≈ fr:prennent aide ~ fr:fait aide
responded	laissent aide	6	0.925	en:responded ≈ fr:ries pannes aide ~ fr:brin digne ≈ en:branding ~ en:branded ≈ fr:prennent aide ~ fr:laissent aide
rest	intéressée	6	0.948	en:rest ≈ fr:restes ~ en:rested ≈ fr:rincent aide ~ fr:aident rincent aide ≈ en:interested = fr:intéressée
rest	intéressés	6	0.948	en:rest ≈ fr:restes ~ en:rested ≈ fr:rincent aide ~ fr:aident rincent aide ≈ en:interested = fr:intéressés
rest	intéressées	6	0.948	en:rest ≈ fr:restes ~ en:rested ≈ fr:rincent aide ~ fr:aident rincent aide ≈ en:interested = fr:intéressées
restaurant	restreint	3	0.869	en:restaurant ~ en:restaurants ≈ fr:restreinte ~ fr:restreint
restaurant	restreindre	3	0.866	en:restaurant ~ en:restaurants ≈ fr:restreinte ~ fr:restreindre
restaurant	restreinte	2	0.843	en:restaurant ~ en:restaurants ≈ fr:restreinte
restaurants	pressing	6	0.913	en:restaurants ~ en:restaurant ≈ fr:restes restent ~ fr:reste ≈ en:pressed ~ en:pressing ≈ fr:pressing
restaurants	raids	6	0.906	en:restaurants ~ en:restaurant ≈ fr:restes restent ~ fr:restera ≈ en:red error ~ en:red ≈ fr:raids
restaurants	raide	6	0.906	en:restaurants ~ en:restaurant ≈ fr:restes restent ~ fr:restera ≈ en:red error ~ en:red ≈ fr:raide
rested	précise	6	0.914	en:rested ~ fr:restes ≈ en:pressed ~ en:pressing ≈ fr:pressing ~ en:presses ≈ fr:précise
rested	presses	5	0.903	en:rested ~ fr:restes ≈ en:pressed ~ en:pressing ≈ fr:pressing ~ fr:presses
rested	intéressée	4	0.942	en:rested ≈ fr:rincent aide ~ fr:aident rincent aide ≈ en:interested = fr:intéressée
restive	restaurée	4	0.922	en:restive ≈ fr:rincent ive ~ fr:rincent ode ≈ en:restored = fr:restaurée
restive	rétabli	4	0.922	en:restive ≈ fr:rincent ive ~ fr:rincent ode ≈ en:restored = fr:rétabli
restive	restauré	4	0.922	en:restive ≈ fr:rincent ive ~ fr:rincent ode ≈ en:restored = fr:restauré
restoration	rives	3	0.933	en:restoration ~ en:restored ≈ fr:rincent ode ~ fr:rives
restored	rives	2	0.931	en:restored ≈ fr:rincent ode ~ fr:rives
restoring	rouge	5	0.933	en:restoring = fr:restaurer ≈ en:red aura ~ en:rouge ≈ fr:rouges ~ fr:rouge
restoring	lient gêne	5	0.894	en:restoring ~ en:restoration ≈ fr:rincent origine ~ en:origin ≈ fr:aurait gêne ~ fr:lient gêne
restoring	rient gêne	5	0.892	en:restoring ~ en:restoration ≈ fr:rincent origine ~ en:origin ≈ fr:aurait gêne ~ fr:rient gêne
restricted	tristan	6	0.901	en:restricted ≈ fr:ries trinquent aide ~ fr:tracent aide ≈ en:trusted ~ en:trust ≈ fr:triste ~ fr:tristan
restricted	tracer	6	0.896	en:restricted ≈ fr:ries trinquent aide ~ fr:tracent aide ≈ en:trusted ~ en:trusting ≈ fr:tracent in ~ fr:tracer
restricted	tracés	6	0.891	en:restricted ≈ fr:ries trinquent aide ~ fr:tracent aide ≈ en:trusted ~ fr:trust ≈ en:traced = fr:tracés
result	alt	4	0.919	en:result ≈ fr:ries halte ~ fr:halte ≈ en:alt ~ fr:alt
result	allo	4	0.913	en:result ≈ fr:ries halte ~ fr:halte ≈ en:alt ~ fr:allo
result	halte	2	0.968	en:result ≈ fr:ries halte ~ fr:halte
retail	stocker	6	0.932	en:retail ~ en:store ≈ fr:stocks ~ fr:stockes ≈ en:stalk ~ en:stalky ≈ fr:stocker
retail	stop	6	0.931	en:retail ~ en:retailers ≈ fr:rient hélas ~ fr:rient ailé ≈ en:retailer ~ en:store ≈ fr:stop
retail	stocks	6	0.931	en:retail ~ en:retailers ≈ fr:rient hélas ~ fr:rient ailé ≈ en:retailer ~ en:store ≈ fr:stocks
retailer	rift	6	0.951	en:retailer ≈ fr:rient ailé ~ fr:rient rive ≈ en:retrieve ~ en:retrieved ≈ fr:rient rift ~ fr:rift
retailer	stocker	6	0.938	en:retailer ~ en:store ≈ fr:stocks ~ fr:stockes ≈ en:stalk ~ en:stalky ≈ fr:stocker
retailer	grimper	6	0.927	en:retailer ≈ fr:rient ailé ~ fr:rient rive ≈ en:retrieve ~ en:retrieved ≈ fr:rient rift ~ fr:grimper
retailers	stocks	6	0.870	en:retailers ~ en:stores ≈ fr:store ~ en:store ≈ fr:stock ~ en:stock ≈ fr:stocks
retailers	step	6	0.866	en:retailers ~ en:stores ≈ fr:store ~ en:store ≈ fr:stop ~ en:stop ≈ fr:step
retailers	saxe	6	0.863	en:retailers ~ en:stores ≈ fr:store ~ en:store ≈ fr:stocks ~ en:stocks ≈ fr:saxe
retention	sain digne	6	0.920	en:retention ≈ fr:ricin chaîne ~ fr:coincent chaîne ≈ en:question ~ fr:question ≈ en:get your ~ fr:sain digne
