a	b	hops	quality	subchain
en:tension	en:retention	3	0.930	en:tension ≈ fr:tain chaîne ~ fr:ricin chaîne ≈ en:retention
en:tension	fr:rétention	4	0.930	en:tension ≈ fr:tain chaîne ~ fr:ricin chaîne ≈ en:retention = fr:rétention
fr:tain chaîne	en:retention	2	0.930	≈ fr:tain chaîne fr:ricin chaîne ≈ en:retention
fr:tain chaîne	fr:rétention	3	0.930	≈ fr:tain chaîne fr:ricin chaîne ≈ en:retention = fr:rétention
en:wrapped	fr:rappeur	2	0.930	en:wrapped ≈ fr:rapt ~ fr:rappeur
en:wreaks	fr:rixe	2	0.930	en:wreaks ~ en:wreaked ≈ fr:rixe
fr:aidait aide	fr:met aide	4	0.929	~ fr:aidait aide ≈ en:edited en:editing ≈ fr:aidait in ~ fr:met aide
en:edited	fr:met aide	3	0.929	≈ en:edited ~ en:editing ≈ fr:aidait in fr:met aide
en:editing	fr:met aide	2	0.929	~ en:editing ≈ fr:aidait in ~ fr:met aide
en:ante	fr:vis hindi	2	0.929	en:ante ≈ fr:hindi ~ fr:vis hindi
en:ante	en:vicinity	3	0.929	en:ante ≈ fr:hindi ~ fr:vis hindi ≈ en:vicinity
en:ante	fr:environs	4	0.929	en:ante ≈ fr:hindi ~ fr:vis hindi ≈ en:vicinity = fr:environs
fr:met aide	en:metered	3	0.929	~ fr:met aide ≈ en:method fr:méthode ≈ en:metered
fr:met aide	fr:mètre	4	0.929	~ fr:met aide ≈ en:method fr:méthode ≈ en:metered ~ fr:mètre
en:method	fr:mètre	3	0.929	≈ en:method ~ fr:méthode ≈ en:metered fr:mètre
fr:méthode	fr:mètre	2	0.929	~ fr:méthode ≈ en:metered ~ fr:mètre
en:assaulted	fr:défient aide	2	0.929	en:assaulted ≈ fr:isolent aide ~ fr:défient aide
en:assaulted	en:defeated	3	0.929	en:assaulted ≈ fr:isolent aide ~ fr:défient aide ≈ en:defeated
en:assaulted	en:defeat	4	0.929	en:assaulted ≈ fr:isolent aide ~ fr:défient aide ≈ en:defeated ~ en:defeat
en:assaulted	fr:dit hit	5	0.929	en:assaulted ≈ fr:isolent aide ~ fr:défient aide ≈ en:defeated ~ en:defeat ≈ fr:dit hit
en:assaulted	fr:qua	6	0.929	en:assaulted ≈ fr:isolent aide ~ fr:défient aide ≈ en:defeated ~ en:defeat ≈ fr:dit hit ~ fr:qua
fr:isolent aide	en:defeated	2	0.929	≈ fr:isolent aide fr:défient aide ≈ en:defeated
fr:isolent aide	en:defeat	3	0.929	≈ fr:isolent aide fr:défient aide ≈ en:defeated ~ en:defeat
fr:isolent aide	fr:dit hit	4	0.929	≈ fr:isolent aide fr:défient aide ≈ en:defeated ~ en:defeat ≈ fr:dit hit
fr:isolent aide	fr:qua	5	0.929	≈ fr:isolent aide fr:défient aide ≈ en:defeated ~ en:defeat ≈ fr:dit hit ~ fr:qua
en:bastard	fr:assiste	2	0.929	en:bastard ≈ fr:passent aide ~ fr:assiste
en:bastard	en:artiste	3	0.929	en:bastard ≈ fr:passent aide ~ fr:assiste ≈ en:artiste
en:bastard	en:artist	4	0.929	en:bastard ≈ fr:passent aide ~ fr:assiste ≈ en:artiste ~ en:artist
en:bastard	fr:atteste	5	0.929	en:bastard ≈ fr:passent aide ~ fr:assiste ≈ en:artiste ~ en:artist ≈ fr:atteste
en:bastard	fr:attester	6	0.929	en:bastard ≈ fr:passent aide ~ fr:assiste ≈ en:artiste ~ en:artist ≈ fr:atteste ~ fr:attester
fr:passent aide	en:artiste	2	0.929	≈ fr:passent aide fr:assiste ≈ en:artiste
fr:passent aide	en:artist	3	0.929	≈ fr:passent aide fr:assiste ≈ en:artiste ~ en:artist
fr:passent aide	fr:atteste	4	0.929	≈ fr:passent aide fr:assiste ≈ en:artiste ~ en:artist ≈ fr:atteste
fr:passent aide	fr:attester	5	0.929	≈ fr:passent aide fr:assiste ≈ en:artiste ~ en:artist ≈ fr:atteste ~ fr:attester
fr:assiste	en:artist	2	0.929	~ fr:assiste ≈ en:artiste en:artist
fr:assiste	fr:atteste	3	0.929	~ fr:assiste ≈ en:artiste en:artist ≈ fr:atteste
fr:assiste	fr:attester	4	0.929	~ fr:assiste ≈ en:artiste en:artist ≈ fr:atteste ~ fr:attester
en:bastard	fr:attesté	6	0.929	en:bastard ≈ fr:passent aide ~ fr:assiste ≈ en:artiste ~ en:artist ≈ fr:atteste ~ fr:attesté
fr:passent aide	fr:attesté	5	0.929	≈ fr:passent aide fr:assiste ≈ en:artiste ~ en:artist ≈ fr:atteste ~ fr:attesté
fr:assiste	fr:attesté	4	0.929	~ fr:assiste ≈ en:artiste en:artist ≈ fr:atteste ~ fr:attesté
en:beading	fr:bide	2	0.929	en:beading ~ en:bead ≈ fr:bide
en:dusty	fr:los	2	0.929	en:dusty ≈ fr:des tee ~ fr:los
en:busted	fr:met aide	6	0.929	en:busted ≈ fr:baissent aide ~ fr:aidait aide ≈ en:edited ~ en:editing ≈ fr:aidait in ~ fr:met aide
fr:baissent aide	fr:met aide	5	0.929	≈ fr:baissent aide fr:aidait aide ≈ en:edited ~ en:editing ≈ fr:aidait in ~ fr:met aide
en:candy	en:cooed rhea	5	0.929	en:candy ≈ fr:khan dit ~ fr:khan tri ≈ en:country ~ fr:country ≈ en:cooed rhea
en:candy	fr:cousu	6	0.929	en:candy ≈ fr:khan dit ~ fr:khan tri ≈ en:country ~ fr:country ≈ en:cooed rhea ~ fr:cousu
fr:khan dit	en:cooed rhea	4	0.929	≈ fr:khan dit fr:khan tri ≈ en:country ~ fr:country ≈ en:cooed rhea
fr:khan dit	fr:cousu	5	0.929	≈ fr:khan dit fr:khan tri ≈ en:country ~ fr:country ≈ en:cooed rhea ~ fr:cousu
en:carter	fr:gâchette	2	0.929	en:carter ≈ fr:gâté ~ fr:gâchette
en:census	fr:essayez	6	0.929	en:census ≈ fr:sain cesse ~ fr:prient cessé ≈ en:predecessor ~ en:successor ≈ fr:secs essaie ~ fr:essayez
fr:sain cesse	fr:essayez	5	0.929	≈ fr:sain cesse fr:prient cessé ≈ en:predecessor ~ en:successor ≈ fr:secs essaie ~ fr:essayez
fr:prient cessé	fr:essayez	4	0.929	~ fr:prient cessé ≈ en:predecessor en:successor ≈ fr:secs essaie ~ fr:essayez
en:predecessor	fr:essayez	3	0.929	≈ en:predecessor ~ en:successor ≈ fr:secs essaie fr:essayez
en:successor	fr:essayez	2	0.929	~ en:successor ≈ fr:secs essaie ~ fr:essayez
fr:tain digne	fr:viandes	4	0.929	~ fr:tain digne ≈ en:tending en:tended ≈ fr:tain dites ~ fr:viandes
en:tending	fr:viandes	3	0.929	≈ en:tending ~ en:tended ≈ fr:tain dites fr:viandes
en:tended	fr:viandes	2	0.929	~ en:tended ≈ fr:tain dites ~ fr:viandes
en:counted	fr:khan des	3	0.929	en:counted ~ en:counting ≈ fr:khan teigne ~ fr:khan des
en:counting	fr:khan des	2	0.929	~ en:counting fr:khan teigne ~ fr:khan des
en:default	fr:sait halte	2	0.929	en:default ≈ fr:dit halte ~ fr:sait halte
en:default	en:settled	3	0.929	en:default ≈ fr:dit halte ~ fr:sait halte ≈ en:settled
en:default	en:settling	4	0.929	en:default ≈ fr:dit halte ~ fr:sait halte ≈ en:settled ~ en:settling
en:default	fr:sait ligne	5	0.929	en:default ≈ fr:dit halte ~ fr:sait halte ≈ en:settled ~ en:settling ≈ fr:sait ligne
en:default	fr:raies ligne	6	0.929	en:default ≈ fr:dit halte ~ fr:sait halte ≈ en:settled ~ en:settling ≈ fr:sait ligne ~ fr:raies ligne
fr:dit halte	en:settled	2	0.929	≈ fr:dit halte fr:sait halte ≈ en:settled
fr:dit halte	en:settling	3	0.929	≈ fr:dit halte fr:sait halte ≈ en:settled ~ en:settling
fr:dit halte	fr:sait ligne	4	0.929	≈ fr:dit halte fr:sait halte ≈ en:settled ~ en:settling ≈ fr:sait ligne
fr:dit halte	fr:raies ligne	5	0.929	≈ fr:dit halte fr:sait halte ≈ en:settled ~ en:settling ≈ fr:sait ligne ~ fr:raies ligne
fr:sait halte	fr:raies ligne	4	0.929	~ fr:sait halte ≈ en:settled en:settling ≈ fr:sait ligne ~ fr:raies ligne
en:dimension	fr:demain	2	0.929	en:dimension ≈ fr:demain chaîne ~ fr:demain
en:disgrace	fr:grecs	2	0.929	en:disgrace ≈ fr:dis grèce ~ fr:grecs
en:distract	en:bucked	5	0.929	en:distract ~ en:distracted ≈ fr:dis traquent aide ~ fr:baissent aide ≈ en:busted ~ en:bucked
en:distract	fr:pacte	6	0.929	en:distract ~ en:distracted ≈ fr:dis traquent aide ~ fr:baissent aide ≈ en:busted ~ en:bucked ≈ fr:pacte
en:drafting	fr:fait in	2	0.929	en:drafting ≈ fr:drapent in ~ fr:fait in
en:drafting	en:thirteen	3	0.929	en:drafting ≈ fr:drapent in ~ fr:fait in ≈ en:thirteen
en:drafting	en:fourteen	4	0.929	en:drafting ≈ fr:drapent in ~ fr:fait in ≈ en:thirteen ~ en:fourteen
en:drafting	fr:faut in	5	0.929	en:drafting ≈ fr:drapent in ~ fr:fait in ≈ en:thirteen ~ en:fourteen ≈ fr:faut in
en:drafting	fr:entrer	6	0.929	en:drafting ≈ fr:drapent in ~ fr:fait in ≈ en:thirteen ~ en:fourteen ≈ fr:faut in ~ fr:entrer
fr:drapent in	en:thirteen	2	0.929	≈ fr:drapent in fr:fait in ≈ en:thirteen
fr:drapent in	en:fourteen	3	0.929	≈ fr:drapent in fr:fait in ≈ en:thirteen ~ en:fourteen
fr:drapent in	fr:faut in	4	0.929	≈ fr:drapent in fr:fait in ≈ en:thirteen ~ en:fourteen ≈ fr:faut in
fr:drapent in	fr:entrer	5	0.929	≈ fr:drapent in fr:fait in ≈ en:thirteen ~ en:fourteen ≈ fr:faut in ~ fr:entrer
fr:fait in	en:fourteen	2	0.929	~ fr:fait in ≈ en:thirteen en:fourteen
fr:fait in	fr:faut in	3	0.929	~ fr:fait in ≈ en:thirteen en:fourteen ≈ fr:faut in
fr:fait in	fr:entrer	4	0.929	~ fr:fait in ≈ en:thirteen en:fourteen ≈ fr:faut in ~ fr:entrer
en:thirteen	fr:entrer	3	0.929	≈ en:thirteen ~ en:fourteen ≈ fr:faut in fr:entrer
en:fourteen	fr:entrer	2	0.929	~ en:fourteen ≈ fr:faut in ~ fr:entrer
en:exam	fr:apparu	2	0.929	en:exam ≈ fr:exhibe ~ fr:apparu
en:exam	fr:assistée	2	0.929	en:exam ≈ fr:exhibe ~ fr:assistée
en:exhort	fr:dépasse	4	0.929	en:exhort ≈ fr:exode = en:exodus ≈ fr:excès os ~ fr:dépasse
fr:exode	fr:dépasse	3	0.929	≈ fr:exode en:exodus ≈ fr:excès os ~ fr:dépasse
en:exodus	fr:dépasse	2	0.929	= en:exodus ≈ fr:excès os fr:dépasse
en:faeces	fr:décider	6	0.929	en:faeces ≈ fr:fies hisse ~ fr:dis hisse ≈ en:decease ~ en:deceit ≈ fr:décide ~ fr:décider
fr:fies hisse	fr:décider	5	0.929	≈ fr:fies hisse fr:dis hisse ≈ en:decease ~ en:deceit ≈ fr:décide ~ fr:décider
fr:dis hisse	fr:décider	4	0.929	~ fr:dis hisse ≈ en:decease en:deceit ≈ fr:décide ~ fr:décider
en:decease	fr:décider	3	0.929	≈ en:decease ~ en:deceit ≈ fr:décide fr:décider
en:deceit	fr:décider	2	0.929	~ en:deceit ≈ fr:décide ~ fr:décider
en:fifteen	fr:fixes	3	0.929	en:fifteen ~ en:sixteen ≈ fr:fixent in ~ fr:fixes
en:sixteen	fr:fixes	2	0.929	~ en:sixteen fr:fixent in ~ fr:fixes
en:fitted	fr:met aide	2	0.929	en:fitted ≈ fr:fait aide ~ fr:met aide
en:fitted	en:method	3	0.929	en:fitted ≈ fr:fait aide ~ fr:met aide ≈ en:method
en:fitted	fr:méthode	4	0.929	en:fitted ≈ fr:fait aide ~ fr:met aide ≈ en:method ~ fr:méthode
en:fitted	en:metered	5	0.929	en:fitted ≈ fr:fait aide ~ fr:met aide ≈ en:method ~ fr:méthode ≈ en:metered
en:fitted	fr:mètre	6	0.929	en:fitted ≈ fr:fait aide ~ fr:met aide ≈ en:method ~ fr:méthode ≈ en:metered ~ fr:mètre
fr:fait aide	en:method	2	0.929	≈ fr:fait aide fr:met aide ≈ en:method
fr:fait aide	fr:méthode	3	0.929	≈ fr:fait aide fr:met aide ≈ en:method ~ fr:méthode
fr:fait aide	en:metered	4	0.929	≈ fr:fait aide fr:met aide ≈ en:method ~ fr:méthode ≈ en:metered
fr:fait aide	fr:mètre	5	0.929	≈ fr:fait aide fr:met aide ≈ en:method ~ fr:méthode ≈ en:metered ~ fr:mètre
en:flak	fr:frapper	3	0.929	en:flak ~ en:fleck ≈ fr:flics ~ fr:frapper
en:foresees	en:foresee	3	0.929	en:foresees ≈ fr:fonceuse ~ fr:foncé ≈ en:foresee
fr:fonceuse	en:foresee	2	0.929	≈ fr:fonceuse fr:foncé ≈ en:foresee
fr:fonceuse	en:foresaw	3	0.929	≈ fr:fonceuse fr:foncé ≈ en:foresee ~ en:foresaw
fr:fonceuse	fr:fonçons	4	0.929	≈ fr:fonceuse fr:foncé ≈ en:foresee ~ en:foresaw ≈ fr:fonçons
fr:fonceuse	fr:foncés	5	0.929	≈ fr:fonceuse fr:foncé ≈ en:foresee ~ en:foresaw ≈ fr:fonçons ~ fr:foncés
en:foresees	fr:fonçons	5	0.929	en:foresees ≈ fr:fonceuse ~ fr:foncé ≈ en:foresee ~ en:foresaw ≈ fr:fonçons
en:foresees	fr:foncés	6	0.929	en:foresees ≈ fr:fonceuse ~ fr:foncé ≈ en:foresee ~ en:foresaw ≈ fr:fonçons ~ fr:foncés
en:foresees	en:foresaw	4	0.929	en:foresees ≈ fr:fonceuse ~ fr:foncé ≈ en:foresee ~ en:foresaw
en:himself	en:yourself	4	0.929	en:himself ≈ fr:aimes elfes ~ fr:mas elfes ≈ en:myself ~ en:yourself
en:himself	fr:ions elfes	5	0.929	en:himself ≈ fr:aimes elfes ~ fr:mas elfes ≈ en:myself ~ en:yourself ≈ fr:ions elfes
en:himself	fr:elfes	6	0.929	en:himself ≈ fr:aimes elfes ~ fr:mas elfes ≈ en:myself ~ en:yourself ≈ fr:ions elfes ~ fr:elfes
fr:aimes elfes	en:yourself	3	0.929	≈ fr:aimes elfes fr:mas elfes ≈ en:myself ~ en:yourself
fr:aimes elfes	fr:ions elfes	4	0.929	≈ fr:aimes elfes fr:mas elfes ≈ en:myself ~ en:yourself ≈ fr:ions elfes
fr:aimes elfes	fr:elfes	5	0.929	≈ fr:aimes elfes fr:mas elfes ≈ en:myself ~ en:yourself ≈ fr:ions elfes ~ fr:elfes
en:inspector	fr:haineux	6	0.929	en:inspector ≈ fr:haines becqueter ~ fr:haines in ≈ en:ending ~ en:ended ≈ fr:haines aide ~ fr:haineux
fr:haines becqueter	fr:haineux	5	0.929	≈ fr:haines becqueter fr:haines in ≈ en:ending ~ en:ended ≈ fr:haines aide ~ fr:haineux
fr:haines in	fr:haineux	4	0.929	~ fr:haines in ≈ en:ending en:ended ≈ fr:haines aide ~ fr:haineux
en:ending	fr:haineux	3	0.929	≈ en:ending ~ en:ended ≈ fr:haines aide fr:haineux
en:ended	fr:haineux	2	0.929	~ en:ended ≈ fr:haines aide ~ fr:haineux
en:kidney	fr:quelle	2	0.929	en:kidney ≈ fr:quais ni ~ fr:quelle
en:lecturer	fr:viandes	6	0.929	en:lecturer ≈ fr:liguent serez ~ fr:tain digne ≈ en:tending ~ en:tended ≈ fr:tain dites ~ fr:viandes
fr:liguent serez	fr:viandes	5	0.929	≈ fr:liguent serez fr:tain digne ≈ en:tending ~ en:tended ≈ fr:tain dites ~ fr:viandes
en:member	fr:meneurs	5	0.929	en:member ~ en:members ≈ fr:main baise ~ fr:lient aise ≈ en:leaders = fr:meneurs
en:members	fr:meneurs	4	0.929	~ en:members fr:main baise ~ fr:lient aise ≈ en:leaders = fr:meneurs
fr:main baise	fr:meneurs	3	0.929	≈ fr:main baise ~ fr:lient aise en:leaders = fr:meneurs
fr:lient aise	fr:meneurs	2	0.929	~ fr:lient aise ≈ en:leaders = fr:meneurs
en:mention	fr:chaîne	2	0.929	en:mention ≈ fr:main chaîne ~ fr:chaîne
en:mentor	fr:sain taux	2	0.929	en:mentor ≈ fr:main taux ~ fr:sain taux
en:mentor	fr:pris	2	0.929	en:mentor ≈ fr:main taux ~ fr:pris
en:minded	fr:prennent aide	2	0.929	en:minded ≈ fr:man aide ~ fr:prennent aide
en:minded	en:branded	3	0.929	en:minded ≈ fr:man aide ~ fr:prennent aide ≈ en:branded
en:minded	en:branding	4	0.929	en:minded ≈ fr:man aide ~ fr:prennent aide ≈ en:branded ~ en:branding
en:minded	fr:brin digne	5	0.929	en:minded ≈ fr:man aide ~ fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne
en:minded	fr:pris ci	6	0.929	en:minded ≈ fr:man aide ~ fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne ~ fr:pris ci
fr:man aide	en:branded	2	0.929	≈ fr:man aide fr:prennent aide ≈ en:branded
fr:man aide	en:branding	3	0.929	≈ fr:man aide fr:prennent aide ≈ en:branded ~ en:branding
fr:man aide	fr:brin digne	4	0.929	≈ fr:man aide fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne
fr:man aide	fr:pris ci	5	0.929	≈ fr:man aide fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne ~ fr:pris ci
en:minded	fr:lin digne	6	0.929	en:minded ≈ fr:man aide ~ fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne ~ fr:lin digne
fr:man aide	fr:lin digne	5	0.929	≈ fr:man aide fr:prennent aide ≈ en:branded ~ en:branding ≈ fr:brin digne ~ fr:lin digne
en:mothers	fr:matinée	3	0.929	en:mothers ~ en:maternal ≈ fr:matin elle ~ fr:matinée
en:maternal	fr:matinée	2	0.929	~ en:maternal fr:matin elle ~ fr:matinée
en:petit eve	fr:ives	2	0.929	≈ en:petit eve ~ en:eve ≈ fr:ives
en:petit eve	fr:ive	3	0.929	≈ en:petit eve ~ en:eve ≈ fr:ives fr:ive
en:petit if	fr:positive	2	0.929	en:petit if ≈ fr:positif ~ fr:positive
en:petit if	en:petit eve	3	0.929	en:petit if ≈ fr:positif ~ fr:positive ≈ en:petit eve
en:petit if	en:eve	4	0.929	en:petit if ≈ fr:positif ~ fr:positive ≈ en:petit eve ~ en:eve
en:petit if	fr:ives	5	0.929	en:petit if ≈ fr:positif ~ fr:positive ≈ en:petit eve ~ en:eve ≈ fr:ives
en:petit if	fr:ive	6	0.929	en:petit if ≈ fr:positif ~ fr:positive ≈ en:petit eve ~ en:eve ≈ fr:ives ~ fr:ive
fr:positif	en:petit eve	2	0.929	≈ fr:positif fr:positive ≈ en:petit eve
fr:positif	en:eve	3	0.929	≈ fr:positif fr:positive ≈ en:petit eve ~ en:eve
fr:positif	fr:ives	4	0.929	≈ fr:positif fr:positive ≈ en:petit eve ~ en:eve ≈ fr:ives
fr:positif	fr:ive	5	0.929	≈ fr:positif fr:positive ≈ en:petit eve ~ en:eve ≈ fr:ives ~ fr:ive
fr:positive	en:eve	2	0.929	~ fr:positive ≈ en:petit eve en:eve
fr:positive	fr:ives	3	0.929	~ fr:positive ≈ en:petit eve en:eve ≈ fr:ives
fr:positive	fr:ive	4	0.929	~ fr:positive ≈ en:petit eve en:eve ≈ fr:ives ~ fr:ive
en:prestige	fr:pressent jazz	2	0.929	en:prestige ~ en:prestigious ≈ fr:pressent jazz
en:prestige	fr:jazz	3	0.929	en:prestige ~ en:prestigious ≈ fr:pressent jazz ~ fr:jazz
en:prestige	en:joss	4	0.929	en:prestige ~ en:prestigious ≈ fr:pressent jazz ~ fr:jazz ≈ en:joss
en:prestige	fr:josse	5	0.929	en:prestige ~ en:prestigious ≈ fr:pressent jazz ~ fr:jazz ≈ en:joss ~ fr:josse
en:frisson ya	fr:désaccords	3	0.929	≈ en:frisson ya ~ fr:dis aigri en:disagree ~ fr:désaccords
en:prisoners	fr:désaccords	5	0.929	en:prisoners ~ fr:prisonniers ≈ en:frisson ya ~ fr:dis aigri ≈ en:disagree ~ fr:désaccords
fr:prisonniers	fr:désaccords	4	0.929	~ fr:prisonniers en:frisson ya ~ fr:dis aigri ≈ en:disagree ~ fr:désaccords
en:promoted	fr:promesses	4	0.929	en:promoted ≈ fr:promet aide ~ fr:promis aise ≈ en:promises ~ fr:promesses
fr:promet aide	fr:promesses	3	0.929	≈ fr:promet aide fr:promis aise ≈ en:promises ~ fr:promesses
fr:promis aise	fr:promesses	2	0.929	~ fr:promis aise ≈ en:promises fr:promesses
en:racket	fr:tain hisse	2	0.929	en:racket ~ en:tennis ≈ fr:tain hisse
en:racket	fr:con taie	3	0.929	en:racket ~ en:tennis ≈ fr:tain hisse ~ fr:con taie
en:racket	en:conte	4	0.929	en:racket ~ en:tennis ≈ fr:tain hisse ~ fr:con taie ≈ en:conte
en:racket	fr:conte	5	0.929	en:racket ~ en:tennis ≈ fr:tain hisse ~ fr:con taie ≈ en:conte ~ fr:conte
en:red raw	fr:raids stade	3	0.929	en:red raw ~ en:red ≈ fr:raids ~ fr:raids stade
en:red raw	en:registered	4	0.929	en:red raw ~ en:red ≈ fr:raids ~ fr:raids stade ≈ en:registered
en:red raw	fr:enregistrée	5	0.929	en:red raw ~ en:red ≈ fr:raids ~ fr:raids stade ≈ en:registered = fr:enregistrée
en:reminder	fr:romain des	2	0.929	en:reminder ≈ fr:roman des ~ fr:romain des
en:reminder	en:remainder	3	0.929	en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder
fr:roman des	en:remainder	2	0.929	≈ fr:roman des fr:romain des ≈ en:remainder
en:reminder	fr:restent	4	0.929	en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder ~ fr:restent
fr:roman des	fr:restent	3	0.929	≈ fr:roman des fr:romain des ≈ en:remainder ~ fr:restent
fr:romain des	fr:restent	2	0.929	~ fr:romain des ≈ en:remainder fr:restent
en:reminder	en:arrest	5	0.929	en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder ~ fr:restent ≈ en:arrest
en:reminder	fr:arrestation	6	0.929	en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder ~ fr:restent ≈ en:arrest ~ fr:arrestation
fr:roman des	en:arrest	4	0.929	≈ fr:roman des fr:romain des ≈ en:remainder ~ fr:restent ≈ en:arrest
fr:roman des	fr:arrestation	5	0.929	≈ fr:roman des fr:romain des ≈ en:remainder ~ fr:restent ≈ en:arrest ~ fr:arrestation
fr:romain des	en:arrest	3	0.929	~ fr:romain des ≈ en:remainder fr:restent ≈ en:arrest
fr:romain des	fr:arrestation	4	0.929	~ fr:romain des ≈ en:remainder fr:restent ≈ en:arrest ~ fr:arrestation
en:resource	fr:pris os	2	0.929	en:resource ≈ fr:ries os ~ fr:pris os
en:resource	en:previous	3	0.929	en:resource ≈ fr:ries os ~ fr:pris os ≈ en:previous
en:resource	en:previously	4	0.929	en:resource ≈ fr:ries os ~ fr:pris os ≈ en:previous ~ en:previously
en:resource	fr:privées lis	5	0.929	en:resource ≈ fr:ries os ~ fr:pris os ≈ en:previous ~ en:previously ≈ fr:privées lis
fr:ries os	en:previous	2	0.929	≈ fr:ries os fr:pris os ≈ en:previous
fr:ries os	en:previously	3	0.929	≈ fr:ries os fr:pris os ≈ en:previous ~ en:previously
fr:ries os	fr:privées lis	4	0.929	≈ fr:ries os fr:pris os ≈ en:previous ~ en:previously ≈ fr:privées lis
fr:pris os	en:previously	2	0.929	~ fr:pris os ≈ en:previous en:previously
fr:pris os	fr:privées lis	3	0.929	~ fr:pris os ≈ en:previous en:previously ≈ fr:privées lis
en:singular	fr:sante	6	0.929	en:singular ≈ fr:sain goulée ~ fr:sain ose ≈ en:senores ~ en:senors ≈ fr:sain aise ~ fr:sante
fr:sain goulée	fr:sante	5	0.929	≈ fr:sain goulée fr:sain ose ≈ en:senores ~ en:senors ≈ fr:sain aise ~ fr:sante
en:sketches	fr:bossent chez	6	0.929	en:sketches ≈ fr:skient chaise ~ fr:feignent chaise ≈ en:ventures ~ en:venture ≈ fr:feignent chez ~ fr:bossent chez
fr:skient chaise	fr:bossent chez	5	0.929	≈ fr:skient chaise fr:feignent chaise ≈ en:ventures ~ en:venture ≈ fr:feignent chez ~ fr:bossent chez
en:successor	fr:prient cessé	2	0.929	en:successor ~ en:predecessor ≈ fr:prient cessé
en:successor	fr:cessé	3	0.929	en:successor ~ en:predecessor ≈ fr:prient cessé ~ fr:cessé
en:predecessor	fr:cessé	2	0.929	~ en:predecessor fr:prient cessé ~ fr:cessé
en:sunrise	en:levee	2	0.929	en:sunrise = fr:lever ≈ en:levee
en:sunrise	fr:levier	3	0.929	en:sunrise = fr:lever ≈ en:levee ~ fr:levier
fr:lever	fr:levier	2	0.929	= fr:lever en:levee ~ fr:levier
en:titty	fr:titi	2	0.929	en:titty ~ en:titter ≈ fr:titi
en:titty	fr:tit	3	0.929	en:titty ~ en:titter ≈ fr:titi ~ fr:tit
en:treaties	fr:ruent aise	2	0.929	en:treaties ≈ fr:trient aise ~ fr:ruent aise
en:treaties	en:rooters	3	0.929	en:treaties ≈ fr:trient aise ~ fr:ruent aise ≈ en:rooters
en:treaties	fr:routes	6	0.929	en:treaties ≈ fr:trient aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:route ~ fr:routes
fr:trient aise	en:rooters	2	0.929	≈ fr:trient aise fr:ruent aise ≈ en:rooters
fr:trient aise	fr:routes	5	0.929	≈ fr:trient aise fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:route ~ fr:routes
en:treaties	fr:route	6	0.929	en:treaties ≈ fr:trient aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:routes ~ fr:route
fr:trient aise	fr:route	5	0.929	≈ fr:trient aise fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:routes ~ fr:route
en:basically	en:cooed rhea	3	0.928	~ en:basically fr:pays clé ~ fr:country ≈ en:cooed rhea
en:basically	en:cooed	4	0.928	~ en:basically fr:pays clé ~ fr:country ≈ en:cooed rhea ~ en:cooed
fr:pays clé	en:cooed rhea	2	0.928	≈ fr:pays clé ~ fr:country en:cooed rhea
fr:pays clé	en:cooed	3	0.928	≈ fr:pays clé ~ fr:country en:cooed rhea ~ en:cooed
en:bastard	fr:attestée	6	0.928	en:bastard ≈ fr:passent aide ~ fr:assiste ≈ en:artiste ~ en:artist ≈ fr:atteste ~ fr:attestée
fr:passent aide	fr:attestée	5	0.928	≈ fr:passent aide fr:assiste ≈ en:artiste ~ en:artist ≈ fr:atteste ~ fr:attestée
fr:assiste	fr:attestée	4	0.928	~ fr:assiste ≈ en:artiste en:artist ≈ fr:atteste ~ fr:attestée
en:coaches	en:cutch	2	0.928	en:coaches ~ fr:coach ≈ en:cutch
en:coaches	fr:cut	3	0.928	en:coaches ~ fr:coach ≈ en:cutch ~ fr:cut
fr:coach	fr:cut	2	0.928	~ fr:coach en:cutch ~ fr:cut
en:bet	fr:fient in	4	0.928	en:bet ≈ fr:bettes ~ en:betting ≈ fr:paient in ~ fr:fient in
en:bet	en:feeding	5	0.928	en:bet ≈ fr:bettes ~ en:betting ≈ fr:paient in ~ fr:fient in ≈ en:feeding
en:bet	fr:nourrir	6	0.928	en:bet ≈ fr:bettes ~ en:betting ≈ fr:paient in ~ fr:fient in ≈ en:feeding = fr:nourrir
fr:bettes	fr:fient in	3	0.928	≈ fr:bettes en:betting ≈ fr:paient in ~ fr:fient in
fr:bettes	en:feeding	4	0.928	≈ fr:bettes en:betting ≈ fr:paient in ~ fr:fient in ≈ en:feeding
