word	variant	zipf
rient rechigne	rient rechignes	0.00
rient rechigne	rient rechigner	2.43
rient rechigne	rient rechignait	1.75
rient rechigne	rient rechignent	2.48
rient rechigne	rient rechigné	1.93
rient gêne	rient gênes	3.65
rient gêne	rient gênent	3.08
rient gêne	rient gênant	3.91
rient gêne	rient gêné	3.74
rient gêne	rient gêner	3.58
rient gêne	rient gênait	3.00
rient gêne	rient gêna	1.75
rient gêne	rient gênez	2.37
raids ester	raids estes	2.50
raids ester	raids esta	2.84
raids ester	raids este	3.13
raids ester	raids esters	2.43
raids ester	raids estée	2.19
raids ester	raids esté	2.51
raids ester	raid ester	3.89
rien fausse	rien fausser	2.96
rien fausse	rien faussé	2.94
rien fausse	rien fausses	4.20
rien fausse	riens fausse	2.81
rien fausse	rien faussent	2.22
rien fausse	rien faussa	0.00
rien fausse	rien faussait	1.30
rien fausse	rien faussez	1.01
rien poste	rien postes	4.58
rien poste	rien postait	2.43
rien poste	rien posté	4.13
rien poste	rien postant	2.93
rien poste	rien postent	3.24
rien poste	rien posta	2.16
rien poste	rien poster	4.13
rien poste	rien postez	3.02
rien poste	riens poste	2.81
rides excède	rides excèdent	2.59
rides excède	ride excède	3.42
relaient ive	relaient iver	2.29
relaient ive	relaient iva	2.48
relaient ive	relaient ives	2.67
relis aise	reli aise	2.04
relis aise	relis aisé	3.62
relis aise	relisant aise	2.83
relis aise	relisez aise	2.77
relis aise	relisaient aise	0.00
relis aise	relisait aise	1.65
relis aise	relis aises	2.78
relis aise	relise aise	2.32
remet hisse	remet hissez	1.88
remet hisse	remet hissent	2.38
remet hisse	remet hissant	2.38
remet hisse	remet hissait	1.86
remet hisse	remet hissa	2.04
remet hisse	remet hisser	3.24
remet hisse	remet hissé	2.91
remet hisse	remets hisse	3.78
rhin des	rhin de	7.68
rhin des	rhin desai	2.02
rhin des	rhin dess	2.91
reines aide	reines aides	4.39
reines aide	reines aidait	3.21
reines aide	reines aider	5.09
reines aide	reines aident	3.83
reines aide	reine aide	4.71
reines aide	reines aidant	3.67
reines aide	reines aidé	4.33
reines aide	reines aidez	3.94
reines aide	reines aida	3.17
rhin tel	rhin tels	4.81
rhin tel	rhin tele	3.19
rhin tête	rhin têtes	4.42
rhin tes	rhin te	5.96
rhin tes	rhin tess	3.36
répit aide	répit aida	3.17
répit aide	répit aidé	4.33
répit aide	répit aidait	3.21
répit aide	répits aide	1.88
répit aide	répit aides	4.39
répit aide	répit aider	5.09
répit aide	répit aidant	3.67
répit aide	répit aident	3.83
répit aide	répit aidez	3.94
répond aise	répondez aise	3.74
répond aise	réponde aise	3.53
répond aise	répondait aise	3.60
répond aise	répondons aise	2.74
répond aise	répond aises	2.78
répond aise	répondant aise	3.90
répond aise	répondaient aise	2.99
répond aise	réponds aise	4.31
répond aise	répondent aise	4.13
répond aise	répond aisé	3.62
recoins tête	recoin tête	2.84
recoins tête	recoins têtes	4.42
ries il	ries ils	6.36
ries il	ries iles	3.53
ries il	ries ila	2.89
ries il	rie il	3.35
ries il	ries ile	4.29
ries elle	ries ella	3.34
ries elle	ries eller	2.43
ries elle	rie elle	3.35
ries elle	ries ellé	2.04
ries elle	ries elles	5.66
raies tain gel	raie tain gel	3.47
raies tain gel	raies tain gelées	3.23
raies tain gel	raies tain gels	2.92
raies tain gel	raies tain gelait	2.07
raies tain gel	raies tain gelée	3.59
raies tain gel	raies tain gela	2.26
raies tain gel	raies tain gelé	3.41
raies tain gel	raies tain gelés	3.07
raies tain gel	raies tain geler	3.27
raies tain gel	raies taine gel	2.36
ries est	ries estée	2.19
ries est	ries ester	2.91
ries est	ries estes	2.50
ries est	rie est	3.35
ries est	ries esta	2.84
ries est	ries estas	2.09
ries est	ries este	3.13
ries est	ries esté	2.51
ries os	ries o	5.01
ries os	ries osent	3.67
ries os	rie os	3.35
ries os	ries osé	4.07
ries os	ries oser	3.79
ries os	ries osez	3.57
ries os	ries ose	4.29
ries os	ries osait	3.09
ries os	ries oses	3.49
respectent elle	respectent ella	3.34
respectent elle	respectent elles	5.66
respectent elle	respectent ellé	2.04
respectent elle	respectent eller	2.43
respirait ri	respirait ries	2.87
respirait ri	respirait rie	3.35
respirait ri	respirait riait	3.10
respirait ri	respirait ris	3.75
respirait ri	respirait rient	3.18
respirait ri	respirait riant	3.50
respirait ri	respirait riez	3.15
respirait ri	respirait ria	3.02
ries pannes aide	ries pannes aider	5.09
ries pannes aide	ries pannes aident	3.83
ries pannes aide	ries panne aide	4.17
ries pannes aide	rie pannes aide	3.35
ries pannes aide	ries pannes aidé	4.33
ries pannes aide	ries pannes aidant	3.67
ries pannes aide	ries pannes aida	3.17
ries pannes aide	ries pannes aides	4.39
ries pannes aide	ries pannes aidez	3.94
ries pannes aide	ries pannes aidait	3.21
ries tâte	ries tâtent	1.52
ries tâte	rie tâte	3.35
ries tâte	ries tâté	2.36
ries tâte	ries tâtait	1.39
ries tâte	ries tâter	2.90
ries tâte	ries tâta	1.86
ries tâte	ries tâtez	1.47
rincent aide	rincent aida	3.17
rincent aide	rincent aidez	3.94
rincent aide	rincent aider	5.09
rincent aide	rincent aidant	3.67
rincent aide	rincent aides	4.39
rincent aide	rincent aident	3.83
rincent aide	rincent aidé	4.33
rincent aide	rincent aidait	3.21
rincent ive	rincent iva	2.48
rincent ive	rincent iver	2.29
rincent ive	rincent ives	2.67
rincent ode	rincent oda	2.85
rincent ode	rincent oder	2.93
rincent ode	rincent odes	2.62
ries taurine	rie taurine	3.35
ries taurine	ries taurines	2.01
ries trinquent aide	ries trinquent aidé	4.33
ries trinquent aide	ries trinquent aida	3.17
ries trinquent aide	ries trinquent aidant	3.67
ries trinquent aide	rie trinquent aide	3.35
ries trinquent aide	ries trinquent aident	3.83
ries trinquent aide	ries trinquent aidait	3.21
ries trinquent aide	ries trinquent aider	5.09
ries trinquent aide	ries trinquent aidez	3.94
ries trinquent aide	ries trinquent aides	4.39
ries halte	ries haltes	2.67
ries halte	rie halte	3.35
ries halte	ries halter	2.05
ricin chaîne	ricin chaînes	4.32
ricin chaîne	ricine chaîne	2.08
rites rite	rite rite	3.61
rites rite	rites rites	3.60
rites rite	rites rita	3.65
rient rive	rient rivé	2.60
rient rive	rient rives	3.83
rient rive	rient rivait	0.00
rient rive	rient riva	2.80
rient rive	rient river	3.73
rient geste	rient gestes	4.19
rient geste	rient gesta	2.43
rat chez	ratée chez	3.48
rat chez	rater chez	4.07
rat chez	rate chez	3.92
rat chez	rats chez	3.90
rat chez	rates chez	3.17
rat chez	ratez chez	3.02
rat chez	raté chez	4.39
rat chez	ratés chez	3.44
ruent aide	ruent aidé	4.33
ruent aide	ruent aida	3.17
ruent aide	ruent aident	3.83
ruent aide	ruent aider	5.09
ruent aide	ruent aidait	3.21
ruent aide	ruent aidant	3.67
ruent aide	ruent aides	4.39
ruent aide	ruent aidez	3.94
ruent aise	ruent aises	2.78
ruent aise	ruent aisé	3.62
rat haine	rater haine	4.07
rat haine	ratée haine	3.48
rat haine	rate haine	3.92
rat haine	rats haine	3.90
rat haine	raté haine	4.39
rat haine	rat haines	3.20
rat haine	ratez haine	3.02
rat haine	ratés haine	3.44
rat haine	rates haine	3.17
ruent inouï	ruent inouïes	2.28
ruent inouï	ruent inouïe	3.22
ruent inouï	ruent inouïs	2.26
roux bis	roux bise	3.45
roux bis	roux bisons	2.92
roux bis	roux bi	3.95
roux bis	roux bises	3.33
ses elle	ses eller	2.43
ses elle	ses ella	3.34
ses elle	ses elles	5.66
ses elle	sese elle	2.10
ses elle	se elle	6.56
ses elle	ses ellé	2.04
ses lis	ses lisent	3.65
ses lis	ses lisée	3.43
ses lis	ses lisant	3.91
ses lis	ses li	4.22
ses lis	ses lisa	4.00
ses lis	sese lis	2.10
ses lis	ses lisait	3.36
ses lis	ses lisez	4.01
ses lis	se lis	6.56
ses lis	ses lise	3.73
skient aide	skient aider	5.09
skient aide	skient aidait	3.21
skient aide	skient aidé	4.33
skient aide	skient aida	3.17
skient aide	skient aidant	3.67
skient aide	skient aident	3.83
skient aide	skient aidez	3.94
skient aide	skient aides	4.39
scies haine	scies haines	3.20
scies haine	scie haine	3.62
saison elle	saison ellé	2.04
saison elle	saisons elle	4.41
saison elle	saison eller	2.43
saison elle	saison ella	3.34
saison elle	saison elles	5.66
système	systèmes	4.65
systèmes	système	5.40
scient in	scient ina	3.17
scient in	scient ine	2.72
scient in	scient ines	2.85
scient in	scient inés	2.22
scient in	scient inez	2.37
scient in	scient ins	3.15
ces ides	ces ide	3.21
ces ides	ceser ides	2.04
ces ides	cess ides	2.07
ces ides	cese ides	2.68
ces ides	ce ides	6.78
secret ri	secrete ri	2.37
secret ri	secrets ri	4.42
secret ri	secret ris	3.75
secret ri	secret ries	2.87
secret ri	secret riez	3.15
secret ri	secret riait	3.10
secret ri	secret rient	3.18
secret ri	secret riant	3.50
secret ri	secret ria	3.02
secret ri	secret rie	3.35
scies aise	scies aises	2.78
scies aise	scies aisé	3.62
scies aise	scie aise	3.62
selles fis	selles fi	4.32
selles fis	selle fis	3.79
selles fis	selles fisa	2.07
sommets tes	sommets tess	3.36
sommets tes	sommet tes	4.65
sommets tes	sommets te	5.96
sain été	sains été	3.64
sain été	saines été	3.45
sain été	saine été	3.98
sain été	sain étés	3.53
sain digne	sains digne	3.64
sain digne	saines digne	3.45
sain digne	sain dignes	3.73
sain digne	saine digne	3.98
sain ose	sain oser	3.79
sain ose	saines ose	3.45
sain ose	sain osé	4.07
sain ose	sain osant	2.69
sain ose	sains ose	3.64
sain ose	sain osait	3.09
sain ose	sain osa	2.76
sain ose	sain osent	3.67
sain ose	saine ose	3.98
sain ose	sain osez	3.57
sain ose	sain oses	3.49
sain aise	saines aise	3.45
sain aise	sain aisé	3.62
sain aise	sains aise	3.64
sain aise	saine aise	3.98
sain aise	sain aises	2.78
sain six	saines six	3.45
sain six	saine six	3.98
sain six	sains six	3.64
sain sait ive	saines sait ive	3.45
sain sait ive	sain sait iver	2.29
sain sait ive	sains sait ive	3.64
sain sait ive	saine sait ive	3.98
sain sait ive	sain sait ives	2.67
sain sait ive	sain sait iva	2.48
sain ses	saines ses	3.45
sain ses	sain se	6.56
sain ses	saine ses	3.98
sain ses	sains ses	3.64
sain ses	sain sese	2.10
sain serez	saines serez	3.45
sain serez	saine serez	3.98
sain serez	sains serez	3.64
sain tri	sain triés	2.93
sain tri	sain trier	3.50
sain tri	saines tri	3.45
sain tri	sain trias	2.82
sain tri	sain triées	2.42
sain tri	sain tris	2.90
sain tri	sain trient	2.41
sain tri	saine tri	3.98
sain tri	sains tri	3.64
sain tri	sain trie	3.09
sain tri	sain trié	2.68
séparait aide	séparait aident	3.83
séparait aide	séparait aidez	3.94
séparait aide	séparait aider	5.09
séparait aide	séparait aida	3.17
séparait aide	séparait aides	4.39
séparait aide	séparait aidant	3.67
séparait aide	séparait aidait	3.21
séparait aide	séparait aidé	4.33
sait in	sait inez	2.37
sait in	sait inés	2.22
sait in	sait ines	2.85
sait in	sait ine	2.72
sait in	sait ins	3.15
sait in	sait ina	3.17
sait elle	sait eller	2.43
sait elle	sait ella	3.34
sait elle	sait elles	5.66
sait elle	sait ellé	2.04
sait halte	sait halter	2.05
sait halte	sait haltes	2.67
sait les	sait less	3.02
sait les	sait le	7.35
sait lès	sait lè	2.38
sait lès	sait lèse	2.79
sait ligne	sait lignes	4.82
sait ligne	sait ligner	1.48
sait ligne	sait ligné	2.24
sait happe	sait happait	0.00
sait happe	sait happer	2.45
sait happe	sait happa	0.00
sait happe	sait happant	1.29
sait happe	sait happé	2.67
sait happe	sait happent	1.46
siphonnent in	siphonnent ine	2.72
siphonnent in	siphonnent inés	2.22
siphonnent in	siphonnent ina	3.17
siphonnent in	siphonnent inez	2.37
siphonnent in	siphonnent ines	2.85
siphonnent in	siphonnent ins	3.15
secs sis	sec sis	4.44
secs sis	secs sises	2.08
secs sis	secs si	6.46
secs sis	secs sise	3.08
chat aide	chat aidant	3.67
chat aide	chats aide	4.27
chat aide	chat aida	3.17
chat aide	chat aider	5.09
chat aide	chat aidez	3.94
chat aide	chat aident	3.83
chat aide	chat aidait	3.21
chat aide	chatons aide	3.36
chat aide	chat aidé	4.33
chat aide	chat aides	4.39
gèlent aise	gèlent aisé	3.62
gèlent aise	gèlent aises	2.78
gestion	gestions	2.72
justice	justices	2.70
justifie	justifient	3.41
justifie	justifiait	3.03
justifie	justifies	2.02
justifie	justifiez	2.84
justifie	justifier	4.35
justifie	justifia	2.15
justifie	justifiant	3.40
justifie	justifié	3.87
jouent aise	jouent aisé	3.62
jouent aise	jouent aises	2.78
jouent in	jouent inez	2.37
jouent in	jouent ina	3.17
jouent in	jouent inés	2.22
jouent in	jouent ines	2.85
jouent in	jouent ine	2.72
jouent in	jouent ins	3.15
chaud lis	chaud lisent	3.65
chaud lis	chaude lis	4.28
chaud lis	chaud lisez	4.01
chaud lis	chaud li	4.22
chaud lis	chaud lisée	3.43
chaud lis	chaud lisait	3.36
chaud lis	chaud lisant	3.91
chaud lis	chaudes lis	3.76
chaud lis	chaud lise	3.73
chaud lis	chauds lis	3.88
chaud lis	chaud lisa	4.00
chaud gaine	chaud gainent	1.01
chaud gaine	chaud gainé	2.03
chaud gaine	chaud gainait	0.00
chaud gaine	chaud gaines	3.09
chaud gaine	chaudes gaine	3.76
chaud gaine	chauds gaine	3.88
chaud gaine	chaude gaine	4.28
ces tes	ce tes	6.78
ces tes	ces tess	3.36
ces tes	cess tes	2.07
ces tes	ceser tes	2.04
ces tes	cese tes	2.68
ces tes	ces te	5.96
fixent in	fixent inés	2.22
fixent in	fixent ins	3.15
fixent in	fixent ines	2.85
fixent in	fixent ine	2.72
fixent in	fixent inez	2.37
fixent in	fixent ina	3.17
secs tee	sec tee	4.44
secs tee	secs tees	2.07
secs tee	secs tea	3.48
skient chaise	skient chaises	3.82
savent bol	savent bolas	1.89
savent bol	savent bolée	1.59
savent bol	savent bola	2.53
savent bol	savent bolées	0.00
savent bol	savent bole	2.03
savent bol	savent bols	3.05
savent lis	savent lise	3.73
savent lis	savent lisée	3.43
savent lis	savent li	4.22
savent lis	savent lisant	3.91
savent lis	savent lisait	3.36
savent lis	savent lisa	4.00
savent lis	savent lisez	4.01
savent lis	savent lisent	3.65
sont aide	sont aides	4.39
sont aide	sont aider	5.09
sont aide	sont aidez	3.94
sont aide	sont aida	3.17
sont aide	sont aidait	3.21
sont aide	sont aidé	4.33
sont aide	sont aidant	3.67
sont aide	sont aident	3.83
substance	substances	3.98
substances	substance	4.10
ses haine	ses haines	3.20
ses haine	se haine	6.56
ses haine	sese haine	2.10
savarin tee	savarin tea	3.48
savarin tee	savarin tees	2.07
spleen aide	spleen aident	3.83
spleen aide	spleen aides	4.39
spleen aide	spleen aidant	3.67
spleen aide	spleen aida	3.17
spleen aide	spleen aider	5.09
spleen aide	spleen aidé	4.33
spleen aide	spleen aidait	3.21
spleen aide	spleens aide	0.00
spleen aide	spleen aidez	3.94
sprays in	sprays inez	2.37
sprays in	spray in	3.22
sprays in	sprays ina	3.17
sprays in	sprays inés	2.22
sprays in	sprays ins	3.15
sprays in	sprays ines	2.85
sprays in	sprays ine	2.72
strings aide	strings aidez	3.94
strings aide	strings aides	4.39
strings aide	strings aider	5.09
strings aide	strings aident	3.83
strings aide	strings aidait	3.21
strings aide	strings aidé	4.33
strings aide	strings aida	3.17
strings aide	strings aidant	3.67
strings aide	string aide	3.45
stressées chic	stressées chica	2.57
stressées chic	stressées chics	3.05
stressées chic	stressées chicas	2.11
stressées chic	stressée chic	3.18
stressent elle	stressent elles	5.66
stressent elle	stressent eller	2.43
stressent elle	stressent ella	3.34
stressent elle	stressent ellé	2.04
sapent choquent ive	sapent choquent iver	2.29
sapent choquent ive	sapent choquent ives	2.67
sapent choquent ive	sapent choquent iva	2.48
saut elle	sauter elle	4.31
saut elle	sauté elle	3.85
saut elle	saut ellé	2.04
saut elle	sautant elle	3.20
saut elle	sautait elle	2.79
saut elle	sautes elle	3.09
saut elle	saut ella	3.34
saut elle	sauts elle	3.44
saut elle	sautent elle	3.31
saut elle	saut elles	5.66
saut elle	saut eller	2.43
saut elle	saute elle	3.99
secs ides	secs ide	3.21
secs ides	sec ides	4.44
secs édite	sec édite	4.44
secs édite	secs éditant	2.22
secs édite	secs édita	2.02
secs édite	secs édité	3.91
secs édite	secs éditer	3.38
secs édite	secs éditent	2.17
secs ace	secs acer	3.11
secs ace	secs aces	2.75
secs ace	secs aca	2.73
secs ace	sec ace	4.44
secs incise	secs incisé	1.97
secs incise	secs inciser	2.19
secs incise	sec incise	4.44
secs incise	secs incisait	0.00
secs incise	secs incisez	1.37
secs incise	secs incises	1.78
secs essaie	secs essaient	3.82
secs essaie	sec essaie	4.44
secs essaie	secs essaies	3.55
saut aide	saut aidé	4.33
saut aide	sauts aide	3.44
saut aide	saut aidant	3.67
saut aide	saut aidez	3.94
saut aide	sautait aide	2.79
saut aide	saut aides	4.39
saut aide	saut aider	5.09
saut aide	saut aidait	3.21
saut aide	saut aida	3.17
saut aide	sautent aide	3.31
saut aide	sauter aide	4.31
saut aide	sautes aide	3.09
saut aide	sauté aide	3.85
saut aide	sautant aide	3.20
saut aide	saut aident	3.83
saut aide	saute aide	3.99
saut aise	sauter aise	4.31
saut aise	sautes aise	3.09
saut aise	saut aisé	3.62
saut aise	sautent aise	3.31
saut aise	sautant aise	3.20
saut aise	sauts aise	3.44
saut aise	saute aise	3.99
saut aise	sautait aise	2.79
saut aise	sauté aise	3.85
saut aise	saut aises	2.78
sait geste	sait gesta	2.43
sait geste	sait gestes	4.19
cèdes esthète	cède esthète	3.87
cèdes esthète	cèdes esthètes	2.26
saines êtes	saines ête	2.38
saines êtes	saine êtes	3.98
sabot aide	sabot aidé	4.33
sabot aide	sabots aide	3.31
sabot aide	sabote aide	2.44
sabot aide	sabot aider	5.09
sabot aide	saboté aide	2.69
sabot aide	sabot aidait	3.21
sabot aide	sabotée aide	1.87
sabot aide	saboter aide	3.13
sabot aide	sabot aident	3.83
sabot aide	sabot aidez	3.94
sabot aide	sabot aidant	3.67
sabot aide	sabotées aide	1.44
sabot aide	sabot aides	4.39
sabot aide	sabotés aide	1.84
sabot aide	sabotent aide	2.15
sabot aide	sabot aida	3.17
sabot aise	saboté aise	2.69
sabot aise	sabot aises	2.78
sabot aise	sabotées aise	1.44
sabot aise	sabote aise	2.44
sabot aise	sabotés aise	1.84
sabot aise	saboter aise	3.13
sabot aise	sabotée aise	1.87
sabot aise	sabotent aise	2.15
sabot aise	sabot aisé	3.62
sabot aise	sabots aise	3.31
sabot ive	saboter ive	3.13
sabot ive	sabotés ive	1.84
sabot ive	sabot iva	2.48
sabot ive	sabots ive	3.31
sabot ive	sabotée ive	1.87
sabot ive	sabot iver	2.29
sabot ive	sabotent ive	2.15
sabot ive	saboté ive	2.69
sabot ive	sabote ive	2.44
sabot ive	sabot ives	2.67
sabot ive	sabotées ive	1.44
soupe rimes	souper rimes	3.71
soupe rimes	soupait rimes	1.42
soupe rimes	soupe rime	3.73
soupe rimes	soupent rimes	0.00
soupe rimes	soupé rimes	2.58
soupe rimes	soupez rimes	0.00
soupe rimes	soupes rimes	3.06
sait gérer	sait gérons	2.41
sait gérer	sait gérant	3.96
sait gérer	sait gérée	3.58
sait gérer	sait gérait	3.00
sait gérer	sait gérés	3.48
sait gérer	sait gérez	3.08
sait gérer	sait géré	4.04
sait gérer	sait gérées	3.32
serein des	serein de	7.68
serein des	sereins des	2.82
serein des	sereines des	2.45
serein des	sereine des	3.40
serein des	serein desai	2.02
serein des	serein dess	2.91
saoul chie	saoul chiez	2.26
saoul chie	saoul chiant	4.15
saoul chie	saoul chiait	2.00
saoul chie	saoulé chie	2.76
saoul chie	saoulée chie	2.07
saoul chie	saoul chient	2.65
saoul chie	saoul chia	2.62
saoul chie	saouler chie	3.06
saoul chie	saoulant chie	2.28
saoul chie	saoul chié	3.37
saoul chie	saoul chies	2.53
saoul chie	saouls chie	2.61
saoul chie	saoule chie	3.32
saoul chie	saoul chier	4.63
saoul chie	saoules chie	2.12
saoul chie	saoulent chie	2.22
ces pectine	ceser pectine	2.04
ces pectine	cess pectine	2.07
ces pectine	cese pectine	2.68
ces pectine	ce pectine	6.78
ces peinent aide	ces peinent aider	5.09
ces peinent aide	ceser peinent aide	2.04
ces peinent aide	ces peinent aident	3.83
ces peinent aide	ces peinent aidant	3.67
ces peinent aide	ces peinent aidé	4.33
ces peinent aide	cess peinent aide	2.07
ces peinent aide	cese peinent aide	2.68
ces peinent aide	ces peinent aidez	3.94
ces peinent aide	ces peinent aida	3.17
ces peinent aide	ce peinent aide	6.78
ces peinent aide	ces peinent aidait	3.21
ces peinent aide	ces peinent aides	4.39
ces pain chaîne	ces pain chaînes	4.32
ces pain chaîne	ces pains chaîne	3.72
ces pain chaîne	cese pain chaîne	2.68
ces pain chaîne	cess pain chaîne	2.07
ces pain chaîne	ceser pain chaîne	2.04
ces pain chaîne	ce pain chaîne	6.78
ces pain chaîne	ces paine chaîne	2.81
souhait in	souhait inés	2.22
souhait in	souhait ina	3.17
souhait in	souhait ine	2.72
souhait in	souhaite in	4.84
souhait in	souhaitait in	3.77
souhait in	souhaitent in	4.15
souhait in	souhait ines	2.85
souhait in	souhaitez in	3.96
souhait in	souhaité in	3.99
souhait in	souhaiter in	4.00
souhait in	souhait inez	2.37
souhait in	souhait ins	3.15
souhait in	souhaitant in	3.74
souhait in	souhaitons in	3.78
souhait chine	souhaitant chine	3.74
souhait chine	souhaitait chine	3.77
souhait chine	souhait chiné	2.09
souhait chine	souhaiter chine	4.00
souhait chine	souhait china	3.63
souhait chine	souhaitent chine	4.15
souhait chine	souhaite chine	4.84
souhait chine	souhait chinait	0.00
souhait chine	souhait chiner	2.25
souhait chine	souhaitons chine	3.78
souhait chine	souhaité chine	3.99
souhait chine	souhaitez chine	3.96
cessent homme	cessent hommes	5.46
tanguait aide	tanguait aider	5.09
tanguait aide	tanguait aidant	3.67
tanguait aide	tanguait aides	4.39
tanguait aide	tanguait aidé	4.33
tanguait aide	tanguait aidait	3.21
tanguait aide	tanguait aida	3.17
tanguait aide	tanguait aidez	3.94
tanguait aide	tanguait aident	3.83
dit chez	dita chez	2.30
dit chez	dites chez	4.77
dit chez	dite chez	4.44
dit chez	dits chez	4.09
dit chine	dit chiner	2.25
dit chine	dits chine	4.09
dit chine	dit chiné	2.09
dit chine	dites chine	4.77
dit chine	dit chinait	0.00
dit chine	dite chine	4.44
dit chine	dita chine	2.30
dit chine	dit china	3.63
tain dites	tain dite	4.44
tain dites	taine dites	2.36
tain des	taine des	2.36
tain des	tain desai	2.02
tain des	tain de	7.68
tain des	tain dess	2.91
tain hisse	tain hissa	2.04
tain hisse	tain hissez	1.88
tain hisse	tain hissant	2.38
tain hisse	tain hisser	3.24
tain hisse	taine hisse	2.36
tain hisse	tain hissé	2.91
tain hisse	tain hissait	1.86
tain hisse	tain hissent	2.38
tain chaîne	taine chaîne	2.36
tain chaîne	tain chaînes	4.32
cessent aide	cessent aider	5.09
cessent aide	cessent aidait	3.21
cessent aide	cessent aidant	3.67
cessent aide	cessent aident	3.83
cessent aide	cessent aidé	4.33
cessent aide	cessent aida	3.17
cessent aide	cessent aides	4.39
cessent aide	cessent aidez	3.94
taies thèse	taies thèses	3.72
taies thèse	taie thèse	2.59
taies dix	taie dix	2.59
taies tonnes	taies tonne	3.85
taies tonnes	taie tonnes	2.59
fait in	fait ines	2.85
fait in	fait inés	2.22
fait in	fait ine	2.72
fait in	fait ins	3.15
fait in	faite in	4.93
fait in	faits in	4.98
fait in	faites in	5.21
fait in	fait ina	3.17
fait in	fait inez	2.37
textile	textiles	3.51
taillent lis	taillent lisa	4.00
taillent lis	taillent lisez	4.01
taillent lis	taillent lisait	3.36
taillent lis	taillent lise	3.73
taillent lis	taillent lisée	3.43
taillent lis	taillent lisent	3.65
taillent lis	taillent lisant	3.91
taillent lis	taillent li	4.22
taillent elle	taillent eller	2.43
taillent elle	taillent ellé	2.04
taillent elle	taillent ella	3.34
taillent elle	taillent elles	5.66
tôt les	tôt le	7.35
tôt les	tôt less	3.02
tôt chaude	tôt chaudes	3.76
traquent ive	traquent iva	2.48
traquent ive	traquent iver	2.29
traquent ive	traquent ives	2.67
trait jeter	traitant jeter	4.01
trait jeter	traités jeter	4.28
trait jeter	trait jetée	3.57
trait jeter	traite jeter	4.45
trait jeter	traitent jeter	3.74
trait jeter	trait jetant	3.45
trait jeter	trait jetons	3.51
trait jeter	traits jeter	4.13
trait jeter	traiter jeter	4.55
trait jeter	traité jeter	4.72
trait jeter	trait jeté	4.19
trait jeter	trait jetait	3.33
trait jeter	trait jeta	3.19
trait jeter	traitée jeter	3.83
trait jeter	trait jetés	3.52
trait jeter	trait jetez	3.47
traînes faites	traînes faite	4.93
traînes faites	traîne faites	3.90
traînes mythe	traînes mythes	3.67
traînes mythe	traîne mythe	3.90
traînes met aide	traînes met aida	3.17
traînes met aide	traînes meter aide	2.37
traînes met aide	traînes met aidant	3.67
traînes met aide	traînes met aides	4.39
traînes met aide	traîne met aide	3.90
traînes met aide	traînes meta aide	3.10
traînes met aide	traînes met aidait	3.21
traînes met aide	traînes met aider	5.09
traînes met aide	traînes mets aide	4.76
traînes met aide	traînes met aidez	3.94
traînes met aide	traînes met aident	3.83
traînes met aide	traînes met aidé	4.33
traînes petite	traîne petite	3.90
traînes petite	traînes petites	4.95
tries haine	trie haine	3.09
tries haine	tries haines	3.20
trais aurez	trai aurez	2.38
trais aise	trais aisé	3.62
trais aise	trais aises	2.78
trais aise	trai aise	2.38
tristesse	tristesses	2.28
trient aide	trient aident	3.83
trient aide	trient aida	3.17
trient aide	trient aidé	4.33
trient aide	trient aider	5.09
trient aide	trient aidait	3.21
trient aide	trient aides	4.39
trient aide	trient aidant	3.67
trient aide	trient aidez	3.94
trient aise	trient aises	2.78
trient aise	trient aisé	3.62
trient in	trient ine	2.72
trient in	trient inez	2.37
trient in	trient ins	3.15
trient in	trient inés	2.22
trient in	trient ines	2.85
trient in	trient ina	3.17
train digne	traines digne	2.43
train digne	trainait digne	2.51
train digne	trains digne	4.27
train digne	trainer digne	3.48
train digne	train dignes	3.73
train digne	trainé digne	2.85
train digne	trainent digne	2.79
train digne	trainée digne	2.66
train digne	traine digne	3.46
trais elle	trais ellé	2.04
trais elle	trais elles	5.66
trais elle	trais ella	3.34
trais elle	trais eller	2.43
trais elle	trai elle	2.38
trous lies	trou lies	4.54
trous lies	trous lie	3.91
tracent aide	tracent aidé	4.33
tracent aide	tracent aides	4.39
tracent aide	tracent aida	3.17
tracent aide	tracent aider	5.09
tracent aide	tracent aidez	3.94
tracent aide	tracent aidant	3.67
tracent aide	tracent aidait	3.21
tracent aide	tracent aident	3.83
trots tee	trots tees	2.07
trots tee	trots tea	3.48
trots tee	trot tee	3.22
tracent hisse	tracent hissé	2.91
tracent hisse	tracent hissait	1.86
tracent hisse	tracent hissent	2.38
tracent hisse	tracent hissez	1.88
tracent hisse	tracent hissa	2.04
tracent hisse	tracent hisser	3.24
tracent hisse	tracent hissant	2.38
tracent in	tracent inez	2.37
tracent in	tracent ins	3.15
tracent in	tracent ine	2.72
tracent in	tracent ines	2.85
tracent in	tracent inés	2.22
tracent in	tracent ina	3.17
soin tee	soin tea	3.48
soin tee	soin tees	2.07
soin tee	soins tee	4.67
iniques pectine	inique pectine	2.76
vin dos	vine dos	2.91
vin dos	vin do	4.45
vin dos	vin doses	3.82
vin dos	vin dosé	2.88
vin dos	vin dosés	2.31
vin dos	vinez dos	0.00
vin dos	vin dose	4.24
vin dos	vin doss	2.26
vin dos	viner dos	1.82
vin dos	vin doser	3.07
vin dos	vin dosée	2.46
vin dos	vins dos	4.37
vin dos	vina dos	2.03
