en	fr	score	tier	gold_en	gold_fr	src_tier
pledged	plaidants	0.731	STRICT	pledge	plaidant	EXPANSION-1
pledges	plaidants	0.718	STRICT	pledge	plaidant	EXPANSION-1
pledging	plaidants	0.707	STRICT	pledge	plaidant	EXPANSION-1
plenty	plaine	0.763	STRICT	plenty	plaines	EXPANSION-1
pom	paume	0.700	STRICT	pom	paumes	EXPANSION-1
poorly	plie	0.746	STRICT	poorly	plies	EXPANSION-1
possess	peser	0.721	STRICT	possess	pese	EXPANSION-1
possess	pesais	0.822	STRICT	possess	pesai	EXPANSION-1
possessed	pesais	0.763	STRICT	possess	pesai	EXPANSION-1
possessing	pesais	0.739	STRICT	possess	pesai	EXPANSION-1
possesses	pesais	0.763	STRICT	possess	pesai	EXPANSION-1
posters	poste	0.615	STRICT	poster	poste	EXPANSION-1
pot	pâte	0.740	STRICT	pot	pâtes	EXPANSION-1
potter	par	0.740	STRICT	potter	pars	EXPANSION-1
potter	parsons	0.510	PASS	potter	pars	EXPANSION-1
potter	parse	0.551	PASS	potter	pars	EXPANSION-1
potters	parsons	0.531	PASS	potter	pars	EXPANSION-1
potters	parse	0.578	PASS	potter	pars	EXPANSION-1
pottering	parsons	0.470	PASS	potter	pars	EXPANSION-1
pottering	parse	0.474	PASS	potter	pars	EXPANSION-1
pottered	parsons	0.507	PASS	potter	pars	EXPANSION-1
pottered	parse	0.548	PASS	potter	pars	EXPANSION-1
potter	pares	0.740	STRICT	potter	pare	EXPANSION-1
potter	parez	0.551	PASS	potter	pare	EXPANSION-1
potters	pares	0.551	PASS	potter	pare	EXPANSION-1
potters	parez	0.496	PASS	potter	pare	EXPANSION-1
pottering	pares	0.506	PASS	potter	pare	EXPANSION-1
pottering	parez	0.489	PASS	potter	pare	EXPANSION-1
pottered	pares	0.551	PASS	potter	pare	EXPANSION-1
pottered	parez	0.496	PASS	potter	pare	EXPANSION-1
potty	pari	0.793	STRICT	potty	paris	EXPANSION-1
potty	parise	0.634	STRICT	potty	paris	EXPANSION-1
potties	parise	0.651	STRICT	potty	paris	EXPANSION-1
pottier	parise	0.533	PASS	potty	paris	EXPANSION-1
pottiest	parise	0.513	PASS	potty	paris	EXPANSION-1
pour	pores	1.000	STRICT	pour	pore	EXPANSION-1
praise	préciser	0.647	STRICT	praise	précise	EXPANSION-1
praise	précisé	0.647	STRICT	praise	précise	EXPANSION-1
praise	précises	0.764	STRICT	praise	précise	EXPANSION-1
praise	précisant	0.647	STRICT	praise	précise	EXPANSION-1
praise	précisent	0.764	STRICT	praise	précise	EXPANSION-1
praise	précisait	0.647	STRICT	praise	précise	EXPANSION-1
praise	précisez	0.647	STRICT	praise	précise	EXPANSION-1
praise	précisa	0.647	STRICT	praise	précise	EXPANSION-1
praised	préciser	0.614	STRICT	praise	précise	EXPANSION-1
praised	précisé	0.614	STRICT	praise	précise	EXPANSION-1
praised	précisant	0.626	STRICT	praise	précise	EXPANSION-1
praised	précisent	0.650	STRICT	praise	précise	EXPANSION-1
praised	précisait	0.614	STRICT	praise	précise	EXPANSION-1
praised	précisez	0.614	STRICT	praise	précise	EXPANSION-1
praised	précisa	0.618	STRICT	praise	précise	EXPANSION-1
praising	préciser	0.614	STRICT	praise	précise	EXPANSION-1
praising	précisé	0.614	STRICT	praise	précise	EXPANSION-1
praising	précisant	0.612	STRICT	praise	précise	EXPANSION-1
praising	précisent	0.634	STRICT	praise	précise	EXPANSION-1
praising	précisait	0.621	STRICT	praise	précise	EXPANSION-1
praising	précisez	0.614	STRICT	praise	précise	EXPANSION-1
praising	précisa	0.599	PASS	praise	précise	EXPANSION-1
praises	préciser	0.633	STRICT	praise	précise	EXPANSION-1
praises	précisé	0.633	STRICT	praise	précise	EXPANSION-1
praises	précisant	0.633	STRICT	praise	précise	EXPANSION-1
praises	précisent	0.741	STRICT	praise	précise	EXPANSION-1
praises	précisait	0.633	STRICT	praise	précise	EXPANSION-1
praises	précisez	0.633	STRICT	praise	précise	EXPANSION-1
praises	précisa	0.633	STRICT	praise	précise	EXPANSION-1
praised	prises	0.613	STRICT	praise	prises	EXPANSION-1
praise	prisé	0.613	STRICT	praise	prise	EXPANSION-1
praise	prisent	0.758	STRICT	praise	prise	EXPANSION-1
praise	priser	0.613	STRICT	praise	prise	EXPANSION-1
praise	prisait	0.613	STRICT	praise	prise	EXPANSION-1
praise	prisez	0.613	STRICT	praise	prise	EXPANSION-1
praised	prisé	0.569	PASS	praise	prise	EXPANSION-1
praised	prisent	0.613	STRICT	praise	prise	EXPANSION-1
praised	priser	0.569	PASS	praise	prise	EXPANSION-1
praised	prisait	0.569	PASS	praise	prise	EXPANSION-1
praised	prisez	0.569	PASS	praise	prise	EXPANSION-1
praising	prisé	0.579	PASS	praise	prise	EXPANSION-1
praising	prisent	0.599	PASS	praise	prise	EXPANSION-1
praising	priser	0.579	PASS	praise	prise	EXPANSION-1
praising	prisait	0.588	PASS	praise	prise	EXPANSION-1
praising	prisez	0.579	PASS	praise	prise	EXPANSION-1
praises	prisé	0.569	PASS	praise	prise	EXPANSION-1
praises	prisent	0.696	STRICT	praise	prise	EXPANSION-1
praises	priser	0.569	PASS	praise	prise	EXPANSION-1
praises	prisait	0.569	PASS	praise	prise	EXPANSION-1
praises	prisez	0.569	PASS	praise	prise	EXPANSION-1
prat	prête	0.770	STRICT	prat	prêtes	EXPANSION-1
pre	prison	0.716	STRICT	pre	prisons	EXPANSION-1
pre	prix	1.000	STRICT	pre	pri	EXPANSION-1
pre	pris	1.000	STRICT	pre	pri	EXPANSION-1
pre	prie	1.000	STRICT	pre	pri	EXPANSION-1
pre	prions	0.781	STRICT	pre	pri	EXPANSION-1
pre	priés	0.781	STRICT	pre	pri	EXPANSION-1
preach	prises	0.695	STRICT	preaches	prises	EXPANSION-1
preaches	prisé	0.641	STRICT	preaches	prise	EXPANSION-1
preaches	prisent	0.763	STRICT	preaches	prise	EXPANSION-1
preaches	priser	0.641	STRICT	preaches	prise	EXPANSION-1
preaches	prisait	0.641	STRICT	preaches	prise	EXPANSION-1
preaches	prisez	0.641	STRICT	preaches	prise	EXPANSION-1
preaching	prisé	0.612	STRICT	preaches	prise	EXPANSION-1
preaching	prisent	0.637	STRICT	preaches	prise	EXPANSION-1
preaching	priser	0.612	STRICT	preaches	prise	EXPANSION-1
preaching	prisait	0.620	STRICT	preaches	prise	EXPANSION-1
preaching	prisez	0.612	STRICT	preaches	prise	EXPANSION-1
preach	prisé	0.650	STRICT	preaches	prise	EXPANSION-1
preach	prisent	0.695	STRICT	preaches	prise	EXPANSION-1
preach	priser	0.650	STRICT	preaches	prise	EXPANSION-1
preach	prisait	0.650	STRICT	preaches	prise	EXPANSION-1
preach	prisez	0.650	STRICT	preaches	prise	EXPANSION-1
preached	prisé	0.615	STRICT	preaches	prise	EXPANSION-1
preached	prisent	0.650	STRICT	preaches	prise	EXPANSION-1
preached	priser	0.615	STRICT	preaches	prise	EXPANSION-1
preached	prisait	0.615	STRICT	preaches	prise	EXPANSION-1
preached	prisez	0.615	STRICT	preaches	prise	EXPANSION-1
preacher	prises	0.695	STRICT	preachers	prises	EXPANSION-1
preachers	prisé	0.641	STRICT	preachers	prise	EXPANSION-1
preachers	prisent	0.763	STRICT	preachers	prise	EXPANSION-1
preachers	priser	0.641	STRICT	preachers	prise	EXPANSION-1
preachers	prisait	0.641	STRICT	preachers	prise	EXPANSION-1
preachers	prisez	0.641	STRICT	preachers	prise	EXPANSION-1
preacher	prisé	0.650	STRICT	preachers	prise	EXPANSION-1
preacher	prisent	0.695	STRICT	preachers	prise	EXPANSION-1
preacher	priser	0.650	STRICT	preachers	prise	EXPANSION-1
preacher	prisait	0.650	STRICT	preachers	prise	EXPANSION-1
preacher	prisez	0.650	STRICT	preachers	prise	EXPANSION-1
preen	prison	0.703	STRICT	preen	prisons	EXPANSION-1
preening	prison	0.649	STRICT	preen	prisons	EXPANSION-1
preened	prison	0.660	STRICT	preen	prisons	EXPANSION-1
preens	prison	0.680	STRICT	preen	prisons	EXPANSION-1
preen	prix	0.781	STRICT	preen	pri	EXPANSION-1
preen	pris	0.781	STRICT	preen	pri	EXPANSION-1
preen	prie	0.781	STRICT	preen	pri	EXPANSION-1
preen	prier	0.703	STRICT	preen	pri	EXPANSION-1
preen	prié	0.703	STRICT	preen	pri	EXPANSION-1
preen	prions	0.758	STRICT	preen	pri	EXPANSION-1
preen	priez	0.703	STRICT	preen	pri	EXPANSION-1
preen	priés	0.703	STRICT	preen	pri	EXPANSION-1
preen	prient	0.781	STRICT	preen	pri	EXPANSION-1
preen	priant	0.758	STRICT	preen	pri	EXPANSION-1
preen	priait	0.703	STRICT	preen	pri	EXPANSION-1
preen	pries	0.781	STRICT	preen	pri	EXPANSION-1
preening	prix	0.693	STRICT	preen	pri	EXPANSION-1
preening	prie	0.693	STRICT	preen	pri	EXPANSION-1
preening	prier	0.660	STRICT	preen	pri	EXPANSION-1
preening	prié	0.660	STRICT	preen	pri	EXPANSION-1
preening	prions	0.673	STRICT	preen	pri	EXPANSION-1
preening	priez	0.660	STRICT	preen	pri	EXPANSION-1
preening	priés	0.660	STRICT	preen	pri	EXPANSION-1
preening	prient	0.693	STRICT	preen	pri	EXPANSION-1
preening	priant	0.681	STRICT	preen	pri	EXPANSION-1
preening	priait	0.670	STRICT	preen	pri	EXPANSION-1
preening	pries	0.693	STRICT	preen	pri	EXPANSION-1
preened	prix	0.716	STRICT	preen	pri	EXPANSION-1
preened	prie	0.716	STRICT	preen	pri	EXPANSION-1
preened	prier	0.653	STRICT	preen	pri	EXPANSION-1
preened	prié	0.653	STRICT	preen	pri	EXPANSION-1
preened	prions	0.703	STRICT	preen	pri	EXPANSION-1
preened	priez	0.653	STRICT	preen	pri	EXPANSION-1
preened	priés	0.653	STRICT	preen	pri	EXPANSION-1
preened	prient	0.716	STRICT	preen	pri	EXPANSION-1
preened	priant	0.703	STRICT	preen	pri	EXPANSION-1
preened	priait	0.653	STRICT	preen	pri	EXPANSION-1
preened	pries	0.716	STRICT	preen	pri	EXPANSION-1
preens	prix	0.716	STRICT	preen	pri	EXPANSION-1
preens	prie	0.716	STRICT	preen	pri	EXPANSION-1
preens	prier	0.653	STRICT	preen	pri	EXPANSION-1
preens	prié	0.653	STRICT	preen	pri	EXPANSION-1
preens	prions	0.703	STRICT	preen	pri	EXPANSION-1
preens	priez	0.653	STRICT	preen	pri	EXPANSION-1
preens	priés	0.653	STRICT	preen	pri	EXPANSION-1
preens	prient	0.716	STRICT	preen	pri	EXPANSION-1
preens	priant	0.703	STRICT	preen	pri	EXPANSION-1
preens	priait	0.653	STRICT	preen	pri	EXPANSION-1
preens	pries	0.716	STRICT	preen	pri	EXPANSION-1
prep	pep	0.781	STRICT	prep	peps	EXPANSION-1
prep	prêts	0.781	STRICT	prep	prêt	EXPANSION-1
prep	prête	0.763	STRICT	prep	prêt	EXPANSION-1
prep	prêter	0.701	STRICT	prep	prêt	EXPANSION-1
prep	prêté	0.701	STRICT	prep	prêt	EXPANSION-1
prep	prêtes	0.763	STRICT	prep	prêt	EXPANSION-1
prep	prêtent	0.763	STRICT	prep	prêt	EXPANSION-1
prep	prêtés	0.701	STRICT	prep	prêt	EXPANSION-1
prep	prêtant	0.701	STRICT	prep	prêt	EXPANSION-1
prep	prêtait	0.701	STRICT	prep	prêt	EXPANSION-1
prep	prêtée	0.701	STRICT	prep	prêt	EXPANSION-1
prep	prêtez	0.701	STRICT	prep	prêt	EXPANSION-1
prep	prêtées	0.701	STRICT	prep	prêt	EXPANSION-1
preppy	pipi	0.734	STRICT	preppy	pipis	EXPANSION-1
press	paresse	0.822	STRICT	press	paresses	EXPANSION-1
prev	brève	0.785	STRICT	prev	brèves	EXPANSION-1
probe	probants	0.708	STRICT	probe	probant	EXPANSION-1
probe	probante	0.662	STRICT	probe	probant	EXPANSION-1
probe	probantes	0.662	STRICT	probe	probant	EXPANSION-1
probes	probants	0.662	STRICT	probe	probant	EXPANSION-1
probes	probante	0.650	STRICT	probe	probant	EXPANSION-1
probes	probantes	0.650	STRICT	probe	probant	EXPANSION-1
probing	probants	0.657	STRICT	probe	probant	EXPANSION-1
probing	probante	0.623	STRICT	probe	probant	EXPANSION-1
probing	probantes	0.623	STRICT	probe	probant	EXPANSION-1
probed	probants	0.676	STRICT	probe	probant	EXPANSION-1
probed	probante	0.669	STRICT	probe	probant	EXPANSION-1
probed	probantes	0.669	STRICT	probe	probant	EXPANSION-1
probe	probe	0.760	STRICT	probe	probes	EXPANSION-1
problem	problèmes	0.712	STRICT	problem	problème	EXPANSION-1
programmes	programmes	0.627	STRICT	programme	programmes	EXPANSION-1
programme	programmé	0.627	STRICT	programme	programme	EXPANSION-1
programme	programmer	0.627	STRICT	programme	programme	EXPANSION-1
programme	programmant	0.627	STRICT	programme	programme	EXPANSION-1
programme	programmez	0.627	STRICT	programme	programme	EXPANSION-1
programme	programment	0.627	STRICT	programme	programme	EXPANSION-1
programme	programmait	0.627	STRICT	programme	programme	EXPANSION-1
programming	programmé	0.601	STRICT	programme	programme	EXPANSION-1
programming	programmer	0.601	STRICT	programme	programme	EXPANSION-1
programming	programmant	0.600	PASS	programme	programme	EXPANSION-1
programming	programmez	0.601	STRICT	programme	programme	EXPANSION-1
programming	programment	0.600	PASS	programme	programme	EXPANSION-1
programming	programmait	0.608	STRICT	programme	programme	EXPANSION-1
programmes	programmé	0.596	PASS	programme	programme	EXPANSION-1
programmes	programmer	0.596	PASS	programme	programme	EXPANSION-1
programmes	programmant	0.599	PASS	programme	programme	EXPANSION-1
programmes	programmez	0.596	PASS	programme	programme	EXPANSION-1
programmes	programment	0.599	PASS	programme	programme	EXPANSION-1
programmes	programmait	0.596	PASS	programme	programme	EXPANSION-1
programmed	programmé	0.596	PASS	programme	programme	EXPANSION-1
programmed	programmer	0.596	PASS	programme	programme	EXPANSION-1
programmed	programmant	0.609	STRICT	programme	programme	EXPANSION-1
programmed	programmez	0.596	PASS	programme	programme	EXPANSION-1
programmed	programment	0.609	STRICT	programme	programme	EXPANSION-1
programmed	programmait	0.596	PASS	programme	programme	EXPANSION-1
prone	prône	0.864	STRICT	prone	prôner	EXPANSION-1
prone	prônée	0.708	STRICT	prone	prôner	EXPANSION-1
prone	prônées	0.708	STRICT	prone	prôner	EXPANSION-1
prone	prônaient	0.708	STRICT	prone	prôner	EXPANSION-1
prone	prônons	0.708	STRICT	prone	prôner	EXPANSION-1
prone	prônés	0.708	STRICT	prone	prôner	EXPANSION-1
pronest	prônée	0.625	STRICT	prone	prôner	EXPANSION-1
pronest	prônées	0.625	STRICT	prone	prôner	EXPANSION-1
pronest	prônaient	0.633	STRICT	prone	prôner	EXPANSION-1
pronest	prônons	0.622	STRICT	prone	prôner	EXPANSION-1
pronest	prônés	0.625	STRICT	prone	prôner	EXPANSION-1
proner	prônée	0.708	STRICT	prone	prôner	EXPANSION-1
proner	prônées	0.708	STRICT	prone	prôner	EXPANSION-1
proner	prônaient	0.708	STRICT	prone	prôner	EXPANSION-1
proner	prônons	0.708	STRICT	prone	prôner	EXPANSION-1
proner	prônés	0.708	STRICT	prone	prôner	EXPANSION-1
prospective	perspectives	0.754	STRICT	prospective	perspective	EXPANSION-1
prospects	prospectus	0.791	STRICT	prospect	prospectus	EXPANSION-1
prude	proue	0.781	STRICT	prudes	proue	EXPANSION-1
ps	pièce	0.775	STRICT	ps	pièces	EXPANSION-1
pt	pythie	1.000	STRICT	pt	pythies	EXPANSION-1
pulp	palpe	0.785	STRICT	pulp	palpes	EXPANSION-1
pure	pierre	0.781	STRICT	pure	pierres	EXPANSION-1
pursue	pou	0.716	STRICT	pursue	pous	EXPANSION-1
pursue	pouss	0.520	PASS	pursue	pous	EXPANSION-1
pursuing	pouss	0.485	PASS	pursue	pous	EXPANSION-1
pursued	pouss	0.514	PASS	pursue	pous	EXPANSION-1
pursues	pouss	0.544	PASS	pursue	pous	EXPANSION-1
quest	couette	0.822	STRICT	quest	couettes	EXPANSION-1
quinn	couine	0.787	STRICT	quinn	couines	EXPANSION-1
rally	rallie	0.785	STRICT	rally	rallies	EXPANSION-1
randy	rendit	0.758	STRICT	randier	rendit	EXPANSION-1
ready	raide	0.781	STRICT	ready	raides	EXPANSION-1
ready	raiders	0.785	STRICT	ready	raider	EXPANSION-1
readied	raiders	0.719	STRICT	ready	raider	EXPANSION-1
readying	raiders	0.695	STRICT	ready	raider	EXPANSION-1
readies	raiders	0.719	STRICT	ready	raider	EXPANSION-1
readier	raiders	0.785	STRICT	ready	raider	EXPANSION-1
readiest	raiders	0.654	STRICT	ready	raider	EXPANSION-1
really	relie	0.822	STRICT	really	reli	EXPANSION-1
really	reliés	0.609	STRICT	really	reli	EXPANSION-1
really	reliées	0.609	STRICT	really	reli	EXPANSION-1
really	reliée	0.609	STRICT	really	reli	EXPANSION-1
really	relis	0.822	STRICT	really	reli	EXPANSION-1
really	reliaient	0.599	PASS	really	reli	EXPANSION-1
reaming	rime	0.746	STRICT	reaming	rimes	EXPANSION-1
reaming	rimés	0.707	STRICT	reaming	rimer	EXPANSION-1
reaming	rimée	0.707	STRICT	reaming	rimer	EXPANSION-1
reaming	rimaient	0.719	STRICT	reaming	rimer	EXPANSION-1
reams	rimés	0.703	STRICT	reaming	rimer	EXPANSION-1
reams	rimée	0.703	STRICT	reaming	rimer	EXPANSION-1
reams	rimaient	0.703	STRICT	reaming	rimer	EXPANSION-1
ream	rimés	0.781	STRICT	reaming	rimer	EXPANSION-1
ream	rimée	0.781	STRICT	reaming	rimer	EXPANSION-1
ream	rimaient	0.781	STRICT	reaming	rimer	EXPANSION-1
reamed	rimés	0.703	STRICT	reaming	rimer	EXPANSION-1
reamed	rimée	0.703	STRICT	reaming	rimer	EXPANSION-1
reamed	rimaient	0.703	STRICT	reaming	rimer	EXPANSION-1
reamings	rimés	0.660	STRICT	reaming	rimer	EXPANSION-1
reamings	rimée	0.660	STRICT	reaming	rimer	EXPANSION-1
reamings	rimaient	0.670	STRICT	reaming	rimer	EXPANSION-1
rede	raie	0.716	STRICT	rede	raies	EXPANSION-1
reeked	rite	0.781	STRICT	reeked	rites	EXPANSION-1
regret	crête	0.719	STRICT	regret	crêtes	EXPANSION-1
remit	rhinite	0.710	STRICT	remit	rhinites	EXPANSION-1
remit	rime	0.746	STRICT	remit	rimes	EXPANSION-1
remit	rimés	0.707	STRICT	remit	rimer	EXPANSION-1
remit	rimée	0.707	STRICT	remit	rimer	EXPANSION-1
remit	rimaient	0.719	STRICT	remit	rimer	EXPANSION-1
remitted	rimés	0.660	STRICT	remit	rimer	EXPANSION-1
remitted	rimée	0.660	STRICT	remit	rimer	EXPANSION-1
remitted	rimaient	0.670	STRICT	remit	rimer	EXPANSION-1
remitting	rimés	0.645	STRICT	remit	rimer	EXPANSION-1
remitting	rimée	0.645	STRICT	remit	rimer	EXPANSION-1
remitting	rimaient	0.654	STRICT	remit	rimer	EXPANSION-1
remits	rimés	0.660	STRICT	remit	rimer	EXPANSION-1
remits	rimée	0.660	STRICT	remit	rimer	EXPANSION-1
remits	rimaient	0.670	STRICT	remit	rimer	EXPANSION-1
rep	crêpe	0.781	STRICT	rep	crêpes	EXPANSION-1
reseed	réside	0.719	STRICT	reseed	résides	EXPANSION-1
resell	réel	0.719	STRICT	resell	réels	EXPANSION-1
respective	respectives	0.787	STRICT	respective	respective	EXPANSION-1
restive	reste	0.788	STRICT	restive	rester	EXPANSION-1
restive	restera	0.692	STRICT	restive	rester	EXPANSION-1
restive	restée	0.753	STRICT	restive	rester	EXPANSION-1
restive	restés	0.753	STRICT	restive	rester	EXPANSION-1
restive	restons	0.733	STRICT	restive	rester	EXPANSION-1
restive	restées	0.753	STRICT	restive	resté	EXPANSION-1
restive	restants	0.739	STRICT	restive	restant	EXPANSION-1
restive	restantes	0.700	STRICT	restive	restant	EXPANSION-1
restive	restante	0.700	STRICT	restive	restant	EXPANSION-1
rete	raie	0.716	STRICT	rete	raies	EXPANSION-1
rex	rixe	0.770	STRICT	rex	rixes	EXPANSION-1
ridgy	régie	0.707	STRICT	ridgy	régies	EXPANSION-1
rip	ripe	0.733	STRICT	rip	ripes	EXPANSION-1
rise	rase	0.833	STRICT	rise	rases	EXPANSION-1
rob	rab	0.740	STRICT	rob	rabs	EXPANSION-1
rock	rauque	0.700	STRICT	rock	rauques	EXPANSION-1
rode	rôde	0.833	STRICT	rode	rôdes	EXPANSION-1
rooted	lourdes	0.740	STRICT	rooted	lourde	EXPANSION-1
rooted	lourder	0.592	PASS	rooted	lourde	EXPANSION-1
rooted	lourdé	0.592	PASS	rooted	lourde	EXPANSION-1
rooting	lourder	0.454	PASS	rooted	lourde	EXPANSION-1
rooting	lourdé	0.454	PASS	rooted	lourde	EXPANSION-1
roots	rousse	0.781	STRICT	roots	rousses	EXPANSION-1
routinely	routine	0.797	STRICT	routinely	routines	EXPANSION-1
ruder	roue	0.716	STRICT	rude	roue	EXPANSION-1
rusher	rocher	0.544	PASS	rusher	roche	EXPANSION-1
rusher	roches	0.730	STRICT	rusher	roche	EXPANSION-1
rusher	rocha	0.544	PASS	rusher	roche	EXPANSION-1
rusher	roché	0.544	PASS	rusher	roche	EXPANSION-1
rust	reste	0.781	STRICT	rust	restes	EXPANSION-1
sac	sacs	0.730	STRICT	sac	sac	EXPANSION-1
sack	sacs	0.730	STRICT	sack	sac	EXPANSION-1
said	set	0.730	STRICT	said	sets	EXPANSION-1
sally	sali	0.785	STRICT	sally	salis	EXPANSION-1
salt	sol	0.781	STRICT	salt	sols	EXPANSION-1
salt	solex	0.485	PASS	salt	sole	EXPANSION-1
salts	solex	0.566	PASS	salt	sole	EXPANSION-1
salted	solex	0.459	PASS	salt	sole	EXPANSION-1
salting	solex	0.470	PASS	salt	sole	EXPANSION-1
salty	sortis	0.786	STRICT	salty	sorti	EXPANSION-1
salty	sortions	0.562	PASS	salty	sorti	EXPANSION-1
saltier	sortions	0.562	PASS	salty	sorti	EXPANSION-1
saltiest	sortions	0.512	PASS	salty	sorti	EXPANSION-1
same	sème	0.706	STRICT	same	sèmes	EXPANSION-1
san	saine	0.710	STRICT	san	saines	EXPANSION-1
sara	serrés	0.770	STRICT	sara	serré	EXPANSION-1
sara	serrée	0.770	STRICT	sara	serré	EXPANSION-1
sara	serrées	0.770	STRICT	sara	serré	EXPANSION-1
sara	serre	0.833	STRICT	sara	serrer	EXPANSION-1
sara	serrai	0.770	STRICT	sara	serrer	EXPANSION-1
sarah	serrés	0.770	STRICT	sarah	serré	EXPANSION-1
sarah	serrée	0.770	STRICT	sarah	serré	EXPANSION-1
sarah	serrées	0.770	STRICT	sarah	serré	EXPANSION-1
sarah	serre	0.833	STRICT	sarah	serrer	EXPANSION-1
sarah	serrai	0.770	STRICT	sarah	serrer	EXPANSION-1
sauce	sauces	0.733	STRICT	sauce	sauce	EXPANSION-1
sauce	saucer	0.546	PASS	sauce	sauce	EXPANSION-1
sauce	saucent	0.733	STRICT	sauce	sauce	EXPANSION-1
sauces	saucer	0.491	PASS	sauce	sauce	EXPANSION-1
sauces	saucent	0.546	PASS	sauce	sauce	EXPANSION-1
say	cese	0.528	PASS	say	ces	EXPANSION-1
say	ceser	0.539	PASS	say	ces	EXPANSION-1
said	cese	0.565	PASS	say	ces	EXPANSION-1
said	ceser	0.514	PASS	say	ces	EXPANSION-1
says	cese	0.730	STRICT	say	ces	EXPANSION-1
says	cess	0.455	PASS	say	ces	EXPANSION-1
says	ceser	0.544	PASS	say	ces	EXPANSION-1
saying	cese	0.490	PASS	say	ces	EXPANSION-1
saying	ceser	0.501	PASS	say	ces	EXPANSION-1
scary	série	0.721	STRICT	scary	séries	EXPANSION-1
scene	ciné	0.781	STRICT	scene	cinés	EXPANSION-1
school	saoule	0.781	STRICT	school	saoules	EXPANSION-1
scratch	sketch	0.753	STRICT	scratch	sketchs	EXPANSION-1
se	si	1.000	STRICT	se	sis	EXPANSION-1
se	sise	0.716	STRICT	se	sis	EXPANSION-1
se	sises	0.716	STRICT	se	sis	EXPANSION-1
sealer	cils	1.000	STRICT	sealer	cil	EXPANSION-1
sean	chaîne	0.710	STRICT	sean	chaînes	EXPANSION-1
seas	assises	0.781	STRICT	seas	assise	EXPANSION-1
seeks	xxe	0.564	PASS	seeks	xx	EXPANSION-1
seeks	xxx	0.783	STRICT	seeks	xx	EXPANSION-1
seek	xxe	0.458	PASS	seeks	xx	EXPANSION-1
seek	xxx	0.582	PASS	seeks	xx	EXPANSION-1
seeking	xxe	0.465	PASS	seeks	xx	EXPANSION-1
seeking	xxx	0.563	PASS	seeks	xx	EXPANSION-1
seen	ciné	0.781	STRICT	seen	cinés	EXPANSION-1
seize	assises	0.781	STRICT	seize	assise	EXPANSION-1
seize	ciseaux	0.781	STRICT	seized	ciseaux	EXPANSION-1
self	sels	0.781	STRICT	self	sel	EXPANSION-1
self	sela	0.504	PASS	self	sel	EXPANSION-1
selves	sela	0.476	PASS	self	sel	EXPANSION-1
selfs	sela	0.476	PASS	self	sel	EXPANSION-1
selfing	sela	0.464	PASS	self	sel	EXPANSION-1
selfed	sela	0.476	PASS	self	sel	EXPANSION-1
semi	sème	0.748	STRICT	semi	sèmes	EXPANSION-1
sen	saine	1.000	STRICT	sen	saines	EXPANSION-1
send	seine	0.781	STRICT	send	seiner	EXPANSION-1
sender	saine	0.781	STRICT	sender	saines	EXPANSION-1
senors	saine	0.781	STRICT	senors	saines	EXPANSION-1
sense	scène	0.781	STRICT	sense	scènes	EXPANSION-1
sent	saine	0.781	STRICT	sent	saines	EXPANSION-1
seoul	saule	0.833	STRICT	seoul	saules	EXPANSION-1
sep	cep	1.000	STRICT	sep	ceps	EXPANSION-1
sept	cep	0.781	STRICT	sept	ceps	EXPANSION-1
serve	sève	0.730	STRICT	serve	sèves	EXPANSION-1
settee	cette	0.781	STRICT	settees	cette	EXPANSION-1
sex	secte	0.770	STRICT	sex	sectes	EXPANSION-1
sexy	sexistes	0.797	STRICT	sexy	sexiste	EXPANSION-1
shall	châle	0.730	STRICT	shall	châles	EXPANSION-1
shane	chaîne	0.706	STRICT	shane	chaînes	EXPANSION-1
sheaf	chie	0.716	STRICT	sheaf	chies	EXPANSION-1
sheaf	chiesa	0.478	PASS	sheaf	chies	EXPANSION-1
sheaves	chiesa	0.489	PASS	sheaf	chies	EXPANSION-1
sheriff	chef	0.746	STRICT	sheriff	chefs	EXPANSION-1
shin	chênes	0.730	STRICT	shin	chêne	EXPANSION-1
shook	choc	0.730	STRICT	shook	chocs	EXPANSION-1
shop	chape	0.740	STRICT	shop	chapes	EXPANSION-1
sim	cime	0.733	STRICT	sim	cimes	EXPANSION-1
sim	sème	0.730	STRICT	sim	sèmes	EXPANSION-1
sin	scènes	0.730	STRICT	sin	scène	EXPANSION-1
sip	cep	0.730	STRICT	sip	ceps	EXPANSION-1
sitar	sire	0.733	STRICT	sitar	sires	EXPANSION-1
skeet	quitte	0.781	STRICT	skeet	quittes	EXPANSION-1
so	saut	0.786	STRICT	so	sauts	EXPANSION-1
softly	soft	0.763	STRICT	softly	softs	EXPANSION-1
sol	salles	0.740	STRICT	sol	salle	EXPANSION-1
sol	salla	0.551	PASS	sol	salle	EXPANSION-1
sol	sallé	0.551	PASS	sol	salle	EXPANSION-1
solar	saule	0.833	STRICT	solar	saules	EXPANSION-1
sole	saule	0.833	STRICT	sole	saules	EXPANSION-1
son	saine	0.725	STRICT	son	saines	EXPANSION-1
song	sonne	0.725	STRICT	song	sonnes	EXPANSION-1
sore	sort	0.733	STRICT	sore	sorts	EXPANSION-1
sorta	sort	0.748	STRICT	sorta	sorts	EXPANSION-1
sorter	sort	0.892	STRICT	sorter	sorts	EXPANSION-1
sot	sente	0.730	STRICT	sot	sentes	EXPANSION-1
