en	fr	score	tier	gold_en	gold_fr	src_tier
sends	seiner	0.653	STRICT	send	seine	GOLD
sender	saines	0.781	STRICT	sender	saine	GOLD
senders	saine	0.716	STRICT	sender	saine	GOLD
senders	saines	0.716	STRICT	sender	saine	GOLD
senores	seigneurs	0.657	STRICT	senores	seigneur	GOLD
senors	saines	0.781	STRICT	senors	saine	GOLD
sense	scènes	0.781	STRICT	sense	scène	GOLD
senses	scène	0.716	STRICT	sense	scène	GOLD
senses	scènes	0.716	STRICT	sense	scène	GOLD
sensing	scène	0.693	STRICT	sense	scène	GOLD
sensing	scènes	0.693	STRICT	sense	scène	GOLD
sensed	scène	0.716	STRICT	sense	scène	GOLD
sensed	scènes	0.716	STRICT	sense	scène	GOLD
sense	sain signe	0.521	PASS	sensing	sain signe	GOLD
senses	sain signe	0.493	PASS	sensing	sain signe	GOLD
sensed	sain signe	0.484	PASS	sensing	sain signe	GOLD
sent	saines	0.781	STRICT	sent	saine	GOLD
send	saine	0.781	STRICT	sent	saine	GOLD
send	saines	0.781	STRICT	sent	saine	GOLD
sending	saine	0.693	STRICT	sent	saine	GOLD
sending	saines	0.693	STRICT	sent	saine	GOLD
sends	saine	0.716	STRICT	sent	saine	GOLD
sends	saines	0.716	STRICT	sent	saine	GOLD
send	sept	0.655	STRICT	sent	sept	GOLD
sending	sept	0.592	PASS	sent	sept	GOLD
sends	sept	0.604	STRICT	sent	sept	GOLD
sentence	certaine	0.619	STRICT	sentence	certaines	GOLD
sentences	certaines	0.590	PASS	sentence	certaines	GOLD
sentences	certaine	0.590	PASS	sentence	certaines	GOLD
sentenced	certaines	0.590	PASS	sentence	certaines	GOLD
sentenced	certaine	0.590	PASS	sentence	certaines	GOLD
sentencing	certaines	0.583	PASS	sentence	certaines	GOLD
sentencing	certaine	0.583	PASS	sentence	certaines	GOLD
sentence	certaines	0.619	STRICT	sentences	certaines	GOLD
seoul	saules	0.833	STRICT	seoul	saule	GOLD
sep	ceps	1.000	STRICT	sep	cep	GOLD
sept	ceps	0.781	STRICT	sept	cep	GOLD
series	cerises	0.818	STRICT	series	cerise	GOLD
serve	sèves	0.730	STRICT	serve	sève	GOLD
served	sève	0.544	PASS	serve	sève	GOLD
served	sèves	0.544	PASS	serve	sève	GOLD
serving	sève	0.534	PASS	serve	sève	GOLD
serving	sèves	0.534	PASS	serve	sève	GOLD
serves	sève	0.544	PASS	serve	sève	GOLD
serves	sèves	0.544	PASS	serve	sève	GOLD
set	ceintes	0.730	STRICT	set	ceinte	GOLD
setting	ceinte	0.507	PASS	set	ceinte	GOLD
setting	ceintes	0.507	PASS	set	ceinte	GOLD
sets	ceinte	0.544	PASS	set	ceinte	GOLD
sets	ceintes	0.544	PASS	set	ceinte	GOLD
set	ceinte	0.730	STRICT	set	ceintes	GOLD
set	saintes	0.730	STRICT	set	sainte	GOLD
set	sainté	0.544	PASS	set	sainte	GOLD
setting	sainte	0.507	PASS	set	sainte	GOLD
setting	saintes	0.507	PASS	set	sainte	GOLD
setting	sainté	0.482	PASS	set	sainte	GOLD
sets	sainte	0.544	PASS	set	sainte	GOLD
sets	saintes	0.544	PASS	set	sainte	GOLD
sets	sainté	0.504	PASS	set	sainte	GOLD
set	sainte	0.730	STRICT	set	saintes	GOLD
set	sept	1.000	STRICT	sets	sept	GOLD
settees	cette	0.716	STRICT	settee	cette	GOLD
settee	synthés	0.570	PASS	settee	synthé	GOLD
settees	synthé	0.525	PASS	settee	synthé	GOLD
settees	synthés	0.525	PASS	settee	synthé	GOLD
settling	certaine	0.634	STRICT	settling	certaines	GOLD
settled	certaines	0.629	STRICT	settling	certaines	GOLD
settled	certaine	0.629	STRICT	settling	certaines	GOLD
settle	certaines	0.656	STRICT	settling	certaines	GOLD
settle	certaine	0.656	STRICT	settling	certaines	GOLD
settles	certaines	0.620	STRICT	settling	certaines	GOLD
settles	certaine	0.620	STRICT	settling	certaines	GOLD
sex	sectes	0.770	STRICT	sex	secte	GOLD
sexes	secte	0.707	STRICT	sex	secte	GOLD
sexes	sectes	0.707	STRICT	sex	secte	GOLD
sexed	secte	0.822	STRICT	sex	secte	GOLD
sexed	sectes	0.822	STRICT	sex	secte	GOLD
sexing	secte	0.685	STRICT	sex	secte	GOLD
sexing	sectes	0.685	STRICT	sex	secte	GOLD
sex	vexe	0.748	STRICT	sex	vexes	GOLD
sexy	sexiste	0.797	STRICT	sexy	sexistes	GOLD
sexiest	sexistes	0.904	STRICT	sexy	sexistes	GOLD
sexiest	sexiste	0.904	STRICT	sexy	sexistes	GOLD
sexier	sexistes	0.797	STRICT	sexy	sexistes	GOLD
sexier	sexiste	0.797	STRICT	sexy	sexistes	GOLD
shade	chaudes	0.683	STRICT	shade	chaude	GOLD
shades	chaude	0.522	PASS	shade	chaude	GOLD
shades	chaudes	0.522	PASS	shade	chaude	GOLD
shading	chaude	0.516	PASS	shade	chaude	GOLD
shading	chaudes	0.516	PASS	shade	chaude	GOLD
shaded	chaude	0.622	STRICT	shade	chaude	GOLD
shaded	chaudes	0.622	STRICT	shade	chaude	GOLD
shadier	chez édit	0.753	STRICT	shady	chez édit	GOLD
shadiest	chez édit	0.601	STRICT	shady	chez édit	GOLD
shall	châles	0.730	STRICT	shall	châle	GOLD
should	châle	0.486	PASS	shall	châle	GOLD
should	châles	0.486	PASS	shall	châle	GOLD
shame	chaumes	0.683	STRICT	shame	chaume	GOLD
shame	chaumé	0.522	PASS	shame	chaume	GOLD
shaming	chaume	0.516	PASS	shame	chaume	GOLD
shaming	chaumes	0.516	PASS	shame	chaume	GOLD
shaming	chaumé	0.499	PASS	shame	chaume	GOLD
shamed	chaume	0.522	PASS	shame	chaume	GOLD
shamed	chaumes	0.522	PASS	shame	chaume	GOLD
shamed	chaumé	0.478	PASS	shame	chaume	GOLD
shames	chaume	0.522	PASS	shame	chaume	GOLD
shames	chaumes	0.522	PASS	shame	chaume	GOLD
shames	chaumé	0.478	PASS	shame	chaume	GOLD
shane	chaînes	0.706	STRICT	shane	chaîne	GOLD
sharon	chaînes	0.616	STRICT	sharon	chaîne	GOLD
shaw	chaud	0.642	STRICT	shaw	chauds	GOLD
sheaf	chier	0.539	PASS	sheaf	chie	GOLD
sheaf	chiant	0.495	PASS	sheaf	chie	GOLD
sheaf	chié	0.539	PASS	sheaf	chie	GOLD
sheaf	chient	0.716	STRICT	sheaf	chie	GOLD
sheaf	chia	0.509	PASS	sheaf	chie	GOLD
sheaf	chies	0.716	STRICT	sheaf	chie	GOLD
sheaf	chiez	0.539	PASS	sheaf	chie	GOLD
sheaf	chiait	0.524	PASS	sheaf	chie	GOLD
sheaves	chie	0.645	STRICT	sheaf	chie	GOLD
sheaves	chier	0.500	PASS	sheaf	chie	GOLD
sheaves	chiant	0.465	PASS	sheaf	chie	GOLD
sheaves	chié	0.500	PASS	sheaf	chie	GOLD
sheaves	chient	0.645	STRICT	sheaf	chie	GOLD
sheaves	chia	0.476	PASS	sheaf	chie	GOLD
sheaves	chies	0.645	STRICT	sheaf	chie	GOLD
sheaves	chiez	0.500	PASS	sheaf	chie	GOLD
sheaves	chiait	0.488	PASS	sheaf	chie	GOLD
shed	chaînes	0.710	STRICT	shed	chaîne	GOLD
sheds	chaîne	0.640	STRICT	shed	chaîne	GOLD
sheds	chaînes	0.640	STRICT	shed	chaîne	GOLD
shedding	chaîne	0.631	STRICT	shed	chaîne	GOLD
shedding	chaînes	0.631	STRICT	shed	chaîne	GOLD
shed	chaîne	0.710	STRICT	shedding	chaîne	GOLD
shells	chaise	0.781	STRICT	shells	chaises	GOLD
sheriff	chefs	0.746	STRICT	sheriff	chef	GOLD
sheriffs	chef	0.602	STRICT	sheriff	chef	GOLD
sheriffs	chefs	0.602	STRICT	sheriff	chef	GOLD
sherman	cheminer	0.512	PASS	sherman	chemine	GOLD
sherman	cheminé	0.512	PASS	sherman	chemine	GOLD
sherman	cheminant	0.512	PASS	sherman	chemine	GOLD
sherman	cheminent	0.631	STRICT	sherman	chemine	GOLD
sherman	cheminait	0.512	PASS	sherman	chemine	GOLD
shin	chêne	0.730	STRICT	shin	chênes	GOLD
shins	chênes	0.544	PASS	shin	chênes	GOLD
shins	chêne	0.544	PASS	shin	chênes	GOLD
shinning	chênes	0.534	PASS	shin	chênes	GOLD
shinning	chêne	0.534	PASS	shin	chênes	GOLD
shinned	chênes	0.544	PASS	shin	chênes	GOLD
shinned	chêne	0.544	PASS	shin	chênes	GOLD
shinny	chine	0.546	PASS	shinny	chiner	GOLD
shinny	china	0.543	PASS	shinny	chiner	GOLD
shinny	chiné	0.573	PASS	shinny	chiner	GOLD
shinny	chinés	0.573	PASS	shinny	chiner	GOLD
shinny	chinée	0.573	PASS	shinny	chiner	GOLD
shinny	chinées	0.573	PASS	shinny	chiner	GOLD
shinny	chinait	0.558	PASS	shinny	chiner	GOLD
shinny	chinaient	0.558	PASS	shinny	chiner	GOLD
shinny	génies	0.655	STRICT	shinny	génie	GOLD
shiny	génies	0.637	STRICT	shiny	génie	GOLD
shinier	génie	0.637	STRICT	shiny	génie	GOLD
shinier	génies	0.637	STRICT	shiny	génie	GOLD
shiniest	génie	0.482	PASS	shiny	génie	GOLD
shiniest	génies	0.482	PASS	shiny	génie	GOLD
shook	chocs	0.730	STRICT	shook	choc	GOLD
shake	choc	0.663	STRICT	shook	choc	GOLD
shake	chocs	0.663	STRICT	shook	choc	GOLD
shaking	choc	0.506	PASS	shook	choc	GOLD
shaking	chocs	0.506	PASS	shook	choc	GOLD
shakes	choc	0.510	PASS	shook	choc	GOLD
shakes	chocs	0.510	PASS	shook	choc	GOLD
shaken	choc	0.501	PASS	shook	choc	GOLD
shaken	chocs	0.501	PASS	shook	choc	GOLD
shook	choqué	0.529	PASS	shook	choque	GOLD
shook	choquant	0.529	PASS	shook	choque	GOLD
shook	choquer	0.529	PASS	shook	choque	GOLD
shook	choquent	0.710	STRICT	shook	choque	GOLD
shook	choquait	0.529	PASS	shook	choque	GOLD
shook	choquez	0.529	PASS	shook	choque	GOLD
shake	choque	0.683	STRICT	shook	choque	GOLD
shake	choqué	0.522	PASS	shook	choque	GOLD
shake	choquant	0.522	PASS	shook	choque	GOLD
shake	choquer	0.522	PASS	shook	choque	GOLD
shake	choquent	0.683	STRICT	shook	choque	GOLD
shake	choquait	0.522	PASS	shook	choque	GOLD
shake	choquez	0.522	PASS	shook	choque	GOLD
shaking	choque	0.516	PASS	shook	choque	GOLD
shaking	choqué	0.499	PASS	shook	choque	GOLD
shaking	choquant	0.496	PASS	shook	choque	GOLD
shaking	choquer	0.499	PASS	shook	choque	GOLD
shaking	choquent	0.516	PASS	shook	choque	GOLD
shaking	choquait	0.509	PASS	shook	choque	GOLD
shaking	choquez	0.499	PASS	shook	choque	GOLD
shakes	choque	0.522	PASS	shook	choque	GOLD
shakes	choqué	0.491	PASS	shook	choque	GOLD
shakes	choquant	0.491	PASS	shook	choque	GOLD
shakes	choquer	0.491	PASS	shook	choque	GOLD
shakes	choquent	0.522	PASS	shook	choque	GOLD
shakes	choquait	0.491	PASS	shook	choque	GOLD
shakes	choquez	0.491	PASS	shook	choque	GOLD
shaken	choque	0.511	PASS	shook	choque	GOLD
shaken	choqué	0.499	PASS	shook	choque	GOLD
shaken	choquant	0.530	PASS	shook	choque	GOLD
shaken	choquer	0.499	PASS	shook	choque	GOLD
shaken	choquent	0.511	PASS	shook	choque	GOLD
shaken	choquait	0.509	PASS	shook	choque	GOLD
shaken	choquez	0.499	PASS	shook	choque	GOLD
shop	chapes	0.740	STRICT	shop	chape	GOLD
shopping	chape	0.540	PASS	shop	chape	GOLD
shopping	chapes	0.540	PASS	shop	chape	GOLD
shops	chape	0.551	PASS	shop	chape	GOLD
shops	chapes	0.551	PASS	shop	chape	GOLD
shopped	chape	0.551	PASS	shop	chape	GOLD
shopped	chapes	0.551	PASS	shop	chape	GOLD
shores	chose	0.657	STRICT	shores	choses	GOLD
shore	choses	0.651	STRICT	shores	choses	GOLD
shore	chose	0.509	PASS	shores	choses	GOLD
shoring	choses	0.586	PASS	shores	choses	GOLD
shoring	chose	0.476	PASS	shores	choses	GOLD
shored	choses	0.640	STRICT	shores	choses	GOLD
shored	chose	0.516	PASS	shores	choses	GOLD
shows	chaux	0.682	STRICT	show	chaux	GOLD
shown	chaux	0.682	STRICT	show	chaux	GOLD
showing	chaux	0.656	STRICT	show	chaux	GOLD
showed	chaux	0.682	STRICT	show	chaux	GOLD
si	six	0.716	STRICT	si	si	GOLD
si	sis	1.000	STRICT	si	si	GOLD
si	sia	0.558	PASS	si	si	GOLD
si	sie	1.000	STRICT	si	si	GOLD
sicken	cigognes	0.526	PASS	sicken	cigogne	GOLD
sickening	cigogne	0.500	PASS	sicken	cigogne	GOLD
sickening	cigognes	0.491	PASS	sicken	cigogne	GOLD
sickened	cigogne	0.501	PASS	sicken	cigogne	GOLD
sickened	cigognes	0.498	PASS	sicken	cigogne	GOLD
sickens	cigogne	0.501	PASS	sicken	cigogne	GOLD
sickens	cigognes	0.498	PASS	sicken	cigogne	GOLD
siege	sites	0.655	STRICT	siege	site	GOLD
siege	sita	0.604	STRICT	siege	site	GOLD
sieges	site	0.604	STRICT	siege	site	GOLD
sieges	sites	0.604	STRICT	siege	site	GOLD
sieges	sita	0.567	PASS	siege	site	GOLD
sierra	serré	0.616	STRICT	sierra	serre	GOLD
sierra	serrer	0.616	STRICT	sierra	serre	GOLD
sierra	serres	0.647	STRICT	sierra	serre	GOLD
sierra	serra	0.616	STRICT	sierra	serre	GOLD
sierra	serrant	0.598	PASS	sierra	serre	GOLD
sierra	serrent	0.647	STRICT	sierra	serre	GOLD
sierra	serrait	0.628	STRICT	sierra	serre	GOLD
sierra	serrez	0.616	STRICT	sierra	serre	GOLD
sierras	serre	0.597	PASS	sierra	serre	GOLD
sierras	serré	0.577	PASS	sierra	serre	GOLD
sierras	serrer	0.577	PASS	sierra	serre	GOLD
sierras	serres	0.597	PASS	sierra	serre	GOLD
sierras	serra	0.577	PASS	sierra	serre	GOLD
sierras	serrant	0.567	PASS	sierra	serre	GOLD
sierras	serrent	0.597	PASS	sierra	serre	GOLD
sierras	serrait	0.587	PASS	sierra	serre	GOLD
sierras	serrez	0.577	PASS	sierra	serre	GOLD
sighs	ça	0.682	STRICT	sigh	ça	GOLD
sighed	ça	0.682	STRICT	sigh	ça	GOLD
sighing	ça	0.656	STRICT	sigh	ça	GOLD
sighs	çà	0.682	STRICT	sigh	çà	GOLD
sighed	çà	0.682	STRICT	sigh	çà	GOLD
sighing	çà	0.656	STRICT	sigh	çà	GOLD
silliest	sis lies	0.578	PASS	silly	sis lies	GOLD
sillier	sis lies	0.787	STRICT	silly	sis lies	GOLD
sillies	sis lies	0.630	STRICT	silly	sis lies	GOLD
sim	ciment	0.546	PASS	sim	cime	GOLD
sim	cimes	0.733	STRICT	sim	cime	GOLD
sim	cima	0.546	PASS	sim	cime	GOLD
sim	cimer	0.546	PASS	sim	cime	GOLD
sim	sèment	0.730	STRICT	sim	sème	GOLD
sim	sèmes	0.730	STRICT	sim	sème	GOLD
similar	semelles	0.640	STRICT	similar	semelle	GOLD
simpler	simples	0.731	STRICT	simpler	simple	GOLD
simpler	simplex	0.538	PASS	simpler	simple	GOLD
simple	simple	0.617	STRICT	simpler	simple	GOLD
simple	simples	0.617	STRICT	simpler	simple	GOLD
simple	simplex	0.451	PASS	simpler	simple	GOLD
simplest	simple	0.480	PASS	simpler	simple	GOLD
simplest	simples	0.480	PASS	simpler	simple	GOLD
simplest	simplex	0.478	PASS	simpler	simple	GOLD
simples	simple	0.504	PASS	simpler	simple	GOLD
simples	simples	0.504	PASS	simpler	simple	GOLD
simples	simplex	0.476	PASS	simpler	simple	GOLD
simpler	simple	0.731	STRICT	simpler	simples	GOLD
sin	scène	0.730	STRICT	sin	scènes	GOLD
sins	scènes	0.544	PASS	sin	scènes	GOLD
sins	scène	0.544	PASS	sin	scènes	GOLD
sinned	scènes	0.544	PASS	sin	scènes	GOLD
sinned	scène	0.544	PASS	sin	scènes	GOLD
sinning	scènes	0.534	PASS	sin	scènes	GOLD
sinning	scène	0.534	PASS	sin	scènes	GOLD
sin	seiner	0.544	PASS	sin	seine	GOLD
sins	seine	0.544	PASS	sin	seine	GOLD
sins	seiner	0.488	PASS	sin	seine	GOLD
sinned	seine	0.544	PASS	sin	seine	GOLD
sinned	seiner	0.488	PASS	sin	seine	GOLD
sinning	seine	0.534	PASS	sin	seine	GOLD
sinning	seiner	0.513	PASS	sin	seine	GOLD
single	single	0.629	STRICT	singles	single	GOLD
sip	ceps	0.730	STRICT	sip	cep	GOLD
sipping	cep	0.534	PASS	sip	cep	GOLD
sipping	ceps	0.534	PASS	sip	cep	GOLD
sips	cep	0.544	PASS	sip	cep	GOLD
sips	ceps	0.544	PASS	sip	cep	GOLD
sipped	cep	0.544	PASS	sip	cep	GOLD
sipped	ceps	0.544	PASS	sip	cep	GOLD
sir	ces	0.607	STRICT	sir	ce	GOLD
sir	cent	0.562	PASS	sir	ce	GOLD
sir	cé	0.607	STRICT	sir	ce	GOLD
sir	cer	0.553	PASS	sir	ce	GOLD
sirs	ce	0.573	PASS	sir	ce	GOLD
sirs	ces	0.533	PASS	sir	ce	GOLD
sirs	cent	0.514	PASS	sir	ce	GOLD
sirs	cé	0.533	PASS	sir	ce	GOLD
sirs	cer	0.506	PASS	sir	ce	GOLD
sitar	sires	0.733	STRICT	sitar	sire	GOLD
sitar	sira	0.546	PASS	sitar	sire	GOLD
sitars	sire	0.546	PASS	sitar	sire	GOLD
sitars	sires	0.546	PASS	sitar	sire	GOLD
sitars	sira	0.506	PASS	sitar	sire	GOLD
skeet	quitter	0.616	STRICT	skeet	quitte	GOLD
skeet	quitté	0.616	STRICT	skeet	quitte	GOLD
skeet	quittent	0.781	STRICT	skeet	quitte	GOLD
skeet	quittant	0.616	STRICT	skeet	quitte	GOLD
skeet	quitta	0.616	STRICT	skeet	quitte	GOLD
skeet	quittait	0.616	STRICT	skeet	quitte	GOLD
skeet	quittes	0.781	STRICT	skeet	quitte	GOLD
skeet	quittez	0.616	STRICT	skeet	quitte	GOLD
skeet	skater	0.604	STRICT	skeet	skate	GOLD
skid	skater	0.580	PASS	skid	skate	GOLD
skids	skate	0.580	PASS	skid	skate	GOLD
skids	skater	0.530	PASS	skid	skate	GOLD
skidded	skate	0.580	PASS	skid	skate	GOLD
skidded	skater	0.530	PASS	skid	skate	GOLD
skidding	skate	0.572	PASS	skid	skate	GOLD
skidding	skater	0.549	PASS	skid	skate	GOLD
skilled	guildes	0.618	STRICT	skilled	guilde	GOLD
skips	scoops	0.505	PASS	skip	scoop	GOLD
slam	sama	0.504	PASS	slam	sam	GOLD
slam	samer	0.504	PASS	slam	sam	GOLD
slams	sam	0.504	PASS	slam	sam	GOLD
slams	sama	0.476	PASS	slam	sam	GOLD
slams	samer	0.460	PASS	slam	sam	GOLD
slammed	sam	0.504	PASS	slam	sam	GOLD
slammed	sama	0.476	PASS	slam	sam	GOLD
slammed	samer	0.460	PASS	slam	sam	GOLD
slamming	sam	0.501	PASS	slam	sam	GOLD
slamming	sama	0.464	PASS	slam	sam	GOLD
slamming	samer	0.484	PASS	slam	sam	GOLD
slap	slip	0.770	STRICT	slapped	slip	GOLD
slated	cette	0.493	PASS	slate	cette	GOLD
slates	cette	0.503	PASS	slate	cette	GOLD
slick	secs	0.655	STRICT	slick	sec	GOLD
slicker	sec	0.655	STRICT	slick	sec	GOLD
slicker	secs	0.655	STRICT	slick	sec	GOLD
slicks	sec	0.504	PASS	slick	sec	GOLD
slicks	secs	0.504	PASS	slick	sec	GOLD
slickest	sec	0.476	PASS	slick	sec	GOLD
slickest	secs	0.476	PASS	slick	sec	GOLD
slim	slips	0.643	STRICT	slim	slip	GOLD
slimming	slip	0.584	PASS	slim	slip	GOLD
slimming	slips	0.584	PASS	slim	slip	GOLD
slimmer	slip	0.643	STRICT	slim	slip	GOLD
slimmer	slips	0.643	STRICT	slim	slip	GOLD
slimmed	slip	0.594	PASS	slim	slip	GOLD
slimmed	slips	0.594	PASS	slim	slip	GOLD
slims	slip	0.594	PASS	slim	slip	GOLD
slims	slips	0.594	PASS	slim	slip	GOLD
slimmest	slip	0.557	PASS	slim	slip	GOLD
slimmest	slips	0.557	PASS	slim	slip	GOLD
small	sols	0.781	STRICT	small	sol	GOLD
small	sole	0.781	STRICT	small	sol	GOLD
small	soler	0.506	PASS	small	sol	GOLD
small	sola	0.506	PASS	small	sol	GOLD
small	soles	0.657	STRICT	small	sol	GOLD
small	solé	0.506	PASS	small	sol	GOLD
smaller	sole	0.781	STRICT	small	sol	GOLD
smaller	soler	0.506	PASS	small	sol	GOLD
smaller	sola	0.506	PASS	small	sol	GOLD
smaller	soles	0.657	STRICT	small	sol	GOLD
smaller	solé	0.506	PASS	small	sol	GOLD
smallest	sole	0.568	PASS	small	sol	GOLD
smallest	soler	0.463	PASS	small	sol	GOLD
smallest	soles	0.478	PASS	small	sol	GOLD
smallest	solé	0.463	PASS	small	sol	GOLD
small	solex	0.456	PASS	small	sole	GOLD
smaller	solex	0.456	PASS	small	sole	GOLD
smallest	solex	0.474	PASS	small	sole	GOLD
smoking	smokings	0.598	PASS	smoking	smoking	GOLD
smoke	smoking	0.505	PASS	smoking	smoking	GOLD
smoke	smokings	0.490	PASS	smoking	smoking	GOLD
smoked	smoking	0.507	PASS	smoking	smoking	GOLD
smoked	smokings	0.492	PASS	smoking	smoking	GOLD
smokes	smoking	0.507	PASS	smoking	smoking	GOLD
smokes	smokings	0.498	PASS	smoking	smoking	GOLD
so	sauter	0.617	STRICT	so	saut	GOLD
so	saute	0.682	STRICT	so	saut	GOLD
so	sauté	0.617	STRICT	so	saut	GOLD
so	sauts	0.786	STRICT	so	saut	GOLD
so	sautent	0.682	STRICT	so	saut	GOLD
so	sautant	0.626	STRICT	so	saut	GOLD
so	sautes	0.682	STRICT	so	saut	GOLD
so	sautait	0.651	STRICT	so	saut	GOLD
so	sauta	0.617	STRICT	so	saut	GOLD
so	sautez	0.617	STRICT	so	saut	GOLD
so	sautées	0.617	STRICT	so	saut	GOLD
so	sautés	0.617	STRICT	so	saut	GOLD
so	sceaux	0.786	STRICT	so	sceau	GOLD
so	seaux	0.786	STRICT	so	seau	GOLD
softly	softs	0.763	STRICT	softly	soft	GOLD
sol	salle	0.740	STRICT	sol	salles	GOLD
solar	saules	0.833	STRICT	solar	saule	GOLD
sold	soldes	0.760	STRICT	sold	solde	GOLD
sold	soldé	0.615	STRICT	sold	solde	GOLD
sold	solder	0.458	PASS	sold	solde	GOLD
sold	soldent	0.760	STRICT	sold	solde	GOLD
sold	solda	0.615	STRICT	sold	solde	GOLD
sold	soldant	0.615	STRICT	sold	solde	GOLD
sold	soldait	0.615	STRICT	sold	solde	GOLD
sold	soldez	0.615	STRICT	sold	solde	GOLD
sell	solde	0.529	PASS	sold	solde	GOLD
sell	soldes	0.529	PASS	sold	solde	GOLD
sell	soldé	0.492	PASS	sold	solde	GOLD
sell	soldent	0.529	PASS	sold	solde	GOLD
sell	solda	0.492	PASS	sold	solde	GOLD
sell	soldant	0.492	PASS	sold	solde	GOLD
sell	soldait	0.492	PASS	sold	solde	GOLD
sell	soldez	0.492	PASS	sold	solde	GOLD
selling	solde	0.478	PASS	sold	solde	GOLD
selling	soldes	0.478	PASS	sold	solde	GOLD
selling	soldé	0.474	PASS	sold	solde	GOLD
selling	soldent	0.478	PASS	sold	solde	GOLD
selling	solda	0.454	PASS	sold	solde	GOLD
selling	soldant	0.471	PASS	sold	solde	GOLD
selling	soldait	0.484	PASS	sold	solde	GOLD
selling	soldez	0.474	PASS	sold	solde	GOLD
sells	solde	0.540	PASS	sold	solde	GOLD
sells	soldes	0.540	PASS	sold	solde	GOLD
sells	soldé	0.501	PASS	sold	solde	GOLD
sells	soldent	0.540	PASS	sold	solde	GOLD
sells	solda	0.501	PASS	sold	solde	GOLD
sells	soldant	0.501	PASS	sold	solde	GOLD
sells	soldait	0.501	PASS	sold	solde	GOLD
sells	soldez	0.501	PASS	sold	solde	GOLD
sold	solde	0.760	STRICT	sold	soldes	GOLD
sole	saules	0.833	STRICT	sole	saule	GOLD
soles	saule	0.647	STRICT	sole	saule	GOLD
soles	saules	0.647	STRICT	sole	saule	GOLD
soled	saule	0.647	STRICT	sole	saule	GOLD
soled	saules	0.647	STRICT	sole	saule	GOLD
soling	saule	0.628	STRICT	sole	saule	GOLD
soling	saules	0.628	STRICT	sole	saule	GOLD
solve	salves	0.793	STRICT	solve	salve	GOLD
solve	salva	0.634	STRICT	solve	salve	GOLD
solved	salve	0.634	STRICT	solve	salve	GOLD
solved	salves	0.634	STRICT	solve	salve	GOLD
solved	salva	0.592	PASS	solve	salve	GOLD
solving	salve	0.617	STRICT	solve	salve	GOLD
solving	salves	0.617	STRICT	solve	salve	GOLD
solving	salva	0.574	PASS	solve	salve	GOLD
solves	salve	0.634	STRICT	solve	salve	GOLD
solves	salves	0.634	STRICT	solve	salve	GOLD
solves	salva	0.592	PASS	solve	salve	GOLD
solve	salve	0.793	STRICT	solved	salve	GOLD
someday	samedis	0.630	STRICT	someday	samedi	GOLD
somewhere	sommaires	0.698	STRICT	somewhere	sommaire	GOLD
son	saines	0.725	STRICT	son	saine	GOLD
sons	saine	0.540	PASS	son	saine	GOLD
sons	saines	0.540	PASS	son	saine	GOLD
song	sonner	0.651	STRICT	song	sonne	GOLD
song	sonné	0.651	STRICT	song	sonne	GOLD
song	sonnent	0.725	STRICT	song	sonne	GOLD
song	sonnait	0.651	STRICT	song	sonne	GOLD
song	sonnant	0.651	STRICT	song	sonne	GOLD
song	sonna	0.651	STRICT	song	sonne	GOLD
song	sonnes	0.725	STRICT	song	sonne	GOLD
song	sonnez	0.651	STRICT	song	sonne	GOLD
songs	sonne	0.651	STRICT	song	sonne	GOLD
songs	sonner	0.585	PASS	song	sonne	GOLD
songs	sonné	0.585	PASS	song	sonne	GOLD
songs	sonnent	0.651	STRICT	song	sonne	GOLD
songs	sonnait	0.585	PASS	song	sonne	GOLD
songs	sonnant	0.601	STRICT	song	sonne	GOLD
songs	sonna	0.601	STRICT	song	sonne	GOLD
songs	sonnes	0.651	STRICT	song	sonne	GOLD
songs	sonnez	0.585	PASS	song	sonne	GOLD
sophie	sauvé	0.652	STRICT	sophie	sauver	GOLD
sophie	sauve	0.634	STRICT	sophie	sauver	GOLD
sophie	sauvée	0.652	STRICT	sophie	sauver	GOLD
sophie	sauvés	0.652	STRICT	sophie	sauver	GOLD
sophie	sauvez	0.652	STRICT	sophie	sauver	GOLD
sophie	sauvent	0.634	STRICT	sophie	sauver	GOLD
sophie	sauvera	0.582	PASS	sophie	sauver	GOLD
sophie	sauvons	0.598	PASS	sophie	sauver	GOLD
sophie	sauvant	0.604	STRICT	sophie	sauver	GOLD
sophie	sauvées	0.652	STRICT	sophie	sauver	GOLD
sophie	sauves	0.634	STRICT	sophie	sauver	GOLD
sophie	sauva	0.622	STRICT	sophie	sauver	GOLD
sore	sorte	0.546	PASS	sore	sort	GOLD
sore	sortant	0.506	PASS	sore	sort	GOLD
sore	sortent	0.546	PASS	sore	sort	GOLD
sore	sortes	0.546	PASS	sore	sort	GOLD
sore	sortez	0.506	PASS	sore	sort	GOLD
sore	sortait	0.506	PASS	sore	sort	GOLD
sore	sortaient	0.506	PASS	sore	sort	GOLD
sore	sorts	0.733	STRICT	sore	sort	GOLD
sore	sortons	0.506	PASS	sore	sort	GOLD
sores	sort	0.546	PASS	sore	sort	GOLD
sores	sorte	0.543	PASS	sore	sort	GOLD
sores	sortant	0.503	PASS	sore	sort	GOLD
sores	sortent	0.543	PASS	sore	sort	GOLD
sores	sortes	0.543	PASS	sore	sort	GOLD
