a	b	hops	quality	subchain
en:twins	fr:genre	6	0.780	en:twins ≈ fr:thèse = en:thesis ≈ fr:six = en:six ≈ fr:sexes ~ fr:genre
en:um	fr:willow	4	0.780	en:um ≈ fr:âme = en:soul ≈ fr:saule ~ fr:willow
en:upper	fr:soupir	2	0.780	en:upper ~ en:superior ≈ fr:soupir
en:upper	en:sigh	3	0.780	en:upper ~ en:superior ≈ fr:soupir = en:sigh
en:upper	fr:sa	4	0.780	en:upper ~ en:superior ≈ fr:soupir = en:sigh ≈ fr:sa
en:upper	fr:ses	5	0.780	en:upper ~ en:superior ≈ fr:soupir = en:sigh ≈ fr:sa ~ fr:ses
en:upper	fr:his	5	0.780	en:upper ~ en:superior ≈ fr:soupir = en:sigh ≈ fr:sa ~ fr:his
en:superior	fr:his	4	0.780	~ en:superior fr:soupir = en:sigh ≈ fr:sa ~ fr:his
fr:soupir	fr:his	3	0.780	≈ fr:soupir = en:sigh fr:sa ~ fr:his
en:sigh	fr:his	2	0.780	= en:sigh ≈ fr:sa ~ fr:his
en:upper	fr:son	5	0.780	en:upper ~ en:superior ≈ fr:soupir = en:sigh ≈ fr:sa ~ fr:son
en:superior	fr:son	4	0.780	~ en:superior fr:soupir = en:sigh ≈ fr:sa ~ fr:son
fr:soupir	fr:son	3	0.780	≈ fr:soupir = en:sigh fr:sa ~ fr:son
en:sigh	fr:son	2	0.780	= en:sigh ≈ fr:sa ~ fr:son
en:walks	fr:axes	3	0.780	en:walks ≈ fr:axe = en:axe ≈ fr:axes
en:wrist	en:rust	4	0.780	en:wrist ≈ fr:reste ~ fr:rester ≈ en:rusty ~ en:rust
en:wrist	fr:restes	5	0.780	en:wrist ≈ fr:reste ~ fr:rester ≈ en:rusty ~ en:rust ≈ fr:restes
en:beloved	fr:lac	2	0.779	en:beloved ~ en:liked ≈ fr:lac
en:beloved	en:lake	3	0.779	en:beloved ~ en:liked ≈ fr:lac = en:lake
en:beloved	fr:lé hic	4	0.779	en:beloved ~ en:liked ≈ fr:lac = en:lake ≈ fr:lé hic
en:liked	en:lake	2	0.779	~ en:liked fr:lac = en:lake
en:liked	fr:lé hic	3	0.779	~ en:liked fr:lac = en:lake ≈ fr:lé hic
en:blessed	fr:blessées	2	0.779	en:blessed ~ en:bless ≈ fr:blessées
en:blessed	fr:blessés	3	0.779	en:blessed ~ en:bless ≈ fr:blessées ~ fr:blessés
en:blessed	en:blessings	4	0.779	en:blessed ~ en:bless ≈ fr:blessées ~ fr:blessés ≈ en:blessings
en:blessed	fr:bénédiction	5	0.779	en:blessed ~ en:bless ≈ fr:blessées ~ fr:blessés ≈ en:blessings = fr:bénédiction
en:bomb	fr:base	2	0.779	en:bomb ~ en:bombs ≈ fr:base
en:bomb	en:base	3	0.779	en:bomb ~ en:bombs ≈ fr:base = en:base
en:bomb	fr:baisse	4	0.779	en:bomb ~ en:bombs ≈ fr:base = en:base ≈ fr:baisse
en:bomb	en:decrease	5	0.779	en:bomb ~ en:bombs ≈ fr:base = en:base ≈ fr:baisse = en:decrease
en:bomb	fr:décrit	6	0.779	en:bomb ~ en:bombs ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit
en:bombs	en:base	2	0.779	~ en:bombs fr:base = en:base
en:bombs	fr:baisse	3	0.779	~ en:bombs fr:base = en:base ≈ fr:baisse
en:bombs	en:decrease	4	0.779	~ en:bombs fr:base = en:base ≈ fr:baisse = en:decrease
en:bombs	fr:décrit	5	0.779	~ en:bombs fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit
en:bombers	en:base	2	0.779	en:bombers ≈ fr:base = en:base
en:bombers	fr:baisse	3	0.779	en:bombers ≈ fr:base = en:base ≈ fr:baisse
en:bombers	en:decrease	4	0.779	en:bombers ≈ fr:base = en:base ≈ fr:baisse = en:decrease
en:bombers	fr:décrit	5	0.779	en:bombers ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit
en:bombers	fr:décrits	6	0.779	en:bombers ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrits
en:bombers	fr:décrite	6	0.779	en:bombers ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrite
en:bombers	fr:décrites	6	0.779	en:bombers ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrites
en:bombs	fr:décrits	6	0.779	en:bombs ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrits
en:bombs	fr:décrite	6	0.779	en:bombs ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrite
en:bombs	fr:décrites	6	0.779	en:bombs ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrites
en:bonding	en:base	5	0.779	en:bonding ~ en:bond ≈ fr:bandes = en:bands ≈ fr:base = en:base
en:bonding	fr:baisse	6	0.779	en:bonding ~ en:bond ≈ fr:bandes = en:bands ≈ fr:base = en:base ≈ fr:baisse
en:bond	en:base	4	0.779	~ en:bond fr:bandes = en:bands ≈ fr:base = en:base
en:bond	fr:baisse	5	0.779	~ en:bond fr:bandes = en:bands ≈ fr:base = en:base ≈ fr:baisse
fr:bandes	en:base	3	0.779	≈ fr:bandes = en:bands fr:base = en:base
fr:bandes	fr:baisse	4	0.779	≈ fr:bandes = en:bands fr:base = en:base ≈ fr:baisse
en:bands	en:base	2	0.779	= en:bands ≈ fr:base = en:base
en:bands	fr:baisse	3	0.779	= en:bands ≈ fr:base = en:base fr:baisse
en:brakes	fr:briques	2	0.779	en:brakes ~ en:brake ≈ fr:briques
en:brakes	en:brick	3	0.779	en:brakes ~ en:brake ≈ fr:briques = en:brick
en:brakes	fr:brique	4	0.779	en:brakes ~ en:brake ≈ fr:briques = en:brick ≈ fr:brique
en:brakes	fr:brick	5	0.779	en:brakes ~ en:brake ≈ fr:briques = en:brick ≈ fr:brique ~ fr:brick
en:brakes	fr:break	4	0.779	en:brakes ~ en:brake ≈ fr:briques = en:brick ≈ fr:break
en:brakes	fr:pause	5	0.779	en:brakes ~ en:brake ≈ fr:briques = en:brick ≈ fr:break ~ fr:pause
en:brakes	fr:briser	5	0.779	en:brakes ~ en:brake ≈ fr:briques = en:brick ≈ fr:break ~ fr:briser
en:enjoyed	fr:lac	2	0.779	en:enjoyed ~ en:liked ≈ fr:lac
en:enjoyed	en:lake	3	0.779	en:enjoyed ~ en:liked ≈ fr:lac = en:lake
en:enjoyed	fr:lé hic	4	0.779	en:enjoyed ~ en:liked ≈ fr:lac = en:lake ≈ fr:lé hic
fr:même	fr:hivers	3	0.779	≈ fr:même en:even ≈ fr:hiver ~ fr:hivers
en:even	fr:hivers	2	0.779	= en:even ≈ fr:hiver fr:hivers
en:misty	fr:nourrice	4	0.779	en:misty ≈ fr:midi = en:noon ≈ fr:nounou ~ fr:nourrice
en:mm	fr:hivers	4	0.779	en:mm ≈ fr:même = en:even ≈ fr:hiver ~ fr:hivers
en:motive	fr:crotte	2	0.779	en:motive ≈ fr:morve ~ fr:crotte
en:motive	en:crossed	3	0.779	en:motive ≈ fr:morve ~ fr:crotte ≈ en:crossed
en:motive	fr:traversé	4	0.779	en:motive ≈ fr:morve ~ fr:crotte ≈ en:crossed = fr:traversé
fr:morve	en:crossed	2	0.779	≈ fr:morve fr:crotte ≈ en:crossed
fr:morve	fr:traversé	3	0.779	≈ fr:morve fr:crotte ≈ en:crossed = fr:traversé
en:night	fr:mats	2	0.779	= en:night ≈ fr:nattes fr:mats
en:painful	fr:pelle	4	0.779	en:painful ~ en:sore ≈ fr:sort = en:spell ≈ fr:pelle
en:painful	fr:pelles	5	0.779	en:painful ~ en:sore ≈ fr:sort = en:spell ≈ fr:pelle ~ fr:pelles
en:sore	fr:pelle	3	0.779	~ en:sore fr:sort = en:spell ≈ fr:pelle
en:sore	fr:pelles	4	0.779	~ en:sore fr:sort = en:spell ≈ fr:pelle ~ fr:pelles
fr:sort	fr:pelle	2	0.779	≈ fr:sort = en:spell fr:pelle
fr:sort	fr:pelles	3	0.779	≈ fr:sort = en:spell fr:pelle ~ fr:pelles
en:spell	fr:pelles	2	0.779	= en:spell ≈ fr:pelle ~ fr:pelles
en:pennis	en:delicate	5	0.779	en:pennis ≈ fr:peine = en:sentence ≈ fr:certaines ~ fr:quelques ≈ en:delicate
en:pennis	fr:délicate	6	0.779	en:pennis ≈ fr:peine = en:sentence ≈ fr:certaines ~ fr:quelques ≈ en:delicate = fr:délicate
en:picture	fr:stock	6	0.779	en:picture ~ en:photo ≈ fr:forêt = en:forest ≈ fr:forte = en:strong ≈ fr:stock
en:photo	fr:stock	5	0.779	~ en:photo fr:forêt = en:forest ≈ fr:forte = en:strong ≈ fr:stock
fr:forêt	fr:stock	4	0.779	≈ fr:forêt = en:forest fr:forte = en:strong ≈ fr:stock
en:playing	en:plain	2	0.779	en:playing ≈ fr:plaine = en:plain
en:playing	fr:pleines	3	0.779	en:playing ≈ fr:plaine = en:plain ≈ fr:pleines
en:pops	en:pickup	4	0.779	en:pops = fr:pop ≈ en:pope = fr:pape ≈ en:pickup
en:pops	en:pick	5	0.779	en:pops = fr:pop ≈ en:pope = fr:pape ≈ en:pickup ~ en:pick
en:pops	fr:pique	6	0.779	en:pops = fr:pop ≈ en:pope = fr:pape ≈ en:pickup ~ en:pick ≈ fr:pique
fr:pop	en:pickup	3	0.779	= fr:pop en:pope = fr:pape ≈ en:pickup
fr:pop	en:pick	4	0.779	= fr:pop en:pope = fr:pape ≈ en:pickup ~ en:pick
fr:pop	fr:pique	5	0.779	= fr:pop en:pope = fr:pape ≈ en:pickup ~ en:pick ≈ fr:pique
en:pope	en:pickup	2	0.779	≈ en:pope = fr:pape en:pickup
en:pope	en:pick	3	0.779	≈ en:pope = fr:pape en:pickup ~ en:pick
en:pope	fr:pique	4	0.779	≈ en:pope = fr:pape en:pickup ~ en:pick ≈ fr:pique
fr:pape	en:pick	2	0.779	= fr:pape ≈ en:pickup ~ en:pick
fr:pape	fr:pique	3	0.779	= fr:pape ≈ en:pickup ~ en:pick fr:pique
en:posters	fr:fondement	6	0.779	en:posters ≈ fr:poste = en:post ≈ fr:potes = en:buddies ≈ fr:base ~ fr:fondement
en:profiles	fr:reposent	3	0.779	en:profiles ≈ fr:propose = en:proposes ≈ fr:reposent
fr:propose	fr:reposent	2	0.779	≈ fr:propose en:proposes ≈ fr:reposent
en:props	en:take	2	0.779	en:props ≈ fr:prends = en:take
en:props	fr:shake	3	0.779	en:props ≈ fr:prends = en:take ≈ fr:shake
en:props	en:shake	4	0.779	en:props ≈ fr:prends = en:take ≈ fr:shake = en:shake
en:props	fr:chèque	5	0.779	en:props ≈ fr:prends = en:take ≈ fr:shake = en:shake ≈ fr:chèque
en:props	fr:vérifiez	6	0.779	en:props ≈ fr:prends = en:take ≈ fr:shake = en:shake ≈ fr:chèque ~ fr:vérifiez
en:props	fr:vérifier	6	0.779	en:props ≈ fr:prends = en:take ≈ fr:shake = en:shake ≈ fr:chèque ~ fr:vérifier
en:props	fr:cocher	6	0.779	en:props ≈ fr:prends = en:take ≈ fr:shake = en:shake ≈ fr:chèque ~ fr:cocher
en:sat	en:tea	5	0.779	en:sat ≈ fr:cette ~ fr:cet ≈ en:said = fr:dit ≈ en:tea
en:sat	fr:thés	6	0.779	en:sat ≈ fr:cette ~ fr:cet ≈ en:said = fr:dit ≈ en:tea = fr:thés
en:seth	en:tea	5	0.779	en:seth ≈ fr:cette ~ fr:cet ≈ en:said = fr:dit ≈ en:tea
en:seth	fr:thés	6	0.779	en:seth ≈ fr:cette ~ fr:cet ≈ en:said = fr:dit ≈ en:tea = fr:thés
en:sticker	fr:bâton	4	0.779	~ en:sticker fr:steak = en:steak ≈ fr:stick ~ fr:bâton
en:stickers	fr:stick	4	0.779	en:stickers ~ en:sticker ≈ fr:steak = en:steak ≈ fr:stick
en:stickers	fr:bâton	5	0.779	en:stickers ~ en:sticker ≈ fr:steak = en:steak ≈ fr:stick ~ fr:bâton
en:sticker	fr:stick	3	0.779	~ en:sticker fr:steak = en:steak ≈ fr:stick
fr:steak	fr:bâton	3	0.779	≈ fr:steak = en:steak fr:stick ~ fr:bâton
en:steak	fr:bâton	2	0.779	= en:steak ≈ fr:stick ~ fr:bâton
en:sworn	en:night	2	0.779	en:sworn ≈ fr:soir = en:night
en:sworn	fr:nattes	3	0.779	en:sworn ≈ fr:soir = en:night ≈ fr:nattes
en:sworn	fr:mats	4	0.779	en:sworn ≈ fr:soir = en:night ≈ fr:nattes ~ fr:mats
fr:soir	fr:nattes	2	0.779	≈ fr:soir en:night ≈ fr:nattes
fr:soir	fr:mats	3	0.779	≈ fr:soir en:night ≈ fr:nattes ~ fr:mats
en:techie	en:acquired	2	0.779	en:techie ≈ fr:acquis = en:acquired
en:techie	fr:quad	3	0.779	en:techie ≈ fr:acquis = en:acquired ≈ fr:quad
en:techy	en:acquired	2	0.779	en:techy ≈ fr:acquis = en:acquired
en:techy	fr:quad	3	0.779	en:techy ≈ fr:acquis = en:acquired ≈ fr:quad
en:vienna	fr:filon	2	0.779	= en:vienna ≈ fr:veine fr:filon
en:yen	fr:filon	4	0.779	en:yen ≈ fr:vienne = en:vienna ≈ fr:veine ~ fr:filon
fr:vienne	fr:filon	3	0.779	≈ fr:vienne en:vienna ≈ fr:veine ~ fr:filon
en:yen	fr:coutures	4	0.779	en:yen ≈ fr:vienne = en:vienna ≈ fr:veine ~ fr:coutures
fr:vienne	fr:coutures	3	0.779	≈ fr:vienne en:vienna ≈ fr:veine ~ fr:coutures
en:vienna	fr:coutures	2	0.779	= en:vienna ≈ fr:veine fr:coutures
fr:le	en:lie	2	0.778	≈ fr:le fr:la ≈ en:lie
fr:le	en:lies	3	0.778	≈ fr:le fr:la ≈ en:lie ~ en:lies
fr:le	fr:lasse	4	0.778	≈ fr:le fr:la ≈ en:lie ~ en:lies ≈ fr:lasse
fr:la	en:lies	2	0.778	~ fr:la ≈ en:lie en:lies
fr:la	fr:lasse	3	0.778	~ fr:la ≈ en:lie en:lies ≈ fr:lasse
en:lie	fr:lasse	2	0.778	≈ en:lie ~ en:lies ≈ fr:lasse
en:aware	fr:ice	4	0.778	en:aware ≈ fr:verre = en:glass ≈ fr:glace ~ fr:ice
fr:verre	fr:ice	3	0.778	≈ fr:verre en:glass ≈ fr:glace ~ fr:ice
en:glass	fr:ice	2	0.778	= en:glass ≈ fr:glace fr:ice
en:bags	en:decrease	4	0.778	en:bags ≈ fr:base = en:base ≈ fr:baisse = en:decrease
en:bags	fr:décrit	5	0.778	en:bags ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit
en:bags	fr:décrits	6	0.778	en:bags ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrits
en:bags	fr:décrite	6	0.778	en:bags ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrite
en:bags	fr:décrites	6	0.778	en:bags ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrites
en:bonds	en:base	2	0.778	en:bonds ≈ fr:base = en:base
en:bonds	fr:baisse	3	0.778	en:bonds ≈ fr:base = en:base ≈ fr:baisse
en:bonds	en:decrease	4	0.778	en:bonds ≈ fr:base = en:base ≈ fr:baisse = en:decrease
en:bonds	fr:décrit	5	0.778	en:bonds ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit
en:bonds	fr:décrits	6	0.778	en:bonds ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrits
en:bonds	fr:décrite	6	0.778	en:bonds ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrite
en:bonds	fr:décrites	6	0.778	en:bonds ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrites
en:cc	fr:voilà	2	0.778	en:cc ≈ fr:ici ~ fr:voilà
en:cc	fr:voici	2	0.778	en:cc ≈ fr:ici ~ fr:voici
en:censors	fr:sain	2	0.778	~ en:censors ≈ fr:saine ~ fr:sain
en:comes	en:cause	2	0.778	en:comes ≈ fr:cause = en:cause
en:comes	fr:causent	3	0.778	en:comes ≈ fr:cause = en:cause ≈ fr:causent
en:cope	en:cap	2	0.778	en:cope ≈ fr:cap = en:cap
en:cope	fr:caps	3	0.778	en:cope ≈ fr:cap = en:cap ≈ fr:caps
en:cope	en:caps	4	0.778	en:cope ≈ fr:cap = en:cap ≈ fr:caps = en:caps
en:cope	fr:casse	5	0.778	en:cope ≈ fr:cap = en:cap ≈ fr:caps = en:caps ≈ fr:casse
en:cope	fr:bris	6	0.778	en:cope ≈ fr:cap = en:cap ≈ fr:caps = en:caps ≈ fr:casse ~ fr:bris
en:cope	fr:pauses	6	0.778	en:cope ≈ fr:cap = en:cap ≈ fr:caps = en:caps ≈ fr:casse ~ fr:pauses
en:cutter	en:because	2	0.778	en:cutter ≈ fr:car = en:because
en:cutter	fr:base	3	0.778	en:cutter ≈ fr:car = en:because ≈ fr:base
en:cutter	en:base	4	0.778	en:cutter ≈ fr:car = en:because ≈ fr:base = en:base
en:cutter	fr:baisse	5	0.778	en:cutter ≈ fr:car = en:because ≈ fr:base = en:base ≈ fr:baisse
en:cutter	fr:décliner	6	0.778	en:cutter ≈ fr:car = en:because ≈ fr:base = en:base ≈ fr:baisse ~ fr:décliner
en:cutter	fr:diminuer	6	0.778	en:cutter ≈ fr:car = en:because ≈ fr:base = en:base ≈ fr:baisse ~ fr:diminuer
en:cutter	fr:déclin	6	0.778	en:cutter ≈ fr:car = en:because ≈ fr:base = en:base ≈ fr:baisse ~ fr:déclin
en:deeds	en:act	2	0.778	en:deeds = fr:actes ≈ en:act
en:deeds	en:law	3	0.778	en:deeds = fr:actes ≈ en:act ~ en:law
en:deeds	fr:lots	4	0.778	en:deeds = fr:actes ≈ en:act ~ en:law ≈ fr:lots
en:deeds	en:lots	5	0.778	en:deeds = fr:actes ≈ en:act ~ en:law ≈ fr:lots = en:lots
en:deeds	fr:lasse	6	0.778	en:deeds = fr:actes ≈ en:act ~ en:law ≈ fr:lots = en:lots ≈ fr:lasse
fr:actes	en:law	2	0.778	= fr:actes en:act ~ en:law
fr:actes	fr:lots	3	0.778	= fr:actes en:act ~ en:law ≈ fr:lots
fr:actes	en:lots	4	0.778	= fr:actes en:act ~ en:law ≈ fr:lots = en:lots
fr:actes	fr:lasse	5	0.778	= fr:actes en:act ~ en:law ≈ fr:lots = en:lots ≈ fr:lasse
en:act	fr:lots	2	0.778	≈ en:act ~ en:law fr:lots
en:act	en:lots	3	0.778	≈ en:act ~ en:law fr:lots = en:lots
en:act	fr:lasse	4	0.778	≈ en:act ~ en:law fr:lots = en:lots ≈ fr:lasse
en:law	en:lots	2	0.778	~ en:law ≈ fr:lots = en:lots
en:law	fr:lasse	3	0.778	~ en:law ≈ fr:lots = en:lots fr:lasse
en:desire	fr:listes	2	0.778	en:desire ~ en:lust ≈ fr:listes
en:desire	fr:liste	3	0.778	en:desire ~ en:lust ≈ fr:listes ~ fr:liste
en:desire	en:last	4	0.778	en:desire ~ en:lust ≈ fr:listes ~ fr:liste ≈ en:last
en:lust	en:latest	4	0.778	en:lust ≈ fr:listes ~ fr:liste ≈ en:last ~ en:latest
en:lust	fr:laid est	5	0.778	en:lust ≈ fr:listes ~ fr:liste ≈ en:last ~ en:latest ≈ fr:laid est
en:desire	fr:dernier	5	0.778	en:desire ~ en:lust ≈ fr:listes ~ fr:liste ≈ en:last = fr:dernier
en:desire	fr:dernière	5	0.778	en:desire ~ en:lust ≈ fr:listes ~ fr:liste ≈ en:last = fr:dernière
en:expense	en:experts	3	0.778	en:expense ~ en:expenditure ≈ fr:experts = en:experts
en:expense	fr:expo	4	0.778	en:expense ~ en:expenditure ≈ fr:experts = en:experts ≈ fr:expo
en:expense	fr:experts	2	0.778	en:expense ~ en:expenditure ≈ fr:experts
en:extensions	fr:externes	2	0.778	en:extensions ≈ fr:externe ~ fr:externes
en:extensions	en:extend	3	0.778	en:extensions ≈ fr:externe ~ fr:externes ≈ en:extend
en:extensions	fr:étendre	4	0.778	en:extensions ≈ fr:externe ~ fr:externes ≈ en:extend = fr:étendre
en:extensions	fr:prolonger	4	0.778	en:extensions ≈ fr:externe ~ fr:externes ≈ en:extend = fr:prolonger
en:final	en:moss	5	0.778	en:final = fr:final ≈ en:female = fr:femme ≈ en:foam ~ en:moss
en:final	fr:boss	6	0.778	en:final = fr:final ≈ en:female = fr:femme ≈ en:foam ~ en:moss ≈ fr:boss
fr:final	en:moss	4	0.778	= fr:final en:female = fr:femme ≈ en:foam ~ en:moss
fr:final	fr:boss	5	0.778	= fr:final en:female = fr:femme ≈ en:foam ~ en:moss ≈ fr:boss
en:flam	fr:stylé	5	0.778	en:flam ≈ fr:flammes ~ fr:flamme ≈ en:flying ~ en:steal ≈ fr:stylé
fr:flammes	fr:stylé	4	0.778	≈ fr:flammes fr:flamme ≈ en:flying ~ en:steal ≈ fr:stylé
fr:flamme	fr:stylé	3	0.778	~ fr:flamme ≈ en:flying en:steal ≈ fr:stylé
en:flying	fr:stylé	2	0.778	≈ en:flying ~ en:steal ≈ fr:stylé
en:flowers	fr:débit	3	0.778	en:flowers ~ en:flower ≈ fr:flow ~ fr:débit
en:flowers	en:derby	4	0.778	en:flowers ~ en:flower ≈ fr:flow ~ fr:débit ≈ en:derby
en:flowers	fr:derby	5	0.778	en:flowers ~ en:flower ≈ fr:flow ~ fr:débit ≈ en:derby = fr:derby
en:fun	fr:adeptes	4	0.778	en:fun ≈ fr:fan = en:fan ≈ fr:fans ~ fr:adeptes
en:game	en:much	4	0.778	en:game ~ en:match ≈ fr:matchs ~ fr:matches ≈ en:much
en:game	en:many	5	0.778	en:game ~ en:match ≈ fr:matchs ~ fr:matches ≈ en:much ~ en:many
en:game	fr:matchs	2	0.778	en:game ~ en:match ≈ fr:matchs
en:game	fr:matches	3	0.778	en:game ~ en:match ≈ fr:matchs ~ fr:matches
en:game	fr:mets nient	6	0.778	en:game ~ en:match ≈ fr:matchs ~ fr:matches ≈ en:much ~ en:many ≈ fr:mets nient
en:match	en:many	4	0.778	~ en:match fr:matchs ~ fr:matches ≈ en:much ~ en:many
en:match	fr:mets nient	5	0.778	~ en:match fr:matchs ~ fr:matches ≈ en:much ~ en:many ≈ fr:mets nient
fr:matchs	en:many	3	0.778	≈ fr:matchs ~ fr:matches en:much ~ en:many
fr:matchs	fr:mets nient	4	0.778	≈ fr:matchs ~ fr:matches en:much ~ en:many ≈ fr:mets nient
en:involve	fr:vigne	4	0.778	en:involve ≈ fr:valve ~ fr:vanne ≈ en:vine = fr:vigne
en:iraqi	en:acquired	2	0.778	en:iraqi ≈ fr:acquis = en:acquired
en:iraqi	fr:quad	3	0.778	en:iraqi ≈ fr:acquis = en:acquired ≈ fr:quad
en:knee	fr:nids	2	0.778	en:knee ≈ fr:nid ~ fr:nids
en:knee	en:near	3	0.778	en:knee ≈ fr:nid ~ fr:nids ≈ en:near
en:knee	en:close	4	0.778	en:knee ≈ fr:nid ~ fr:nids ≈ en:near ~ en:close
en:knee	fr:clos	5	0.778	en:knee ≈ fr:nid ~ fr:nids ≈ en:near ~ en:close ≈ fr:clos
en:knee	fr:fermée	6	0.778	en:knee ≈ fr:nid ~ fr:nids ≈ en:near ~ en:close ≈ fr:clos ~ fr:fermée
fr:nid	en:near	2	0.778	≈ fr:nid fr:nids ≈ en:near
fr:nid	en:close	3	0.778	≈ fr:nid fr:nids ≈ en:near ~ en:close
fr:nid	fr:clos	4	0.778	≈ fr:nid fr:nids ≈ en:near ~ en:close ≈ fr:clos
fr:nid	fr:fermée	5	0.778	≈ fr:nid fr:nids ≈ en:near ~ en:close ≈ fr:clos ~ fr:fermée
en:knee	fr:fermé	6	0.778	en:knee ≈ fr:nid ~ fr:nids ≈ en:near ~ en:close ≈ fr:clos ~ fr:fermé
fr:nid	fr:fermé	5	0.778	≈ fr:nid fr:nids ≈ en:near ~ en:close ≈ fr:clos ~ fr:fermé
fr:nids	fr:fermé	4	0.778	~ fr:nids ≈ en:near en:close ≈ fr:clos ~ fr:fermé
en:near	fr:fermé	3	0.778	≈ en:near ~ en:close ≈ fr:clos fr:fermé
en:close	fr:fermé	2	0.778	~ en:close ≈ fr:clos ~ fr:fermé
en:knee	fr:fermés	6	0.778	en:knee ≈ fr:nid ~ fr:nids ≈ en:near ~ en:close ≈ fr:clos ~ fr:fermés
fr:nid	fr:fermés	5	0.778	≈ fr:nid fr:nids ≈ en:near ~ en:close ≈ fr:clos ~ fr:fermés
fr:nids	fr:fermés	4	0.778	~ fr:nids ≈ en:near en:close ≈ fr:clos ~ fr:fermés
en:near	fr:fermés	3	0.778	≈ en:near ~ en:close ≈ fr:clos fr:fermés
en:close	fr:fermés	2	0.778	~ en:close ≈ fr:clos ~ fr:fermés
en:latest	fr:liste	2	0.778	en:latest ~ en:last ≈ fr:liste
en:latest	fr:listes	3	0.778	en:latest ~ en:last ≈ fr:liste ~ fr:listes
en:latest	en:lust	4	0.778	en:latest ~ en:last ≈ fr:liste ~ fr:listes ≈ en:lust
en:latest	fr:désir	5	0.778	en:latest ~ en:last ≈ fr:liste ~ fr:listes ≈ en:lust = fr:désir
en:latest	fr:luxure	5	0.778	en:latest ~ en:last ≈ fr:liste ~ fr:listes ≈ en:lust = fr:luxure
en:le	en:lie	3	0.778	en:le ≈ fr:le ~ fr:la ≈ en:lie
en:le	en:lies	4	0.778	en:le ≈ fr:le ~ fr:la ≈ en:lie ~ en:lies
en:le	fr:lasse	5	0.778	en:le ≈ fr:le ~ fr:la ≈ en:lie ~ en:lies ≈ fr:lasse
en:partisan	fr:potes	4	0.778	en:partisan ~ en:supporter ≈ fr:sport = en:sport ≈ fr:potes
en:partisan	en:buddies	5	0.778	en:partisan ~ en:supporter ≈ fr:sport = en:sport ≈ fr:potes = en:buddies
en:partisan	fr:base	6	0.778	en:partisan ~ en:supporter ≈ fr:sport = en:sport ≈ fr:potes = en:buddies ≈ fr:base
en:supporter	fr:potes	3	0.778	~ en:supporter fr:sport = en:sport ≈ fr:potes
en:supporter	en:buddies	4	0.778	~ en:supporter fr:sport = en:sport ≈ fr:potes = en:buddies
en:supporter	fr:base	5	0.778	~ en:supporter fr:sport = en:sport ≈ fr:potes = en:buddies ≈ fr:base
fr:sport	fr:potes	2	0.778	≈ fr:sport en:sport ≈ fr:potes
fr:sport	en:buddies	3	0.778	≈ fr:sport en:sport ≈ fr:potes = en:buddies
fr:sport	fr:base	4	0.778	≈ fr:sport en:sport ≈ fr:potes = en:buddies ≈ fr:base
fr:peau	fr:skier	3	0.778	≈ fr:peau en:skin ≈ fr:ski ~ fr:skier
en:skin	fr:skier	2	0.778	= en:skin ≈ fr:ski fr:skier
en:picky	fr:comprises	3	0.778	en:picky ≈ fr:pays = en:countries ≈ fr:comprises
en:po	fr:skier	4	0.778	en:po ≈ fr:peau = en:skin ≈ fr:ski ~ fr:skier
en:pointed	fr:fondement	6	0.778	en:pointed ≈ fr:poète = en:poet ≈ fr:potes = en:buddies ≈ fr:base ~ fr:fondement
fr:poète	fr:fondement	5	0.778	≈ fr:poète en:poet ≈ fr:potes = en:buddies ≈ fr:base ~ fr:fondement
en:poet	fr:fondement	4	0.778	= en:poet ≈ fr:potes en:buddies ≈ fr:base ~ fr:fondement
en:points	fr:fondement	6	0.778	en:points ≈ fr:poète = en:poet ≈ fr:potes = en:buddies ≈ fr:base ~ fr:fondement
en:poker	en:cap	2	0.778	en:poker ≈ fr:pac = en:cap
en:poker	fr:caps	3	0.778	en:poker ≈ fr:pac = en:cap ≈ fr:caps
